patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
272.0;214.3;;;;;;;;;;;;;;;;;;;;17;0.1
272.0;214.3;;;;;;;;;;;;;;;;;13.599812;0.76296276;1.3542589;;127.5
272.0;214.3;;;;;;;;;;;;;;1.3775445;-1.1457869;0.37653738;;;;;127.5
272.0;214.3;;;;;;;;;;;;;;;;;-5.733665;-17.727438;-7.0535903;;127.5
272.0;214.3;;;;;;;;;;;;;;1.0596026;-0.75423443;0.20252083;;;;;127.5
272.0;214.3;;;;;;;;;;;;;;;;;-61.643574;-85.18479;-61.36128;;137.1
272.0;214.3;;;;;;;;;;;;;;1.007477;-0.4915311;-0.268746;;;;;137.1
272.0;214.3;;;;;;;;;;;;;;;;;-121.64296;-124.988556;-119.68978;;137.1
272.0;214.3;;;;;;;;;;;;;;1.1125218;-0.18823817;-0.720542;;;;;137.1
336.0;215.1;;;;;;;;;;;;;;;;;-56.52028;-124.988556;-70.150604;;146.8
336.0;215.1;;;;;;;;;;;;;;1.0675985;-0.052735984;-0.33954895;;;;;146.8
336.0;215.1;;;;;;;;;;;;;;;;;0.8278146;-124.988556;-11.772515;;146.8
336.0;215.1;;;;;;;;;;;;;;0.9566332;0.12549211;0.1010773;;;;;146.8
336.0;215.1;;;;;;;;;;;;;;;;;-5.283517;-106.39897;-2.0180366;;156.4
336.0;215.1;;;;;;;;;;;;;;1.0283517;0.29865414;-0.13397625;;;;;156.4
336.0;215.1;;;;;;;;;;;;;;;;;4.974517;-36.393322;20.05829;;156.4
336.0;215.1;;;;;;;;;;;;;;1.050203;0.44526505;-0.29340494;;;;;156.4
336.0;215.1;;;;;;;;;;;;;;;;;16.026033;-18.52092;17.544327;;166.0
336.0;215.1;;;;;;;;;;;;;;0.99862665;0.5019074;-0.20673238;;;;;166.0
336.0;215.1;;;;;;;;;;;;;;;;;6.2944427;-12.0052185;12.630848;;166.0
336.0;215.1;;;;;;;;;;;;;;0.94662315;0.5147252;0.023255104;;;;;166.0
336.0;274.8;;;;;;;;;;;;;;;;;-18.726921;-8.930479;11.642812;;175.6
336.0;274.8;;;;;;;;;;;;;;0.9735404;0.37299722;0.28632465;;;;;175.6
336.0;274.8;;;;;;;;;;;;;;;;;-29.06125;-10.567034;14.782403;;175.6
336.0;274.8;;;;;;;;;;;;;;1.088046;0.13049714;0.3688467;;;;;175.6
336.0;274.8;;;;;;;;;;;;;;;;;-24.788658;-2.582629;18.54381;;185.2
