patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
283.0;221.9;;;;;;;;;;;;;;;;;;;;17;0.1
283.0;221.9;;;;;;;;;;;;;;;;;13.649404;0.18692587;0.96896267;;127.6
283.0;221.9;;;;;;;;;;;;;;-0.5736259;-0.7853633;-0.17120884;;;;;127.6
283.0;221.9;;;;;;;;;;;;;;;;;-4.875332;-17.227697;-7.3587756;;127.6
283.0;221.9;;;;;;;;;;;;;;-0.595233;-0.8098392;-0.17749566;;;;;127.6
283.0;221.9;;;;;;;;;;;;;;;;;-63.768425;-84.73464;-60.995056;;137.3
283.0;221.9;;;;;;;;;;;;;;-0.5962096;-0.81130403;-0.1765801;;;;;137.3
283.0;221.9;;;;;;;;;;;;;;;;;-122.28767;-124.988556;-119.79659;;137.3
283.0;221.9;;;;;;;;;;;;;;-0.59633166;-0.8094729;-0.17731254;;;;;137.3
345.0;223.1;;;;;;;;;;;;;;;;;-58.805355;-124.774925;-78.55846;;146.9
345.0;223.1;;;;;;;;;;;;;;-0.59871215;-0.8061159;-0.17810602;;;;;146.9
345.0;223.1;;;;;;;;;;;;;;;;;7.168035;-124.98474;-32.57851;;146.9
345.0;223.1;;;;;;;;;;;;;;-0.6023743;-0.80538344;-0.17957091;;;;;146.9
345.0;223.1;;;;;;;;;;;;;;;;;3.0442214;-98.651085;-25.50203;;156.6
345.0;223.1;;;;;;;;;;;;;;-0.6054262;-0.8059328;-0.17987609;;;;;156.6
345.0;223.1;;;;;;;;;;;;;;;;;-3.8033693;-11.093478;-1.3275552;;156.6
345.0;223.1;;;;;;;;;;;;;;-0.60786766;-0.8033082;-0.17950988;;;;;156.6
345.0;223.1;;;;;;;;;;;;;;;;;-4.1581473;-3.5134435;0.5417035;;166.2
345.0;223.1;;;;;;;;;;;;;;-0.61091954;-0.8023316;-0.17957091;;;;;166.2
345.0;223.1;;;;;;;;;;;;;;;;;-3.8605914;-3.151036;0.3357036;;166.2
345.0;223.1;;;;;;;;;;;;;;-0.6138493;-0.80019534;-0.1772515;;;;;166.2
345.0;274.6;;;;;;;;;;;;;;;;;-3.6164434;-2.9412215;0.5188147;;175.9
345.0;274.6;;;;;;;;;;;;;;-0.6168401;-0.7991577;-0.17523728;;;;;175.9
345.0;274.6;;;;;;;;;;;;;;;;;-3.295999;-2.8725548;0.22507401;;175.9
345.0;274.6;;;;;;;;;;;;;;-0.6187933;-0.7977538;-0.17169714;;;;;175.9
345.0;274.6;;;;;;;;;;;;;;;;;-3.032777;-2.910703;0.015259255;;185.5
345.0;274.6;;;;;;;;;;;;;;-0.6207465;-0.79763174;-0.16895047;;;;;185.5
345.0;274.6;;;;;;;;;;;;;;;;;-2.7428513;-2.9869993;0.026703697;;185.5
345.0;274.6;;;;;;;;;;;;;;-0.6207465;-0.7968383;-0.1662038;;;;;185.5
345.0;274.6;;;;;;;;;;;;;;;;;-2.5902586;-3.1777399;-0.3089999;;195.0
345.0;274.6;;;;;;;;;;;;;;-0.62190616;-0.7988525;-0.16241951;;;;;195.0
345.0;274.6;;;;;;;;;;;;;;;;;-2.376629;-3.2807398;-0.46540728;;195.0
345.0;274.6;;;;;;;;;;;;;;-0.6241646;-0.80001223;-0.16132084;;;;;195.0
