patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
299.0;214.0;;;;;;;;;;;;;;;;;;;;17;0.1
299.0;214.0;;;;;;;;;;;;;;;;;14.301737;0.77440715;1.3847773;;127.4
299.0;214.0;;;;;;;;;;;;;;0.8116703;0.5910215;-0.20880765;;;;;127.4
299.0;214.0;;;;;;;;;;;;;;;;;-7.763146;-17.69692;-8.335368;;127.4
299.0;214.0;;;;;;;;;;;;;;0.8504898;0.6194647;-0.19898069;;;;;127.4
299.0;214.0;;;;;;;;;;;;;;;;;-65.65676;-84.59731;-61.628315;;137.0
299.0;214.0;;;;;;;;;;;;;;0.85335857;0.6214789;-0.17651907;;;;;137.0
299.0;214.0;;;;;;;;;;;;;;;;;-122.539444;-124.988556;-119.94918;;137.0
299.0;214.0;;;;;;;;;;;;;;0.85634935;0.62153995;-0.1513718;;;;;137.0
362.0;214.8;;;;;;;;;;;;;;;;;-62.704094;-124.75585;-75.26627;;146.7
362.0;214.8;;;;;;;;;;;;;;0.86501664;0.6139103;-0.12720115;;;;;146.7
362.0;214.8;;;;;;;;;;;;;;;;;-2.685629;-124.15693;-24.307993;;146.7
362.0;214.8;;;;;;;;;;;;;;0.87496567;0.6109806;-0.119754635;;;;;146.7
362.0;214.8;;;;;;;;;;;;;;;;;-9.727776;-93.67275;-14.667959;;156.4
362.0;214.8;;;;;;;;;;;;;;0.89144564;0.60835594;-0.13391522;;;;;156.4
362.0;214.8;;;;;;;;;;;;;;;;;-18.139439;-0.5226295;10.624256;;156.4
362.0;214.8;;;;;;;;;;;;;;0.9037141;0.59096044;-0.14758751;;;;;156.4
362.0;214.8;;;;;;;;;;;;;;;;;-18.688772;8.266702;12.485885;;166.0
362.0;214.8;;;;;;;;;;;;;;0.89785457;0.55854976;-0.16309091;;;;;166.0
362.0;214.8;;;;;;;;;;;;;;;;;-17.490921;8.457442;11.822107;;166.0
362.0;214.8;;;;;;;;;;;;;;0.8885769;0.52253795;-0.17639698;;;;;166.0
362.0;274.6;;;;;;;;;;;;;;;;;-15.842922;7.271035;10.860775;;175.7
362.0;274.6;;;;;;;;;;;;;;0.89815974;0.4760277;-0.16650899;;;;;175.7
362.0;274.6;;;;;;;;;;;;;;;;;-14.030885;5.2301097;9.159368;;175.7
362.0;274.6;;;;;;;;;;;;;;0.9295938;0.43324077;-0.13550219;;;;;175.7
362.0;274.6;;;;;;;;;;;;;;;;;-11.383404;2.6245918;7.7135534;;185.3
362.0;274.6;;;;;;;;;;;;;;0.9783624;0.40064698;-0.10693686;;;;;185.3
362.0;274.6;;;;;;;;;;;;;;;;;-7.221442;0.2822962;6.5691094;;185.3
362.0;274.6;;;;;;;;;;;;;;1.0323191;0.38325143;-0.09814753;;;;;185.3
362.0;274.6;;;;;;;;;;;;;;;;;-1.1368145;-1.7662587;5.203406;;195.0
362.0;274.6;;;;;;;;;;;;;;1.0892056;0.3772698;-0.119205296;;;;;195.0
362.0;274.6;;;;;;;;;;;;;;;;;6.3402205;-2.6741846;3.5782952;;195.0
362.0;274.6;;;;;;;;;;;;;;1.1454817;0.3736076;-0.16119877;;;;;195.0
425.0;275.4;;;;;;;;;;;;;;;;;14.042329;-2.5559251;1.33137;;204.7
425.0;275.4;;;;;;;;;;;;;;1.1792352;0.36756492;-0.21173742;;;;;204.7
425.0;275.4;;;;;;;;;;;;;;;;;21.881773;-2.6245918;-1.5984069;;204.7
425.0;275.4;;;;;;;;;;;;;;1.1988891;0.36017945;-0.2652669;;;;;204.7
425.0;275.4;;;;;;;;;;;;;;;;;28.969696;-2.6551104;-5.062258;;214.3
425.0;275.4;;;;;;;;;;;;;;1.2128665;0.34192938;-0.30823696;;;;;214.3
425.0;275.4;;;;;;;;;;;;;;;;;34.634693;-1.781518;-9.029664;;214.3
425.0;275.4;;;;;;;;;;;;;;1.2021241;0.3140965;-0.3338725;;;;;214.3
425.0;275.4;;;;;;;;;;;;;;;;;37.812435;-1.4572588;-13.058107;;223.9
425.0;275.4;;;;;;;;;;;;;;1.1965697;0.2822962;-0.36066774;;;;;223.9
425.0;275.4;;;;;;;;;;;;;;;;;38.48384;-0.90411085;-16.7127;;223.9
425.0;275.4;;;;;;;;;;;;;;1.1841792;0.26435134;-0.36829737;;;;;223.9
425.0;350.3;;;;;;;;;;;;;;;;;36.397137;-1.0185553;-20.233772;;233.6
425.0;350.3;;;;;;;;;;;;;;1.1595203;0.23871578;-0.3704947;;;;;233.6
425.0;350.3;;;;;;;;;;;;;;;;;32.330547;-3.051851;-23.274178;;233.6
425.0;350.3;;;;;;;;;;;;;;1.1098361;0.22003846;-0.3872799;;;;;233.6
425.0;350.3;;;;;;;;;;;;;;;;;27.60399;-7.232887;-25.460066;;243.2
425.0;350.3;;;;;;;;;;;;;;1.0656453;0.21076083;-0.39741203;;;;;243.2
425.0;350.3;;;;;;;;;;;;;;;;;23.281807;-11.318552;-27.478102;;243.2
425.0;350.3;;;;;;;;;;;;;;1.0185248;0.22070986;-0.40424818;;;;;243.2
