patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
262.0;215.2;;;;;;;;;;;;;;;;;;;;17;0.1
262.0;215.2;;;;;;;;;;;;;;;;;14.473403;0.15259254;1.5869625;;127.5
262.0;215.2;;;;;;;;;;;;;;-0.11938841;1.9104587;-0.46089053;;;;;127.5
262.0;215.2;;;;;;;;;;;;;;;;;-5.11948;-17.471846;-9.983367;;127.5
262.0;215.2;;;;;;;;;;;;;;-0.059938353;1.9710075;-0.45637378;;;;;127.5
262.0;215.2;;;;;;;;;;;;;;;;;-64.66491;-85.4709;-71.73376;;137.1
262.0;215.2;;;;;;;;;;;;;;-0.040711693;1.9796137;-0.37940612;;;;;137.1
262.0;215.2;;;;;;;;;;;;;;;;;-122.40211;-124.988556;-123.531296;;137.1
262.0;215.2;;;;;;;;;;;;;;-0.027161473;1.9591053;-0.33729056;;;;;137.1
322.0;216.0;;;;;;;;;;;;;;;;;-65.225685;-124.988556;-120.2124;;146.8
322.0;216.0;;;;;;;;;;;;;;-0.025818659;1.8967254;-0.31470686;;;;;146.8
322.0;216.0;;;;;;;;;;;;;;;;;-10.071108;-124.98474;-123.374886;;146.8
322.0;216.0;;;;;;;;;;;;;;-0.030213324;1.8403271;-0.27375102;;;;;146.8
322.0;216.0;;;;;;;;;;;;;;;;;-18.04407;-94.59593;-124.98474;;156.3
322.0;216.0;;;;;;;;;;;;;;-0.045228433;1.7565844;-0.27680287;;;;;156.3
322.0;216.0;;;;;;;;;;;;;;;;;-21.496475;3.971221;-124.97711;;156.3
322.0;216.0;;;;;;;;;;;;;;-0.05938902;1.6740624;-0.27423933;;;;;156.3
322.0;216.0;;;;;;;;;;;;;;;;;-15.903959;17.754143;-124.988556;;166.0
322.0;216.0;;;;;;;;;;;;;;-0.07483139;1.5848873;-0.32807398;;;;;166.0
322.0;216.0;;;;;;;;;;;;;;;;;-11.581775;28.721733;-124.988556;;166.0
322.0;216.0;;;;;;;;;;;;;;-0.13617359;1.5142064;-0.33606982;;;;;166.0
322.0;283.3;;;;;;;;;;;;;;;;;-0.93081456;30.453657;-124.988556;;175.7
322.0;283.3;;;;;;;;;;;;;;-0.18823817;1.4677572;-0.33674124;;;;;175.7
322.0;283.3;;;;;;;;;;;;;;;;;12.253182;25.288399;-124.988556;;175.7
