patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
283.0;230.0;;;;;;;;;;;;;;;;;;;;17;0.1
283.0;230.0;;;;;;;;;;;;;;;;;13.344218;0.90792567;1.1520737;;127.6
283.0;230.0;;;;;;;;;;;;;;0.92141485;0.11615345;-0.1657155;;;;;127.6
283.0;230.0;;;;;;;;;;;;;;;;;-4.692221;-16.785181;-6.0541096;;127.6
283.0;230.0;;;;;;;;;;;;;;0.9578539;0.123783074;-0.17627491;;;;;127.6
283.0;230.0;;;;;;;;;;;;;;;;;-62.414165;-84.33408;-61.41087;;137.2
283.0;230.0;;;;;;;;;;;;;;0.9595019;0.12573627;-0.18292795;;;;;137.2
283.0;230.0;;;;;;;;;;;;;;;;;-121.94814;-124.988556;-119.95681;;137.2
283.0;230.0;;;;;;;;;;;;;;0.96047854;0.12738426;-0.18970306;;;;;137.2
343.0;230.7;;;;;;;;;;;;;;;;;-53.33491;-124.84359;-78.588974;;146.8
343.0;230.7;;;;;;;;;;;;;;0.9616382;0.12555315;-0.19214454;;;;;146.8
343.0;230.7;;;;;;;;;;;;;;;;;21.366772;-124.618515;-32.662437;;146.8
343.0;230.7;;;;;;;;;;;;;;0.96334726;0.1264687;-0.1932432;;;;;146.8
343.0;230.7;;;;;;;;;;;;;;;;;21.805475;-94.74471;-25.315104;;156.4
343.0;230.7;;;;;;;;;;;;;;0.9624317;0.12768945;-0.19379254;;;;;156.4
343.0;230.7;;;;;;;;;;;;;;;;;17.281105;-2.8077028;-1.0071108;;156.4
343.0;230.7;;;;;;;;;;;;;;0.96114993;0.13458663;-0.19635609;;;;;156.4
343.0;230.7;;;;;;;;;;;;;;;;;17.319254;5.283517;0.7019257;;166.0
343.0;230.7;;;;;;;;;;;;;;0.9589526;0.1391644;-0.19379254;;;;;166.0
343.0;230.7;;;;;;;;;;;;;;;;;17.754143;6.286813;0.59129614;;166.0
343.0;230.7;;;;;;;;;;;;;;0.9559007;0.1429487;-0.1915952;;;;;166.0
343.0;282.8;;;;;;;;;;;;;;;;;17.845697;6.912442;0.77822196;;175.7
343.0;282.8;;;;;;;;;;;;;;0.954619;0.14374217;-0.19214454;;;;;175.7
343.0;282.8;;;;;;;;;;;;;;;;;18.070772;7.4083686;0.5874813;;175.7
343.0;282.8;;;;;;;;;;;;;;0.9527879;0.14600055;-0.19672231;;;;;175.7
343.0;282.8;;;;;;;;;;;;;;;;;18.486588;7.8508863;0.48448133;;185.3
343.0;282.8;;;;;;;;;;;;;;0.9533982;0.1472213;-0.20007935;;;;;185.3
343.0;282.8;;;;;;;;;;;;;;;;;19.047365;8.457442;0.6256294;;185.3
343.0;282.8;;;;;;;;;;;;;;0.95358133;0.14978485;-0.20300913;;;;;185.3
343.0;282.8;;;;;;;;;;;;;;;;;19.61577;9.235664;0.48829615;;194.8
343.0;282.8;;;;;;;;;;;;;;0.9519333;0.15344706;-0.20166631;;;;;194.8
343.0;282.8;;;;;;;;;;;;;;;;;20.363476;9.81933;0.5226295;;194.8
343.0;282.8;;;;;;;;;;;;;;0.94863737;0.15179907;-0.20325327;;;;;194.8
464.0;283.6;;;;;;;;;;;;;;;;;21.09592;10.1130705;0.6370739;;204.5
464.0;283.6;;;;;;;;;;;;;;0.94875944;0.14783166;-0.20789209;;;;;204.5
464.0;283.6;;;;;;;;;;;;;;;;;21.656698;10.311441;0.6637776;;204.5
464.0;283.6;;;;;;;;;;;;;;0.9538865;0.1462447;-0.21723075;;;;;204.5
464.0;283.6;;;;;;;;;;;;;;;;;22.347178;10.349589;0.93081456;;214.2
464.0;283.6;;;;;;;;;;;;;;0.95394754;0.14709921;-0.2273629;;;;;214.2
464.0;283.6;;;;;;;;;;;;;;;;;23.010956;10.34196;1.3847773;;214.2
464.0;283.6;;;;;;;;;;;;;;0.95541245;0.14728233;-0.23786126;;;;;214.2
464.0;283.6;;;;;;;;;;;;;;;;;23.762474;10.380108;1.7433698;;223.9
464.0;283.6;;;;;;;;;;;;;;0.9548021;0.14654988;-0.24536882;;;;;223.9
464.0;283.6;;;;;;;;;;;;;;;;;24.563585;10.44496;2.2011476;;223.9
464.0;283.6;;;;;;;;;;;;;;0.95107883;0.15100558;-0.25385296;;;;;223.9
464.0;396.1;;;;;;;;;;;;;;;;;25.17014;10.456405;2.746666;;233.4
464.0;396.1;;;;;;;;;;;;;;0.9467452;0.1525315;-0.2620319;;;;;233.4
464.0;396.1;;;;;;;;;;;;;;;;;25.769066;10.090182;3.1357768;;233.4
464.0;396.1;;;;;;;;;;;;;;0.9389935;0.15527818;-0.27088228;;;;;233.4
464.0;396.1;;;;;;;;;;;;;;;;;25.997955;9.369183;3.746147;;243.0
464.0;396.1;;;;;;;;;;;;;;0.9349651;0.16272469;-0.28266242;;;;;243.0
464.0;396.1;;;;;;;;;;;;;;;;;25.505844;9.289071;4.2878504;;243.0
464.0;396.1;;;;;;;;;;;;;;0.9274575;0.16272469;-0.28418836;;;;;243.0
464.0;396.1;;;;;;;;;;;;;;;;;24.586475;8.80459;4.634999;;252.5
464.0;396.1;;;;;;;;;;;;;;0.9165929;0.17249061;-0.28455457;;;;;252.5
464.0;396.1;;;;;;;;;;;;;;;;;23.705252;7.965331;5.2339244;;252.5
464.0;396.1;;;;;;;;;;;;;;0.91366315;0.17694631;-0.28791162;;;;;252.5
466.0;397.0;;;;;;;;;;;;;;;;;22.782066;6.7026277;5.5810723;;262.2
466.0;397.0;;;;;;;;;;;;;;0.9114048;0.18634602;-0.29804376;;;;;262.2
466.0;397.0;;;;;;;;;;;;;;;;;21.431623;5.8671837;5.794702;;262.2
466.0;397.0;;;;;;;;;;;;;;0.9037141;0.19306009;-0.29944763;;;;;262.2
466.0;397.0;;;;;;;;;;;;;;;;;20.004883;5.2682576;6.0731835;;271.9
466.0;397.0;;;;;;;;;;;;;;0.90279853;0.20001832;-0.2981048;;;;;271.9
466.0;397.0;;;;;;;;;;;;;;;;;18.730736;5.4628134;6.0998874;;271.9
466.0;397.0;;;;;;;;;;;;;;0.8998688;0.2036195;-0.2860805;;;;;271.9
466.0;397.0;;;;;;;;;;;;;;;;;17.780846;5.500962;5.9930725;;281.5
