patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
306.0;215.9;;;;;;;;;;;;;;;;;;;;17;0.1
306.0;215.9;;;;;;;;;;;;;;;;;14.278848;1.1825923;0.93844414;;127.6
306.0;215.9;;;;;;;;;;;;;;0.82070374;-0.034119695;-0.40046388;;;;;127.6
306.0;215.9;;;;;;;;;;;;;;;;;-6.9544053;-17.509995;-7.694479;;127.6
306.0;215.9;;;;;;;;;;;;;;0.8798486;-0.12549211;-0.3971679;;;;;127.6
306.0;215.9;;;;;;;;;;;;;;;;;-68.63612;-84.76516;-56.94372;;137.2
306.0;215.9;;;;;;;;;;;;;;0.8725242;-0.14551225;-0.37391278;;;;;137.2
306.0;215.9;;;;;;;;;;;;;;;;;-123.17271;-124.988556;-117.01178;;137.2
306.0;215.9;;;;;;;;;;;;;;0.8885769;-0.15033418;-0.35975218;;;;;137.2
364.0;216.7;;;;;;;;;;;;;;;;;-75.170906;-124.988556;-60.29313;;146.9
364.0;216.7;;;;;;;;;;;;;;0.88991976;-0.14276558;-0.34357738;;;;;146.9
364.0;216.7;;;;;;;;;;;;;;;;;-32.692955;-124.988556;11.959441;;146.9
364.0;216.7;;;;;;;;;;;;;;0.89492476;-0.1480758;-0.33210242;;;;;146.9
364.0;216.7;;;;;;;;;;;;;;;;;-44.778282;-99.08978;29.114658;;156.5
364.0;216.7;;;;;;;;;;;;;;0.89565724;-0.16791284;-0.32374036;;;;;156.5
364.0;216.7;;;;;;;;;;;;;;;;;-52.80084;-12.703329;56.60039;;156.5
364.0;216.7;;;;;;;;;;;;;;0.891995;-0.15619373;-0.31086153;;;;;156.5
364.0;216.7;;;;;;;;;;;;;;;;;-51.587727;-5.474258;57.046722;;166.1
364.0;216.7;;;;;;;;;;;;;;0.8917509;-0.13666189;-0.29725027;;;;;166.1
364.0;216.7;;;;;;;;;;;;;;;;;-50.39369;-5.409406;54.628136;;166.1
364.0;216.7;;;;;;;;;;;;;;0.88882107;-0.07318339;-0.2694174;;;;;166.1
364.0;276.4;;;;;;;;;;;;;;;;;-51.44276;-5.53148;53.060246;;175.8
364.0;276.4;;;;;;;;;;;;;;0.9010895;-0.013245033;-0.25971252;;;;;175.8
364.0;276.4;;;;;;;;;;;;;;;;;-51.82806;-5.1118503;51.969208;;175.8
364.0;276.4;;;;;;;;;;;;;;0.91830194;0.023621326;-0.2496414;;;;;175.8
364.0;276.4;;;;;;;;;;;;;;;;;-52.190468;-5.413221;51.610615;;185.3
364.0;276.4;;;;;;;;;;;;;;0.9798273;0.049256876;-0.26276436;;;;;185.3
364.0;276.4;;;;;;;;;;;;;;;;;-51.595356;-4.8486285;53.495132;;185.3
364.0;276.4;;;;;;;;;;;;;;0.97579885;0.02478103;-0.28247932;;;;;185.3
364.0;276.4;;;;;;;;;;;;;;;;;-50.019836;-4.272591;54.92187;;194.8
364.0;276.4;;;;;;;;;;;;;;0.95211643;0.032044437;-0.2923673;;;;;194.8
364.0;276.4;;;;;;;;;;;;;;;;;-48.661766;-4.886776;56.752983;;194.8
364.0;276.4;;;;;;;;;;;;;;0.93545336;0.028504288;-0.2946257;;;;;194.8
430.0;277.2;;;;;;;;;;;;;;;;;-47.566914;-5.569628;57.840206;;204.5
430.0;277.2;;;;;;;;;;;;;;0.9297769;0.03668325;-0.28894925;;;;;204.5
430.0;277.2;;;;;;;;;;;;;;;;;-46.914577;-5.9739985;58.275093;;204.5
430.0;277.2;;;;;;;;;;;;;;0.9207434;0.030640583;-0.27405623;;;;;204.5
430.0;277.2;;;;;;;;;;;;;;;;;-45.930355;-6.267739;58.202614;;214.1
430.0;277.2;;;;;;;;;;;;;;0.9097568;0.021423994;-0.25971252;;;;;214.1
430.0;277.2;;;;;;;;;;;;;;;;;-45.186466;-6.897183;57.87454;;214.1
430.0;277.2;;;;;;;;;;;;;;0.9060335;0.009582812;-0.2503128;;;;;214.1
430.0;277.2;;;;;;;;;;;;;;;;;-44.35865;-7.5037384;58.19117;;223.7
430.0;277.2;;;;;;;;;;;;;;0.9053621;-0.01147496;-0.24262215;;;;;223.7
430.0;277.2;;;;;;;;;;;;;;;;;-43.599506;-8.335368;58.854946;;223.7
430.0;277.2;;;;;;;;;;;;;;0.91201514;-0.020447401;-0.23450422;;;;;223.7
430.0;337.6;;;;;;;;;;;;;;;;;-43.385876;-8.255258;59.72854;;233.4
430.0;337.6;;;;;;;;;;;;;;0.91665393;-0.03180029;-0.23432112;;;;;233.4
430.0;337.6;;;;;;;;;;;;;;;;;-43.5461;-7.7097383;60.26261;;233.4
