patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
294.0;216.6;;;;;;;;;;;;;;;;;;;;17;0.1
294.0;216.6;;;;;;;;;;;;;;;;;14.034699;-0.17929624;0.12207404;;127.6
294.0;216.6;;;;;;;;;;;;;;0.9114048;-0.1530198;-0.1685232;;;;;127.6
294.0;216.6;;;;;;;;;;;;;;;;;-5.996887;-18.112736;-6.8094425;;127.6
294.0;216.6;;;;;;;;;;;;;;0.9502854;-0.1281167;-0.17023225;;;;;127.6
294.0;216.6;;;;;;;;;;;;;;;;;-64.325386;-84.21201;-58.500168;;137.1
294.0;216.6;;;;;;;;;;;;;;0.95632803;-0.103518784;-0.18335521;;;;;137.1
294.0;216.6;;;;;;;;;;;;;;;;;-122.352516;-124.988556;-118.41182;;137.1
294.0;216.6;;;;;;;;;;;;;;0.96017337;-0.076235235;-0.19129002;;;;;137.1
353.0;217.4;;;;;;;;;;;;;;;;;-63.390762;-124.76348;-69.013794;;146.8
353.0;217.4;;;;;;;;;;;;;;0.94515824;-0.0684225;-0.2197943;;;;;146.8
353.0;217.4;;;;;;;;;;;;;;;;;-5.6993318;-124.67193;-9.254738;;146.8
353.0;217.4;;;;;;;;;;;;;;0.94106877;-0.09277627;-0.15155491;;;;;146.8
353.0;217.4;;;;;;;;;;;;;;;;;-19.684439;-95.36653;2.6779993;;156.5
353.0;217.4;;;;;;;;;;;;;;0.9566332;-0.13776055;0.11444441;;;;;156.5
353.0;217.4;;;;;;;;;;;;;;;;;-31.174658;-6.7941833;26.715141;;156.5
353.0;217.4;;;;;;;;;;;;;;0.99148536;-0.10095523;0.13934751;;;;;156.5
353.0;217.4;;;;;;;;;;;;;;;;;-28.683584;-3.131962;25.448622;;166.1
353.0;217.4;;;;;;;;;;;;;;1.0279244;-0.07415998;-0.0040284432;;;;;166.1
353.0;217.4;;;;;;;;;;;;;;;;;-23.487808;-5.8175907;23.190252;;166.1
353.0;217.4;;;;;;;;;;;;;;1.0795007;-0.07959227;-0.14325388;;;;;166.1
353.0;276.7;;;;;;;;;;;;;;;;;-19.325848;-4.8829613;23.144474;;175.8
353.0;276.7;;;;;;;;;;;;;;1.1182592;-0.10693686;-0.2519608;;;;;175.8
353.0;276.7;;;;;;;;;;;;;;;;;-20.115513;1.7242957;23.010956;;175.8
353.0;276.7;;;;;;;;;;;;;;1.0674154;-0.11316264;-0.24695578;;;;;175.8
353.0;276.7;;;;;;;;;;;;;;;;;-24.2584;4.215369;23.144474;;185.4
353.0;276.7;;;;;;;;;;;;;;1.0014343;-0.09851375;-0.21625416;;;;;185.4
353.0;276.7;;;;;;;;;;;;;;;;;-28.969696;0.9117405;23.373363;;185.4
353.0;276.7;;;;;;;;;;;;;;0.96548355;-0.06439406;-0.25543994;;;;;185.4
353.0;276.7;;;;;;;;;;;;;;;;;-34.12351;-1.12537;22.938475;;195.0
353.0;276.7;;;;;;;;;;;;;;0.9449141;-0.026673177;-0.28925443;;;;;195.0
353.0;276.7;;;;;;;;;;;;;;;;;-37.518692;-0.8049257;22.385326;;195.0
353.0;276.7;;;;;;;;;;;;;;0.92226934;-0.0014648885;-0.27729118;;;;;195.0
432.0;284.1;;;;;;;;;;;;;;;;;-36.744286;-0.40055543;21.755882;;204.7
432.0;284.1;;;;;;;;;;;;;;0.9043855;0.0076296274;-0.25965148;;;;;204.7
432.0;284.1;;;;;;;;;;;;;;;;;-32.46025;-0.29374066;20.249031;;204.7
432.0;284.1;;;;;;;;;;;;;;0.89223915;-0.0046388134;-0.2603229;;;;;204.7
432.0;284.1;;;;;;;;;;;;;;;;;-27.874844;0.6828517;18.715477;;214.4
432.0;284.1;;;;;;;;;;;;;;0.87636954;-0.038819544;-0.26319164;;;;;214.4
432.0;284.1;;;;;;;;;;;;;;;;;-25.788141;1.3466293;17.105623;;214.4
