patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
280.0;221.1;;;;;;;;;;;;;;;;;;;;17;0.1
280.0;221.1;;;;;;;;;;;;;;;;;13.962218;1.9188513;1.0299997;;127.6
280.0;221.1;;;;;;;;;;;;;;-0.2169866;0.9917295;-0.2963347;;;;;127.6
280.0;221.1;;;;;;;;;;;;;;;;;-4.7074804;-15.64455;-7.442702;;127.6
280.0;221.1;;;;;;;;;;;;;;-0.2229072;1.0021669;-0.30933562;;;;;127.6
280.0;221.1;;;;;;;;;;;;;;;;;-63.680687;-83.65505;-63.84854;;137.2
280.0;221.1;;;;;;;;;;;;;;-0.22461623;0.9805597;-0.30762658;;;;;137.2
280.0;221.1;;;;;;;;;;;;;;;;;-122.21519;-124.988556;-121.42933;;137.2
280.0;221.1;;;;;;;;;;;;;;-0.23450422;0.96499527;-0.30445266;;;;;137.2
339.0;221.9;;;;;;;;;;;;;;;;;-61.040833;-122.42881;-94.15342;;146.9
339.0;221.9;;;;;;;;;;;;;;-0.2491531;0.9609668;-0.29786065;;;;;146.9
339.0;221.9;;;;;;;;;;;;;;;;;2.1210363;-112.125;-74.78561;;146.9
339.0;221.9;;;;;;;;;;;;;;-0.2707602;0.95956296;-0.2906583;;;;;146.9
339.0;221.9;;;;;;;;;;;;;;;;;-2.9641104;-69.02142;-83.41472;;156.5
339.0;221.9;;;;;;;;;;;;;;-0.29340494;0.95956296;-0.27692497;;;;;156.5
339.0;221.9;;;;;;;;;;;;;;;;;-10.498367;31.20899;-69.09772;;156.5
339.0;221.9;;;;;;;;;;;;;;-0.3200171;0.9540696;-0.26502272;;;;;156.5
