patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
294.0;215.0;;;;;;;;;;;;;;;;;;;;17;0.1
294.0;215.0;;;;;;;;;;;;;;;;;13.428144;1.53737;0.84307384;;127.7
294.0;215.0;;;;;;;;;;;;;;0.90340894;-0.061586354;-0.27918333;;;;;127.7
294.0;215.0;;;;;;;;;;;;;;;;;-4.91348;-16.857662;-7.0917387;;127.7
294.0;215.0;;;;;;;;;;;;;;0.9378338;-0.081667535;-0.2880337;;;;;127.7
294.0;215.0;;;;;;;;;;;;;;;;;-62.559128;-84.97116;-61.67409;;137.3
294.0;215.0;;;;;;;;;;;;;;0.93942076;-0.08209479;-0.27961057;;;;;137.3
294.0;215.0;;;;;;;;;;;;;;;;;-121.96341;-124.988556;-120.19333;;137.3
294.0;215.0;;;;;;;;;;;;;;0.9450972;-0.08661153;-0.27973264;;;;;137.3
356.0;215.8;;;;;;;;;;;;;;;;;-49.37132;-124.95804;-77.42546;;147.0
356.0;215.8;;;;;;;;;;;;;;0.95059055;-0.084109016;-0.28931546;;;;;147.0
356.0;215.8;;;;;;;;;;;;;;;;;31.785027;-124.988556;-29.622028;;147.0
356.0;215.8;;;;;;;;;;;;;;0.94802696;-0.10589923;-0.28534806;;;;;147.0
356.0;215.8;;;;;;;;;;;;;;;;;35.760063;-100.287636;-21.72918;;156.7
356.0;215.8;;;;;;;;;;;;;;0.95736563;-0.10455641;-0.28949857;;;;;156.7
356.0;215.8;;;;;;;;;;;;;;;;;33.47499;-17.765587;2.8801844;;156.7
356.0;215.8;;;;;;;;;;;;;;0.97140414;-0.09900205;-0.29871517;;;;;156.7
356.0;215.8;;;;;;;;;;;;;;;;;34.8941;-10.105441;4.139073;;166.3
356.0;215.8;;;;;;;;;;;;;;0.9783624;-0.095278785;-0.31025118;;;;;166.3
356.0;215.8;;;;;;;;;;;;;;;;;36.950287;-9.437849;3.711814;;166.3
356.0;215.8;;;;;;;;;;;;;;0.97402877;-0.097720265;-0.32026124;;;;;166.3
356.0;275.4;;;;;;;;;;;;;;;;;38.377026;-9.380627;3.8262582;;175.9
356.0;275.4;;;;;;;;;;;;;;0.9640187;-0.106631674;-0.33118686;;;;;175.9
356.0;275.4;;;;;;;;;;;;;;;;;39.193394;-8.835109;3.6164434;;175.9
356.0;275.4;;;;;;;;;;;;;;0.9496139;-0.102053896;-0.32258064;;;;;175.9
356.0;275.4;;;;;;;;;;;;;;;;;40.0708;-8.709219;3.9292583;;185.6
356.0;275.4;;;;;;;;;;;;;;0.9346599;-0.12994781;-0.31183812;;;;;185.6
356.0;275.4;;;;;;;;;;;;;;;;;40.669727;-8.373516;4.2306285;;185.6
356.0;275.4;;;;;;;;;;;;;;0.92574847;-0.13531907;-0.30042422;;;;;185.6
356.0;275.4;;;;;;;;;;;;;;;;;40.944393;-7.0154424;4.4442577;;195.2
356.0;275.4;;;;;;;;;;;;;;0.91885126;-0.14069033;-0.27674183;;;;;195.2
356.0;275.4;;;;;;;;;;;;;;;;;41.219063;-6.431776;4.711295;;195.2
356.0;275.4;;;;;;;;;;;;;;0.9185461;-0.14606158;-0.2732017;;;;;195.2
418.0;276.2;;;;;;;;;;;;;;;;;41.768394;-5.9320354;4.8295546;;204.8
418.0;276.2;;;;;;;;;;;;;;0.924955;-0.14734337;-0.26606035;;;;;204.8
418.0;276.2;;;;;;;;;;;;;;;;;42.283394;-5.451369;5.104221;;204.8
418.0;276.2;;;;;;;;;;;;;;0.93856627;-0.15106662;-0.26252022;;;;;204.8
418.0;276.2;;;;;;;;;;;;;;;;;42.489395;-4.5777764;5.352184;;214.5
418.0;276.2;;;;;;;;;;;;;;0.9522996;-0.15692617;-0.26606035;;;;;214.5
418.0;276.2;;;;;;;;;;;;;;;;;43.49269;-3.276925;5.2148504;;214.5
418.0;276.2;;;;;;;;;;;;;;0.95852536;-0.15625477;-0.26612142;;;;;214.5
418.0;276.2;;;;;;;;;;;;;;;;;44.0611;-2.5559251;4.6197395;;224.2
418.0;276.2;;;;;;;;;;;;;;0.9652394;-0.14062929;-0.26349682;;;;;224.2
418.0;276.2;;;;;;;;;;;;;;;;;44.446392;-2.3651845;4.40611;;224.2
418.0;276.2;;;;;;;;;;;;;;0.9722587;-0.12927641;-0.26435134;;;;;224.2
418.0;343.1;;;;;;;;;;;;;;;;;45.400097;-2.5521104;4.3755913;;233.8
418.0;343.1;;;;;;;;;;;;;;0.9825739;-0.13373211;-0.26557207;;;;;233.8
418.0;343.1;;;;;;;;;;;;;;;;;46.548355;-2.231666;3.4485915;;233.8
418.0;343.1;;;;;;;;;;;;;;0.9820246;-0.12823878;-0.2690512;;;;;233.8
418.0;343.1;;;;;;;;;;;;;;;;;47.45247;-0.9994812;1.8578143;;243.4
418.0;343.1;;;;;;;;;;;;;;0.9787286;-0.1037019;-0.26404613;;;;;243.4
418.0;343.1;;;;;;;;;;;;;;;;;48.31843;-0.22507401;1.1139256;;243.4
418.0;343.1;;;;;;;;;;;;;;0.9717094;-0.0921659;-0.25763726;;;;;243.4
418.0;343.1;;;;;;;;;;;;;;;;;49.22254;-0.064851835;0.5569628;;253.1
418.0;343.1;;;;;;;;;;;;;;0.96353036;-0.080141604;-0.2609943;;;;;253.1
418.0;343.1;;;;;;;;;;;;;;;;;49.90539;0.6981109;0.09155553;;253.1
418.0;343.1;;;;;;;;;;;;;;0.95272684;-0.06549272;-0.26435134;;;;;253.1
537.0;344.0;;;;;;;;;;;;;;;;;50.160984;0.90029603;0.034333322;;262.7
537.0;344.0;;;;;;;;;;;;;;0.94534135;-0.065431684;-0.26154363;;;;;262.7
537.0;344.0;;;;;;;;;;;;;;;;;49.501022;1.2970366;0.12588885;;262.7
537.0;344.0;;;;;;;;;;;;;;0.94192326;-0.058229316;-0.25116733;;;;;262.7
537.0;344.0;;;;;;;;;;;;;;;;;48.02469;1.7242957;0.38148138;;272.4
537.0;344.0;;;;;;;;;;;;;;0.941496;-0.059511095;-0.24823755;;;;;272.4
537.0;344.0;;;;;;;;;;;;;;;;;46.586506;2.6932585;0.79348123;;272.4
537.0;344.0;;;;;;;;;;;;;;0.9378338;-0.062440872;-0.24158452;;;;;272.4
537.0;344.0;;;;;;;;;;;;;;;;;45.091095;2.9984436;1.453444;;282.0
537.0;344.0;;;;;;;;;;;;;;0.92947173;-0.0684225;-0.25263223;;;;;282.0
