patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
257.0;217.4;;;;;;;;;;;;;;;;;;;;17;0.1
257.0;217.4;;;;;;;;;;;;;;;;;13.798181;0.9765923;0.15259254;;127.6
257.0;217.4;;;;;;;;;;;;;;0.9989318;0.6365551;0.24665059;;;;;127.6
257.0;217.4;;;;;;;;;;;;;;;;;-7.141331;-16.953032;-8.2819605;;127.6
257.0;217.4;;;;;;;;;;;;;;1.0165715;0.67690057;0.23340556;;;;;127.6
257.0;217.4;;;;;;;;;;;;;;;;;-69.50209;-84.79186;-63.1428;;137.1
257.0;217.4;;;;;;;;;;;;;;0.99484235;0.6774499;0.18970306;;;;;137.1
257.0;217.4;;;;;;;;;;;;;;;;;-123.35581;-124.988556;-120.92959;;137.1
257.0;217.4;;;;;;;;;;;;;;0.9718925;0.67128515;0.126957;;;;;137.1
390.0;218.2;;;;;;;;;;;;;;;;;-76.300095;-124.85122;-84.80331;;146.7
390.0;218.2;;;;;;;;;;;;;;0.9443037;0.6450392;0.05426191;;;;;146.7
390.0;218.2;;;;;;;;;;;;;;;;;-34.947506;-124.98474;-49.81765;;146.7
390.0;218.2;;;;;;;;;;;;;;0.9162877;0.5978576;-0.026245918;;;;;146.7
390.0;218.2;;;;;;;;;;;;;;;;;-45.457317;-98.45653;-48.928802;;156.4
390.0;218.2;;;;;;;;;;;;;;0.88338876;0.53187656;-0.07837153;;;;;156.4
390.0;218.2;;;;;;;;;;;;;;;;;-50.31739;-11.9556265;-28.164768;;156.4
390.0;218.2;;;;;;;;;;;;;;0.85085607;0.4704123;-0.12854396;;;;;156.4
390.0;218.2;;;;;;;;;;;;;;;;;-44.42732;-6.6072574;-26.253548;;166.0
390.0;218.2;;;;;;;;;;;;;;0.82546467;0.3833125;-0.16199225;;;;;166.0
390.0;218.2;;;;;;;;;;;;;;;;;-37.202065;-8.461257;-26.348919;;166.0
390.0;218.2;;;;;;;;;;;;;;0.80324715;0.30909148;-0.18280587;;;;;166.0
390.0;277.9;;;;;;;;;;;;;;;;;-30.373547;-9.891811;-24.922176;;175.7
390.0;277.9;;;;;;;;;;;;;;0.78475296;0.23975341;-0.18805505;;;;;175.7
390.0;277.9;;;;;;;;;;;;;;;;;-23.22077;-10.9904785;-22.503586;;175.7
390.0;277.9;;;;;;;;;;;;;;0.7671743;0.16913357;-0.19019136;;;;;175.7
390.0;277.9;;;;;;;;;;;;;;;;;-15.923033;-11.123997;-18.833736;;185.3
390.0;277.9;;;;;;;;;;;;;;0.7475204;0.10736412;-0.18750572;;;;;185.3
390.0;277.9;;;;;;;;;;;;;;;;;-8.869442;-11.196478;-14.103366;;185.3
390.0;277.9;;;;;;;;;;;;;;0.72670674;0.024536882;-0.17926572;;;;;185.3
390.0;277.9;;;;;;;;;;;;;;;;;-0.8545183;-12.863552;-9.605701;;194.8
390.0;277.9;;;;;;;;;;;;;;0.7245094;-0.02294992;-0.18329416;;;;;194.8
390.0;277.9;;;;;;;;;;;;;;;;;6.8475904;-14.347514;-3.8834803;;194.8
390.0;277.9;;;;;;;;;;;;;;0.7284768;-0.08545183;-0.19678335;;;;;194.8
392.0;278.8;;;;;;;;;;;;;;;;;14.133884;-15.289773;1.2321848;;204.6
392.0;278.8;;;;;;;;;;;;;;0.74507886;-0.12262337;-0.21076083;;;;;204.6
392.0;278.8;;;;;;;;;;;;;;;;;20.409252;-15.961182;6.0121465;;204.6
392.0;278.8;;;;;;;;;;;;;;0.76180303;-0.14978485;-0.21771905;;;;;204.6
392.0;278.8;;;;;;;;;;;;;;;;;25.543993;-16.624958;10.475478;;214.2
392.0;278.8;;;;;;;;;;;;;;0.7759636;-0.1662038;-0.22656941;;;;;214.2
392.0;278.8;;;;;;;;;;;;;;;;;29.97299;-17.796106;14.351329;;214.2
392.0;278.8;;;;;;;;;;;;;;0.79635;-0.16278572;-0.22321238;;;;;214.2
392.0;278.8;;;;;;;;;;;;;;;;;33.92895;-19.703512;17.044586;;223.9
392.0;278.8;;;;;;;;;;;;;;0.82808924;-0.14001893;-0.21955016;;;;;223.9
392.0;278.8;;;;;;;;;;;;;;;;;37.282173;-20.78692;18.707848;;223.9
392.0;278.8;;;;;;;;;;;;;;0.8613544;-0.0971099;-0.2036195;;;;;223.9
392.0;338.7;;;;;;;;;;;;;;;;;39.906765;-20.04303;19.24955;;233.5
392.0;338.7;;;;;;;;;;;;;;0.8987701;-0.0347911;-0.1760918;;;;;233.5
392.0;338.7;;;;;;;;;;;;;;;;;42.550434;-18.063143;19.062624;;233.5
392.0;338.7;;;;;;;;;;;;;;0.9369793;0.034485918;-0.14117862;;;;;233.5
392.0;338.7;;;;;;;;;;;;;;;;;45.621357;-15.732292;18.230995;;243.1
392.0;338.7;;;;;;;;;;;;;;0.9834895;0.11438338;-0.1114536;;;;;243.1
392.0;338.7;;;;;;;;;;;;;;;;;49.317913;-12.932219;16.670736;;243.1
392.0;338.7;;;;;;;;;;;;;;1.01883;0.20508438;-0.07721183;;;;;243.1
392.0;338.7;;;;;;;;;;;;;;;;;53.014465;-10.464034;14.706107;;252.6
392.0;338.7;;;;;;;;;;;;;;1.0462966;0.2969451;-0.050660726;;;;;252.6
392.0;338.7;;;;;;;;;;;;;;;;;56.756798;-8.339183;12.306589;;252.6
392.0;338.7;;;;;;;;;;;;;;1.0600909;0.39155248;-0.031617176;;;;;252.6
440.0;339.5;;;;;;;;;;;;;;;;;59.89639;-6.7751093;9.807885;;262.3
