patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
259.0;218.6;;;;;;;;;;;;;;;;;;;;17;0.1
259.0;218.6;;;;;;;;;;;;;;;;;13.119144;-1.2741477;0.553148;;127.5
259.0;218.6;;;;;;;;;;;;;;-0.900235;-1.2743309;-0.173101;;;;;127.5
259.0;218.6;;;;;;;;;;;;;;;;;-7.9348125;-20.313883;-9.697257;;127.5
259.0;218.6;;;;;;;;;;;;;;-0.89077425;-1.3241371;-0.10303049;;;;;127.5
259.0;218.6;;;;;;;;;;;;;;;;;-71.9512;-84.852905;-72.30216;;137.2
259.0;218.6;;;;;;;;;;;;;;-0.90841395;-1.2796412;-0.08905301;;;;;137.2
259.0;218.6;;;;;;;;;;;;;;;;;-123.764;-124.988556;-123.69152;;137.2
259.0;218.6;;;;;;;;;;;;;;-0.9074374;-1.2097538;-0.24921414;;;;;137.2
322.0;219.3;;;;;;;;;;;;;;;;;-72.09616;-120.59389;-118.65978;;146.9
322.0;219.3;;;;;;;;;;;;;;-0.98788416;-1.1106296;-0.33491012;;;;;146.9
322.0;219.3;;;;;;;;;;;;;;;;;-9.960478;-101.596115;-122.08548;;146.9
322.0;219.3;;;;;;;;;;;;;;-1.0541093;-1.0115055;-0.40021974;;;;;146.9
322.0;219.3;;;;;;;;;;;;;;;;;12.29133;-49.34843;-124.88556;;156.5
322.0;219.3;;;;;;;;;;;;;;-1.1220435;-0.85439616;-0.41163367;;;;;156.5
322.0;219.3;;;;;;;;;;;;;;;;;35.920284;57.363354;-124.64141;;156.5
322.0;219.3;;;;;;;;;;;;;;-1.2092655;-0.68782616;-0.4100467;;;;;156.5
322.0;219.3;;;;;;;;;;;;;;;;;60.045166;74.83139;-124.90845;;166.1
322.0;219.3;;;;;;;;;;;;;;-1.3283486;-0.5033723;-0.41206092;;;;;166.1
322.0;219.3;;;;;;;;;;;;;;;;;76.33061;84.5706;-124.988556;;166.1
322.0;219.3;;;;;;;;;;;;;;-1.4434035;-0.34815517;-0.42530596;;;;;166.1
322.0;277.8;;;;;;;;;;;;;;;;;88.255714;90.350044;-124.988556;;175.7
322.0;277.8;;;;;;;;;;;;;;-1.5503403;-0.19476913;-0.42017883;;;;;175.7
322.0;277.8;;;;;;;;;;;;;;;;;94.33271;89.098785;-124.60326;;175.7
322.0;277.8;;;;;;;;;;;;;;-1.6431166;-0.076906644;-0.4148076;;;;;175.7
322.0;277.8;;;;;;;;;;;;;;;;;90.01816;81.995605;-121.574295;;185.3
322.0;277.8;;;;;;;;;;;;;;-1.7904599;0.00573748;-0.47059542;;;;;185.3
322.0;277.8;;;;;;;;;;;;;;;;;74.56053;78.875084;-115.75289;;185.3
322.0;277.8;;;;;;;;;;;;;;-1.9708854;0.17639698;-0.53798026;;;;;185.3
322.0;277.8;;;;;;;;;;;;;;;;;51.89291;81.64845;-98.25053;;194.9
