patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
273.0;213.6;;;;;;;;;;;;;;;;;;;;17;0.1
273.0;213.6;;;;;;;;;;;;;;;;;13.943144;0.4768517;0.62944424;;127.3
273.0;213.6;;;;;;;;;;;;;;-1.6279794;-0.018311106;-0.3154393;;;;;127.3
273.0;213.6;;;;;;;;;;;;;;;;;-4.627369;-16.979734;-8.972442;;127.3
273.0;213.6;;;;;;;;;;;;;;-1.6872463;-0.0629902;-0.33698538;;;;;127.3
273.0;213.6;;;;;;;;;;;;;;;;;-62.562943;-84.40657;-67.58706;;137.0
273.0;213.6;;;;;;;;;;;;;;-1.6869411;-0.13989685;-0.33362836;;;;;137.0
273.0;213.6;;;;;;;;;;;;;;;;;-122.1694;-124.988556;-122.78359;;137.0
273.0;213.6;;;;;;;;;;;;;;-1.716544;-0.23053682;-0.34192938;;;;;137.0
337.0;214.8;;;;;;;;;;;;;;;;;-65.67202;-124.988556;-109.99634;;146.7
337.0;214.8;;;;;;;;;;;;;;-1.7131871;-0.27130955;-0.3606067;;;;;146.7
337.0;214.8;;;;;;;;;;;;;;;;;-8.274331;-124.988556;-106.868195;;146.7
337.0;214.8;;;;;;;;;;;;;;-1.6869411;-0.2893765;-0.37934506;;;;;146.7
337.0;214.8;;;;;;;;;;;;;;;;;-12.062441;-100.99338;-113.757744;;156.3
337.0;214.8;;;;;;;;;;;;;;-1.6555681;-0.31159398;-0.366039;;;;;156.3
337.0;214.8;;;;;;;;;;;;;;;;;-15.957365;-20.054476;-103.82015;;156.3
337.0;214.8;;;;;;;;;;;;;;-1.6733298;-0.31672108;-0.33857235;;;;;156.3
337.0;214.8;;;;;;;;;;;;;;;;;-12.131108;-9.31959;-104.903564;;166.0
337.0;214.8;;;;;;;;;;;;;;-1.6740624;-0.31006807;-0.3084811;;;;;166.0
337.0;214.8;;;;;;;;;;;;;;;;;-8.129368;-6.282998;-107.34886;;166.0
337.0;214.8;;;;;;;;;;;;;;-1.6709495;-0.29212317;-0.27460554;;;;;166.0
337.0;273.9;;;;;;;;;;;;;;;;;-5.53148;-5.0279245;-110.43122;;175.6
337.0;273.9;;;;;;;;;;;;;;-1.6550188;-0.27771842;-0.22534868;;;;;175.6
337.0;273.9;;;;;;;;;;;;;;;;;-3.807184;-4.4289985;-114.635155;;175.6
337.0;273.9;;;;;;;;;;;;;;-1.6155889;-0.2593463;-0.17505418;;;;;175.6
337.0;273.9;;;;;;;;;;;;;;;;;-2.4338512;-3.7003694;-117.92734;;185.1
337.0;273.9;;;;;;;;;;;;;;-1.5710318;-0.25244913;-0.12927641;;;;;185.1
337.0;273.9;;;;;;;;;;;;;;;;;-0.7667776;-2.9602954;-120.69307;;185.1
337.0;273.9;;;;;;;;;;;;;;-1.549852;-0.27936643;-0.09320353;;;;;185.1
337.0;273.9;;;;;;;;;;;;;;;;;1.3351848;-2.3194067;-122.77596;;194.8
337.0;273.9;;;;;;;;;;;;;;-1.5337383;-0.29706717;-0.077883236;;;;;194.8
337.0;273.9;;;;;;;;;;;;;;;;;3.173925;-0.553148;-124.20652;;194.8
337.0;273.9;;;;;;;;;;;;;;-1.5436872;-0.3317362;-0.09186071;;;;;194.8
393.0;274.7;;;;;;;;;;;;;;;;;6.9086275;-0.35859248;-124.94278;;204.4
393.0;274.7;;;;;;;;;;;;;;-1.5629749;-0.32673118;-0.10559405;;;;;204.4
393.0;274.7;;;;;;;;;;;;;;;;;10.624256;-1.5869625;-124.988556;;204.4
393.0;274.7;;;;;;;;;;;;;;-1.5673085;-0.34211248;-0.10632649;;;;;204.4
393.0;274.7;;;;;;;;;;;;;;;;;14.393292;-2.9831843;-124.988556;;214.1
393.0;274.7;;;;;;;;;;;;;;-1.5178686;-0.36432996;-0.09808649;;;;;214.1
393.0;274.7;;;;;;;;;;;;;;;;;17.414623;-4.0437026;-124.988556;;214.1
393.0;274.7;;;;;;;;;;;;;;-1.465743;-0.38904995;-0.09607227;;;;;214.1
393.0;274.7;;;;;;;;;;;;;;;;;19.428846;-3.5058138;-124.988556;;223.8
393.0;274.7;;;;;;;;;;;;;;-1.4237494;-0.38593706;-0.112125;;;;;223.8
393.0;274.7;;;;;;;;;;;;;;;;;21.732994;-2.1172216;-124.988556;;223.8
393.0;274.7;;;;;;;;;;;;;;-1.376934;-0.38392285;-0.12793359;;;;;223.8
393.0;334.0;;;;;;;;;;;;;;;;;24.388105;0.76296276;-124.988556;;233.3
393.0;334.0;;;;;;;;;;;;;;-1.3545946;-0.39826655;-0.16187018;;;;;233.3
393.0;334.0;;;;;;;;;;;;;;;;;27.882473;5.1538134;-124.988556;;233.3
393.0;334.0;;;;;;;;;;;;;;-1.3519089;-0.4098636;-0.20123905;;;;;233.3
393.0;334.0;;;;;;;;;;;;;;;;;32.101658;7.7097383;-124.988556;;243.0
393.0;334.0;;;;;;;;;;;;;;-1.3379925;-0.43751335;-0.22974335;;;;;243.0
393.0;334.0;;;;;;;;;;;;;;;;;36.43147;9.510331;-124.988556;;243.0
393.0;334.0;;;;;;;;;;;;;;-1.3335978;-0.40021974;-0.2614826;;;;;243.0
393.0;334.0;;;;;;;;;;;;;;;;;38.777584;11.364329;-124.988556;;252.7
393.0;334.0;;;;;;;;;;;;;;-1.3887143;-0.34455398;-0.29438153;;;;;252.7
393.0;334.0;;;;;;;;;;;;;;;;;42.466507;6.76748;-124.988556;;252.7
393.0;334.0;;;;;;;;;;;;;;-1.3658254;-0.29950866;-0.28748435;;;;;252.7
456.0;335.2;;;;;;;;;;;;;;;;;47.711876;1.6937773;-124.988556;;262.2
456.0;335.2;;;;;;;;;;;;;;-1.2482681;-0.24610126;-0.25971252;;;;;262.2
456.0;335.2;;;;;;;;;;;;;;;;;50.279243;2.8687398;-124.988556;;262.2
456.0;335.2;;;;;;;;;;;;;;-1.2112186;-0.22992645;-0.24481948;;;;;262.2
456.0;335.2;;;;;;;;;;;;;;;;;52.926727;3.6355176;-124.988556;;271.9
456.0;335.2;;;;;;;;;;;;;;-1.2111576;-0.21893978;-0.19598986;;;;;271.9
456.0;335.2;;;;;;;;;;;;;;;;;54.12076;0.8926664;-124.988556;;271.9
456.0;335.2;;;;;;;;;;;;;;-1.1822261;-0.22602008;-0.16577655;;;;;271.9
456.0;335.2;;;;;;;;;;;;;;;;;55.635242;-0.31662953;-124.988556;;281.6
456.0;335.2;;;;;;;;;;;;;;-1.1570787;-0.23450422;-0.14038515;;;;;281.6
