patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
271.0;216.3;;;;;;;;;;;;;;;;;;;;17;0.1
271.0;216.3;;;;;;;;;;;;;;;;;13.660849;-0.045777764;1.2665181;;127.5
271.0;216.3;;;;;;;;;;;;;;-1.3517258;1.0719321;0.6538896;;;;;127.5
271.0;216.3;;;;;;;;;;;;;;;;;-4.615925;-20.88229;-6.2944427;;127.5
271.0;216.3;;;;;;;;;;;;;;-1.0459914;1.2195196;0.40473646;;;;;127.5
271.0;216.3;;;;;;;;;;;;;;;;;-63.383133;-86.611534;-58.050022;;137.1
271.0;216.3;;;;;;;;;;;;;;-0.6104923;1.3264565;0.15875728;;;;;137.1
271.0;216.3;;;;;;;;;;;;;;;;;-122.20756;-124.988556;-117.09571;;137.1
271.0;216.3;;;;;;;;;;;;;;-0.3098239;1.2932523;0.048646506;;;;;137.1
394.0;217.2;;;;;;;;;;;;;;;;;-61.91061;-124.988556;-59.96887;;146.8
394.0;217.2;;;;;;;;;;;;;;-0.15546128;1.1814325;0.017029328;;;;;146.8
394.0;217.2;;;;;;;;;;;;;;;;;-5.00885;-124.988556;13.328959;;146.8
394.0;217.2;;;;;;;;;;;;;;-0.052308727;1.0821863;-0.06805628;;;;;146.8
394.0;217.2;;;;;;;;;;;;;;;;;-11.284219;-106.21967;34.649952;;156.4
394.0;217.2;;;;;;;;;;;;;;-0.0018311106;0.95107883;-0.2624592;;;;;156.4
394.0;217.2;;;;;;;;;;;;;;;;;-9.445479;-25.551622;66.26713;;156.4
394.0;217.2;;;;;;;;;;;;;;0.027954955;0.7757805;-0.48200935;;;;;156.4
394.0;217.2;;;;;;;;;;;;;;;;;7.038331;13.111515;65.889465;;166.0
394.0;217.2;;;;;;;;;;;;;;0.04119999;0.6830653;-0.6106754;;;;;166.0
394.0;217.2;;;;;;;;;;;;;;;;;18.478958;39.73128;61.857204;;166.0
394.0;217.2;;;;;;;;;;;;;;0.04382458;0.69032866;-0.6129948;;;;;166.0
394.0;276.5;;;;;;;;;;;;;;;;;15.442366;55.0058;62.41035;;175.7
394.0;276.5;;;;;;;;;;;;;;0.010681478;0.7277444;-0.5158849;;;;;175.7
394.0;276.5;;;;;;;;;;;;;;;;;2.4300365;58.38191;61.613056;;175.7
394.0;276.5;;;;;;;;;;;;;;0.00634785;0.776574;-0.41163367;;;;;175.7
394.0;276.5;;;;;;;;;;;;;;;;;-11.047701;55.169834;58.591724;;185.3
394.0;276.5;;;;;;;;;;;;;;-0.027588733;0.77932066;-0.33912167;;;;;185.3
394.0;276.5;;;;;;;;;;;;;;;;;-13.946959;50.44328;54.57091;;185.3
394.0;276.5;;;;;;;;;;;;;;-0.11084323;0.7919553;-0.2987762;;;;;185.3
394.0;276.5;;;;;;;;;;;;;;;;;-11.715293;45.00717;51.16428;;195.0
394.0;276.5;;;;;;;;;;;;;;-0.21301919;0.74172187;-0.28894925;;;;;195.0
394.0;276.5;;;;;;;;;;;;;;;;;-11.967071;38.239693;47.83395;;195.0
394.0;276.5;;;;;;;;;;;;;;-0.32453382;0.6598102;-0.29804376;;;;;195.0
396.0;277.4;;;;;;;;;;;;;;;;;-13.870663;31.868954;44.75921;;204.7
396.0;277.4;;;;;;;;;;;;;;-0.43006682;0.6043275;-0.27838984;;;;;204.7
396.0;277.4;;;;;;;;;;;;;;;;;-19.878994;26.257362;41.27247;;204.7
396.0;277.4;;;;;;;;;;;;;;-0.52375865;0.5609912;-0.22461623;;;;;204.7
396.0;277.4;;;;;;;;;;;;;;;;;-30.022583;22.839289;38.07947;;214.2
396.0;277.4;;;;;;;;;;;;;;-0.5908384;0.5164952;-0.14154485;;;;;214.2
396.0;277.4;;;;;;;;;;;;;;;;;-41.219063;22.091587;35.04669;;214.2
396.0;277.4;;;;;;;;;;;;;;-0.6415601;0.47462386;-0.060975984;;;;;214.2
396.0;277.4;;;;;;;;;;;;;;;;;-49.36369;23.159733;32.303844;;223.9
396.0;277.4;;;;;;;;;;;;;;-0.6698813;0.45216224;-0.011841182;;;;;223.9
396.0;277.4;;;;;;;;;;;;;;;;;-52.39265;25.120548;30.20188;;223.9
396.0;277.4;;;;;;;;;;;;;;-0.67427593;0.44166386;-0.013245033;;;;;223.9
396.0;344.3;;;;;;;;;;;;;;;;;-48.98221;28.118992;28.328806;;233.6
396.0;344.3;;;;;;;;;;;;;;-0.6801965;0.43037203;-0.03869747;;;;;233.6
396.0;344.3;;;;;;;;;;;;;;;;;-39.242985;30.81225;26.615955;;233.6
396.0;344.3;;;;;;;;;;;;;;-0.68892485;0.44264045;-0.041322064;;;;;233.6
396.0;344.3;;;;;;;;;;;;;;;;;-28.153324;31.819363;24.571217;;243.2
396.0;344.3;;;;;;;;;;;;;;-0.6888638;0.49049348;-0.0023804437;;;;;243.2
