patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
298.0;218.3;;;;;;;;;;;;;;;;;;;;17;0.1
298.0;218.3;;;;;;;;;;;;;;;;;13.584552;1.1215552;0.8888516;;127.7
298.0;218.3;;;;;;;;;;;;;;0.90157783;0.18695639;-0.3120823;;;;;127.7
298.0;218.3;;;;;;;;;;;;;;;;;-5.752739;-17.620625;-7.3244424;;127.7
298.0;218.3;;;;;;;;;;;;;;0.94735557;0.2059389;-0.32471696;;;;;127.7
298.0;218.3;;;;;;;;;;;;;;;;;-65.17991;-84.852905;-60.93783;;137.4
298.0;218.3;;;;;;;;;;;;;;0.9526048;0.20258187;-0.32758567;;;;;137.4
298.0;218.3;;;;;;;;;;;;;;;;;-122.56233;-124.988556;-119.571526;;137.4
298.0;218.3;;;;;;;;;;;;;;0.9631031;0.22040467;-0.33326212;;;;;137.4
357.0;219.0;;;;;;;;;;;;;;;;;-59.50728;-124.931335;-72.63023;;147.1
357.0;219.0;;;;;;;;;;;;;;0.96371347;0.22186956;-0.3267922;;;;;147.1
357.0;219.0;;;;;;;;;;;;;;;;;6.328776;-124.931335;-17.689291;;147.1
357.0;219.0;;;;;;;;;;;;;;0.9620045;0.22400586;-0.3246559;;;;;147.1
357.0;219.0;;;;;;;;;;;;;;;;;2.2431104;-97.28538;-7.126072;;156.8
357.0;219.0;;;;;;;;;;;;;;0.9577929;0.22199164;-0.32105473;;;;;156.8
357.0;219.0;;;;;;;;;;;;;;;;;-4.791406;-6.9544053;17.799921;;156.8
357.0;219.0;;;;;;;;;;;;;;0.9537034;0.21228676;-0.3144017;;;;;156.8
357.0;219.0;;;;;;;;;;;;;;;;;-6.107517;2.3499253;18.826105;;166.4
357.0;219.0;;;;;;;;;;;;;;0.94222844;0.2038026;-0.3060396;;;;;166.4
357.0;219.0;;;;;;;;;;;;;;;;;-6.9429607;3.627888;17.742699;;166.4
357.0;219.0;;;;;;;;;;;;;;0.93856627;0.20557268;-0.29706717;;;;;166.4
357.0;279.4;;;;;;;;;;;;;;;;;-8.594775;4.5358133;16.884367;;176.1
357.0;279.4;;;;;;;;;;;;;;0.93325603;0.22272408;-0.2933439;;;;;176.1
357.0;279.4;;;;;;;;;;;;;;;;;-10.742516;4.737999;15.636921;;176.1
357.0;279.4;;;;;;;;;;;;;;0.93887144;0.22840053;-0.28858304;;;;;176.1
357.0;279.4;;;;;;;;;;;;;;;;;-13.058107;4.8295546;14.370403;;185.7
357.0;279.4;;;;;;;;;;;;;;0.95327616;0.23664053;-0.2912076;;;;;185.7
357.0;279.4;;;;;;;;;;;;;;;;;-15.552996;5.1690726;13.065737;;185.7
357.0;279.4;;;;;;;;;;;;;;0.9749443;0.24591815;-0.29230627;;;;;185.7
357.0;279.4;;;;;;;;;;;;;;;;;-18.250069;5.8671837;11.295663;;195.4
357.0;279.4;;;;;;;;;;;;;;0.99447614;0.2580645;-0.29663992;;;;;195.4
357.0;279.4;;;;;;;;;;;;;;;;;-21.130253;7.206183;9.369183;;195.4
357.0;279.4;;;;;;;;;;;;;;1.0152898;0.2747276;-0.29773858;;;;;195.4
418.0;280.2;;;;;;;;;;;;;;;;;-23.739586;9.11359;7.1756644;;205.0
418.0;280.2;;;;;;;;;;;;;;1.0309763;0.28431043;-0.2948088;;;;;205.0
418.0;280.2;;;;;;;;;;;;;;;;;-26.00177;11.852626;4.3450727;;205.0
418.0;280.2;;;;;;;;;;;;;;1.0376294;0.2927946;-0.2854091;;;;;205.0
418.0;280.2;;;;;;;;;;;;;;;;;-27.565844;15.224921;1.1902219;;214.7
418.0;280.2;;;;;;;;;;;;;;1.0346385;0.29841;-0.26593828;;;;;214.7
418.0;280.2;;;;;;;;;;;;;;;;;-28.523361;18.921476;-2.4491103;;214.7
418.0;280.2;;;;;;;;;;;;;;1.0273141;0.29963073;-0.23944822;;;;;214.7
418.0;280.2;;;;;;;;;;;;;;;;;-29.25962;22.236547;-6.706443;;224.3
418.0;280.2;;;;;;;;;;;;;;1.0137639;0.30219427;-0.2146672;;;;;224.3
418.0;280.2;;;;;;;;;;;;;;;;;-30.224768;25.139622;-11.280404;;224.3
418.0;280.2;;;;;;;;;;;;;;1.0047914;0.29767755;-0.20166631;;;;;224.3
418.0;338.9;;;;;;;;;;;;;;;;;-31.044954;27.932066;-16.21296;;234.0
418.0;338.9;;;;;;;;;;;;;;0.9978332;0.2887051;-0.19409773;;;;;234.0
418.0;338.9;;;;;;;;;;;;;;;;;-31.80029;31.292915;-21.763514;;234.0
418.0;338.9;;;;;;;;;;;;;;0.9949034;0.280282;-0.18781091;;;;;234.0
418.0;338.9;;;;;;;;;;;;;;;;;-31.956696;35.80584;-27.737509;;243.7
418.0;338.9;;;;;;;;;;;;;;0.9941099;0.2722251;-0.17139195;;;;;243.7
418.0;338.9;;;;;;;;;;;;;;;;;-31.567585;40.887173;-34.558395;;243.7
418.0;338.9;;;;;;;;;;;;;;0.9950865;0.26856288;-0.15649892;;;;;243.7
418.0;338.9;;;;;;;;;;;;;;;;;-30.73214;46.70858;-42.062138;;253.2
418.0;338.9;;;;;;;;;;;;;;0.9913633;0.26337475;-0.1445967;;;;;253.2
418.0;338.9;;;;;;;;;;;;;;;;;-29.18714;52.911465;-50.04654;;253.2
418.0;338.9;;;;;;;;;;;;;;0.98513746;0.2565386;-0.14453566;;;;;253.2
477.0;339.6;;;;;;;;;;;;;;;;;-26.947845;60.087128;-58.278908;;262.9
477.0;339.6;;;;;;;;;;;;;;0.9696951;0.24677266;-0.13153477;;;;;262.9
477.0;339.6;;;;;;;;;;;;;;;;;-24.357586;67.62139;-66.763054;;262.9
477.0;339.6;;;;;;;;;;;;;;0.9436323;0.23773919;-0.104617454;;;;;262.9
477.0;339.6;;;;;;;;;;;;;;;;;-22.221289;74.35072;-75.308235;;272.6
477.0;339.6;;;;;;;;;;;;;;0.9006012;0.20685446;-0.09253212;;;;;272.6
477.0;339.6;;;;;;;;;;;;;;;;;-21.458328;80.389565;-83.803825;;272.6
477.0;339.6;;;;;;;;;;;;;;0.8622089;0.18738365;-0.074221015;;;;;272.6
477.0;339.6;;;;;;;;;;;;;;;;;-22.553179;85.34502;-92.10867;;282.2
477.0;339.6;;;;;;;;;;;;;;0.8231452;0.16229743;-0.06256294;;;;;282.2
477.0;339.6;;;;;;;;;;;;;;;;;-25.315104;89.08353;-99.574265;;282.2
477.0;339.6;;;;;;;;;;;;;;0.7882321;0.12305063;-0.04449599;;;;;282.2
477.0;399.3;;;;;;;;;;;;;;;;;-28.04651;91.3686;-107.01697;;291.9
477.0;399.3;;;;;;;;;;;;;;0.7632069;0.11157567;-0.031067843;;;;;291.9
477.0;399.3;;;;;;;;;;;;;;;;;-30.865658;90.35767;-112.4836;;291.9
477.0;399.3;;;;;;;;;;;;;;0.75160986;0.07953124;-0.036133915;;;;;291.9
477.0;399.3;;;;;;;;;;;;;;;;;-32.227547;84.261604;-116.47771;;301.5
477.0;399.3;;;;;;;;;;;;;;0.7647939;0.060914945;-0.07593005;;;;;301.5
477.0;399.3;;;;;;;;;;;;;;;;;-33.341473;73.25968;-119.16334;;301.5
477.0;399.3;;;;;;;;;;;;;;0.81441694;0.039490953;-0.15698722;;;;;301.5
477.0;399.3;;;;;;;;;;;;;;;;;-33.669548;59.244057;-121.566666;;310.9
477.0;399.3;;;;;;;;;;;;;;0.9144566;0.04834132;-0.28168583;;;;;310.9
477.0;399.3;;;;;;;;;;;;;;;;;-35.28321;46.62084;-123.34055;;310.9
477.0;399.3;;;;;;;;;;;;;;1.0664388;0.018982513;-0.40894803;;;;;310.9
539.0;407.1;;;;;;;;;;;;;;;;;-36.34373;40.833767;-123.93567;;320.6
539.0;407.1;;;;;;;;;;;;;;1.2418592;-0.01739555;-0.52821434;;;;;320.6
539.0;407.1;;;;;;;;;;;;;;;;;-35.6151;48.810543;-123.06207;;320.6
539.0;407.1;;;;;;;;;;;;;;1.3711966;-0.041932434;-0.5402997;;;;;320.6
539.0;407.1;;;;;;;;;;;;;;;;;-32.551807;60.29313;-122.19993;;330.3
539.0;407.1;;;;;;;;;;;;;;1.5104221;-0.072634056;-0.4537492;;;;;330.3
539.0;407.1;;;;;;;;;;;;;;;;;-26.036104;68.727684;-121.124146;;330.3
