patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
255.0;212.5;;;;;;;;;;;;;;;;;;;;17;0.1
255.0;212.5;;;;;;;;;;;;;;;;;13.508256;0.7553331;0.8354442;;127.6
255.0;212.5;;;;;;;;;;;;;;-0.8455458;-0.3103122;-0.29255044;;;;;127.6
255.0;212.5;;;;;;;;;;;;;;;;;-5.0241094;-17.406994;-5.733665;;127.6
255.0;212.5;;;;;;;;;;;;;;-0.872158;-0.31434065;-0.30127874;;;;;127.6
255.0;212.5;;;;;;;;;;;;;;;;;-62.364574;-84.49812;-60.8005;;137.2
255.0;212.5;;;;;;;;;;;;;;-0.8655049;-0.30817592;-0.29999694;;;;;137.2
255.0;212.5;;;;;;;;;;;;;;;;;-121.94051;-124.988556;-119.74319;;137.2
255.0;212.5;;;;;;;;;;;;;;-0.85586107;-0.30384228;-0.30738243;;;;;137.2
315.0;213.7;;;;;;;;;;;;;;;;;-49.108097;-124.78637;-75.7622;;146.9
315.0;213.7;;;;;;;;;;;;;;-0.85280925;-0.3020722;-0.3170263;;;;;146.9
315.0;213.7;;;;;;;;;;;;;;;;;32.63573;-124.52315;-25.349436;;146.9
315.0;213.7;;;;;;;;;;;;;;-0.84865874;-0.29725027;-0.3251442;;;;;146.9
315.0;213.7;;;;;;;;;;;;;;;;;35.863064;-95.564896;-16.19007;;156.5
315.0;213.7;;;;;;;;;;;;;;-0.8479873;-0.29322183;-0.32801294;;;;;156.5
315.0;213.7;;;;;;;;;;;;;;;;;32.23136;-4.016999;8.911405;;156.5
315.0;213.7;;;;;;;;;;;;;;-0.85207677;-0.28693503;-0.32856226;;;;;156.5
315.0;213.7;;;;;;;;;;;;;;;;;32.14362;3.6736658;10.883664;;166.1
315.0;213.7;;;;;;;;;;;;;;-0.8552507;-0.28022096;-0.3325297;;;;;166.1
315.0;213.7;;;;;;;;;;;;;;;;;32.403027;3.6011841;10.853146;;166.1
315.0;213.7;;;;;;;;;;;;;;-0.855739;-0.27448347;-0.3324076;;;;;166.1
315.0;273.1;;;;;;;;;;;;;;;;;33.001953;3.2654805;11.230811;;175.8
315.0;273.1;;;;;;;;;;;;;;-0.8594012;-0.26868495;-0.32209235;;;;;175.8
315.0;273.1;;;;;;;;;;;;;;;;;34.26847;2.277444;11.154515;;175.8
315.0;273.1;;;;;;;;;;;;;;-0.86111027;-0.26435134;-0.291818;;;;;175.8
315.0;273.1;;;;;;;;;;;;;;;;;35.4091;1.4343699;10.933256;;185.4
315.0;273.1;;;;;;;;;;;;;;-0.8597064;-0.25476852;-0.24597919;;;;;185.4
315.0;273.1;;;;;;;;;;;;;;;;;35.355694;0.77822196;10.387737;;185.4
315.0;273.1;;;;;;;;;;;;;;-0.85836357;-0.2454909;-0.21729179;;;;;185.4
315.0;273.1;;;;;;;;;;;;;;;;;34.058655;-0.17548142;9.037293;;195.0
315.0;273.1;;;;;;;;;;;;;;-0.85677665;-0.24231696;-0.21765801;;;;;195.0
315.0;273.1;;;;;;;;;;;;;;;;;32.509842;-1.3771478;7.7860346;;195.0
315.0;273.1;;;;;;;;;;;;;;-0.84066284;-0.24317148;-0.23413801;;;;;195.0
380.0;273.9;;;;;;;;;;;;;;;;;30.938139;-2.8420362;6.595813;;204.7
380.0;273.9;;;;;;;;;;;;;;-0.8127079;-0.24890897;-0.24298838;;;;;204.7
380.0;273.9;;;;;;;;;;;;;;;;;29.08414;-3.9902954;5.203406;;204.7
380.0;273.9;;;;;;;;;;;;;;-0.793054;-0.2602008;-0.25678274;;;;;204.7
380.0;273.9;;;;;;;;;;;;;;;;;27.134771;-5.272073;3.7423322;;214.3
380.0;273.9;;;;;;;;;;;;;;-0.7781609;-0.27295756;-0.25910214;;;;;214.3
380.0;273.9;;;;;;;;;;;;;;;;;26.097141;-6.3173313;2.376629;;214.3
380.0;273.9;;;;;;;;;;;;;;-0.7737663;-0.27246925;-0.23633534;;;;;214.3
380.0;273.9;;;;;;;;;;;;;;;;;25.978882;-7.099368;0.76296276;;223.9
380.0;273.9;;;;;;;;;;;;;;-0.77175206;-0.25318155;-0.21228676;;;;;223.9
