patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
257.0;213.5;;;;;;;;;;;;;;;;;;;;17;0.1
257.0;213.5;;;;;;;;;;;;;;;;;13.103885;0.9155553;0.94225895;;127.5
257.0;213.5;;;;;;;;;;;;;;0.86092716;0.31373027;-0.07696768;;;;;127.5
257.0;213.5;;;;;;;;;;;;;;;;;-6.5233316;-18.03644;-7.4999237;;127.5
257.0;213.5;;;;;;;;;;;;;;0.9009064;0.3178808;-0.07415998;;;;;127.5
257.0;213.5;;;;;;;;;;;;;;;;;-69.38383;-85.982086;-62.65069;;137.0
257.0;213.5;;;;;;;;;;;;;;0.9022492;0.2987762;-0.06494339;;;;;137.0
257.0;213.5;;;;;;;;;;;;;;;;;-123.35963;-124.988556;-120.71596;;137.0
257.0;213.5;;;;;;;;;;;;;;0.90920746;0.2862636;-0.052797023;;;;;137.0
316.0;221.0;;;;;;;;;;;;;;;;;-83.26975;-124.988556;-81.23264;;146.6
316.0;221.0;;;;;;;;;;;;;;0.90823084;0.27674183;-0.034669027;;;;;146.6
316.0;221.0;;;;;;;;;;;;;;;;;-54.52895;-124.988556;-38.64788;;146.6
316.0;221.0;;;;;;;;;;;;;;0.91256446;0.26410717;-0.017578661;;;;;146.6
316.0;221.0;;;;;;;;;;;;;;;;;-73.91202;-111.77404;-31.308174;;156.3
316.0;221.0;;;;;;;;;;;;;;0.9284951;0.24982452;-0.01208533;;;;;156.3
316.0;221.0;;;;;;;;;;;;;;;;;-86.18427;-63.741722;-5.7832575;;156.3
316.0;221.0;;;;;;;;;;;;;;0.91811883;0.24146245;-0.005798517;;;;;156.3
316.0;221.0;;;;;;;;;;;;;;;;;-86.69927;-56.932278;-2.2240365;;165.9
316.0;221.0;;;;;;;;;;;;;;0.9164098;0.23206274;0.0050050355;;;;;165.9
316.0;221.0;;;;;;;;;;;;;;;;;-85.95157;-54.376354;-0.34333324;;165.9
316.0;221.0;;;;;;;;;;;;;;0.91549426;0.22907193;0.008972442;;;;;165.9
316.0;273.7;;;;;;;;;;;;;;;;;-84.87579;-51.85095;1.6861477;;175.6
316.0;273.7;;;;;;;;;;;;;;0.90792567;0.22425;0.02496414;;;;;175.6
316.0;273.7;;;;;;;;;;;;;;;;;-83.36512;-49.813835;3.2197027;;175.6
316.0;273.7;;;;;;;;;;;;;;0.90414137;0.22186956;0.024658956;;;;;175.6
316.0;273.7;;;;;;;;;;;;;;;;;-81.69424;-47.219765;4.9630723;;185.2
316.0;273.7;;;;;;;;;;;;;;0.8962676;0.22254097;0.030884732;;;;;185.2
316.0;273.7;;;;;;;;;;;;;;;;;-79.588455;-44.40443;6.85522;;185.2
316.0;273.7;;;;;;;;;;;;;;0.8895535;0.23371075;0.034485918;;;;;185.2
316.0;273.7;;;;;;;;;;;;;;;;;-77.55898;-41.402172;8.465072;;194.9
316.0;273.7;;;;;;;;;;;;;;0.88021487;0.23120824;0.044801172;;;;;194.9
316.0;273.7;;;;;;;;;;;;;;;;;-75.50279;-38.89203;10.086368;;194.9
316.0;273.7;;;;;;;;;;;;;;0.87423325;0.2478103;0.041016877;;;;;194.9
378.0;281.2;;;;;;;;;;;;;;;;;-73.3932;-36.168247;11.722922;;204.6
378.0;281.2;;;;;;;;;;;;;;0.8670919;0.25104526;0.0430311;;;;;204.6
378.0;281.2;;;;;;;;;;;;;;;;;-71.06616;-33.9671;13.065737;;204.6
378.0;281.2;;;;;;;;;;;;;;0.85909605;0.2614826;0.03668325;;;;;204.6
378.0;281.2;;;;;;;;;;;;;;;;;-68.6819;-31.52562;14.324625;;214.2
378.0;281.2;;;;;;;;;;;;;;0.85280925;0.27478865;0.03234962;;;;;214.2
378.0;281.2;;;;;;;;;;;;;;;;;-66.44643;-28.7904;15.522477;;214.2
378.0;281.2;;;;;;;;;;;;;;0.8506119;0.2865688;0.030762658;;;;;214.2
378.0;281.2;;;;;;;;;;;;;;;;;-64.26054;-25.627918;16.506699;;223.9
378.0;281.2;;;;;;;;;;;;;;0.8521378;0.2921842;0.037659843;;;;;223.9
378.0;281.2;;;;;;;;;;;;;;;;;-62.002167;-22.320475;17.300179;;223.9
378.0;281.2;;;;;;;;;;;;;;0.8460341;0.30079043;0.044679098;;;;;223.9
378.0;334.4;;;;;;;;;;;;;;;;;-59.854427;-19.997253;17.990662;;233.5
378.0;334.4;;;;;;;;;;;;;;0.8424329;0.30597857;0.047059543;;;;;233.5
378.0;334.4;;;;;;;;;;;;;;;;;-58.36665;-18.4637;18.52092;;233.5
378.0;334.4;;;;;;;;;;;;;;0.84670556;0.3103122;0.038270213;;;;;233.5
378.0;334.4;;;;;;;;;;;;;;;;;-56.978058;-16.788996;19.0817;;243.2
378.0;334.4;;;;;;;;;;;;;;0.8468276;0.31696525;0.025635548;;;;;243.2
378.0;334.4;;;;;;;;;;;;;;;;;-55.36439;-14.797663;19.497513;;243.2
378.0;334.4;;;;;;;;;;;;;;0.85055083;0.32306895;0.011535997;;;;;243.2
378.0;334.4;;;;;;;;;;;;;;;;;-54.006317;-12.680441;19.692068;;252.8
378.0;334.4;;;;;;;;;;;;;;0.8514664;0.32996613;-0.015076144;;;;;252.8
378.0;334.4;;;;;;;;;;;;;;;;;-53.277687;-10.170293;19.798882;;252.8
378.0;334.4;;;;;;;;;;;;;;0.85006255;0.33851132;-0.018921476;;;;;252.8
439.0;335.2;;;;;;;;;;;;;;;;;-52.667316;-8.465072;19.63866;;262.5
439.0;335.2;;;;;;;;;;;;;;0.8415174;0.34400463;-0.010498367;;;;;262.5
439.0;335.2;;;;;;;;;;;;;;;;;-51.36265;-8.709219;19.192327;;262.5
439.0;335.2;;;;;;;;;;;;;;0.8362682;0.34308907;-0.008728294;;;;;262.5
439.0;335.2;;;;;;;;;;;;;;;;;-49.134804;-10.040589;18.505661;;272.1
439.0;335.2;;;;;;;;;;;;;;0.8257088;0.34266183;-0.010498367;;;;;272.1
439.0;335.2;;;;;;;;;;;;;;;;;-46.506393;-11.68096;17.73507;;272.1
439.0;335.2;;;;;;;;;;;;;;0.8197882;0.3439436;-0.011902219;;;;;272.1
439.0;335.2;;;;;;;;;;;;;;;;;-43.454544;-12.928404;16.895811;;281.8
439.0;335.2;;;;;;;;;;;;;;0.8168584;0.34992522;-0.019775994;;;;;281.8
439.0;335.2;;;;;;;;;;;;;;;;;-40.42558;-14.072847;16.109959;;281.8
439.0;335.2;;;;;;;;;;;;;;0.8138066;0.3606067;-0.033265177;;;;;281.8
439.0;394.5;;;;;;;;;;;;;;;;;-37.049473;-15.236365;15.549181;;291.4
