patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsup;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
300.0;214.5;;;;;;;;;;;;;;;;;;;;17;0.1
300.0;214.5;;;;;;;;;;;;;;;;;14.061403;1.7777032;1.2970366;;127.5
300.0;214.5;;;;;;;;;;;;;;0.8730125;-0.034669027;-0.29340494;;;;;127.5
300.0;214.5;;;;;;;;;;;;;;;;;-5.1957765;-17.433699;-6.7712946;;127.5
300.0;214.5;;;;;;;;;;;;;;0.89504683;-0.048036136;-0.29175696;;;;;127.5
300.0;214.5;;;;;;;;;;;;;;;;;-62.29972;-85.039825;-59.11054;;137.1
300.0;214.5;;;;;;;;;;;;;;0.9021882;-0.060304575;-0.27655873;;;;;137.1
300.0;214.5;;;;;;;;;;;;;;;;;-121.89474;-124.988556;-118.44997;;137.1
300.0;214.5;;;;;;;;;;;;;;0.9119541;-0.07550279;-0.2694174;;;;;137.1
365.0;215.4;;;;;;;;;;;;;;;;;-47.78817;-124.98093;-64.874725;;146.8
365.0;215.4;;;;;;;;;;;;;;0.9164098;-0.09979553;-0.29255044;;;;;146.8
365.0;215.4;;;;;;;;;;;;;;;;;34.382915;-124.988556;1.3161107;;146.8
365.0;215.4;;;;;;;;;;;;;;0.92703027;-0.11444441;-0.30292672;;;;;146.8
365.0;215.4;;;;;;;;;;;;;;;;;36.91595;-98.77698;17.010254;;156.5
365.0;215.4;;;;;;;;;;;;;;0.9373455;-0.12689596;-0.28388318;;;;;156.5
365.0;215.4;;;;;;;;;;;;;;;;;33.234657;-11.524552;44.17173;;156.5
365.0;215.4;;;;;;;;;;;;;;0.93447673;-0.13940856;-0.25891903;;;;;156.5
365.0;215.4;;;;;;;;;;;;;;;;;33.024845;-3.2883694;45.503098;;166.0
365.0;215.4;;;;;;;;;;;;;;0.93081456;-0.146733;-0.25098422;;;;;166.0
365.0;215.4;;;;;;;;;;;;;;;;;34.66521;-3.5287027;45.30091;;166.0
365.0;215.4;;;;;;;;;;;;;;0.92123175;-0.15918455;-0.26722008;;;;;166.0
365.0;274.9;;;;;;;;;;;;;;;;;36.896877;-4.253517;45.4268;;175.7
365.0;274.9;;;;;;;;;;;;;;0.91329694;-0.173101;-0.2713706;;;;;175.7
365.0;274.9;;;;;;;;;;;;;;;;;38.979767;-4.9592576;45.04532;;175.7
365.0;274.9;;;;;;;;;;;;;;0.9137242;-0.18109684;-0.2658162;;;;;175.7
365.0;274.9;;;;;;;;;;;;;;;;;40.738396;-6.1342206;44.938503;;185.3
365.0;274.9;;;;;;;;;;;;;;0.9142735;-0.18561357;-0.28186896;;;;;185.3
365.0;274.9;;;;;;;;;;;;;;;;;42.38258;-7.6105533;45.37721;;185.3
365.0;274.9;;;;;;;;;;;;;;0.90737635;-0.18359935;-0.30463576;;;;;185.3
365.0;274.9;;;;;;;;;;;;;;;;;43.74447;-9.697257;45.930355;;195.0
365.0;274.9;;;;;;;;;;;;;;0.9076815;-0.18396558;-0.31397444;;;;;195.0
365.0;274.9;;;;;;;;;;;;;;;;;45.5298;-11.043886;46.498764;;195.0
365.0;274.9;;;;;;;;;;;;;;0.91219825;-0.19452497;-0.2959685;;;;;195.0
425.0;275.7;;;;;;;;;;;;;;;;;46.269875;-12.962737;46.72384;;204.7
425.0;275.7;;;;;;;;;;;;;;0.9391766;-0.1854915;-0.28382215;;;;;204.7
425.0;275.7;;;;;;;;;;;;;;;;;45.346687;-14.034699;47.284615;;204.7
425.0;275.7;;;;;;;;;;;;;;0.95236063;-0.18115787;-0.30060732;;;;;204.7
