patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
255.0;217.3;;;;;;;;;;;;;;;;;;;;17;0.1
255.0;217.3;;;;;;;;;;;;;;;;;12.615588;2.666555;0.08011109;;127.6
255.0;217.3;;;;;;;;;;;;;;-0.003357036;-0.8551897;-0.32361826;;;;;127.6
255.0;217.3;;;;;;;;;;;;;;;;;-6.7484055;-16.308329;-8.438369;;127.6
255.0;217.3;;;;;;;;;;;;;;-0.033326212;-0.87441635;-0.30726036;;;;;127.6
255.0;217.3;;;;;;;;;;;;;;;;;-63.98587;-84.318825;-62.261574;;137.2
255.0;217.3;;;;;;;;;;;;;;-0.080568865;-0.87331766;-0.28022096;;;;;137.2
255.0;217.3;;;;;;;;;;;;;;;;;-122.10455;-124.988556;-120.330666;;137.2
255.0;217.3;;;;;;;;;;;;;;-0.13110752;-0.8709372;-0.2771691;;;;;137.2
314.0;218.1;;;;;;;;;;;;;;;;;-56.455425;-124.1493;-79.06583;;146.8
314.0;218.1;;;;;;;;;;;;;;-0.173101;-0.86593217;-0.29657888;;;;;146.8
314.0;218.1;;;;;;;;;;;;;;;;;13.504441;-120.07889;-34.138767;;146.8
314.0;218.1;;;;;;;;;;;;;;-0.20777002;-0.85677665;-0.32691428;;;;;146.8
314.0;218.1;;;;;;;;;;;;;;;;;10.803553;-82.83868;-27.386547;;156.5
314.0;218.1;;;;;;;;;;;;;;-0.23401593;-0.84756005;-0.33771783;;;;;156.5
314.0;218.1;;;;;;;;;;;;;;;;;3.7232583;11.654256;-3.1624806;;156.5
314.0;218.1;;;;;;;;;;;;;;-0.2511063;-0.854091;-0.32752463;;;;;156.5
314.0;218.1;;;;;;;;;;;;;;;;;2.4605548;17.40318;-1.4458144;;166.1
314.0;218.1;;;;;;;;;;;;;;-0.25251016;-0.86806846;-0.3046968;;;;;166.1
314.0;218.1;;;;;;;;;;;;;;;;;2.8916287;15.129551;-1.2512589;;166.1
314.0;218.1;;;;;;;;;;;;;;-0.24097416;-0.8895535;-0.28479874;;;;;166.1
314.0;278.0;;;;;;;;;;;;;;;;;3.8605914;12.9703665;-0.9193701;;175.8
314.0;278.0;;;;;;;;;;;;;;-0.21851254;-0.9032258;-0.28418836;;;;;175.8
314.0;278.0;;;;;;;;;;;;;;;;;4.909665;11.219367;-0.9765923;;175.8
314.0;278.0;;;;;;;;;;;;;;-0.19306009;-0.9172033;-0.28565326;;;;;175.8
314.0;278.0;;;;;;;;;;;;;;;;;6.183813;9.182257;-0.9575182;;185.4
314.0;278.0;;;;;;;;;;;;;;-0.1640675;-0.91848505;-0.27790156;;;;;185.4
314.0;278.0;;;;;;;;;;;;;;;;;6.9887385;7.2595906;-1.0605181;;185.4
314.0;278.0;;;;;;;;;;;;;;-0.13751641;-0.91781366;-0.2639851;;;;;185.4
314.0;278.0;;;;;;;;;;;;;;;;;7.992035;5.775628;-1.8311106;;195.1
314.0;278.0;;;;;;;;;;;;;;-0.11713004;-0.90951264;-0.25135043;;;;;195.1
314.0;278.0;;;;;;;;;;;;;;;;;9.392072;4.9172945;-2.7581105;;195.1
314.0;278.0;;;;;;;;;;;;;;-0.10419019;-0.8949858;-0.23963134;;;;;195.1
436.0;278.8;;;;;;;;;;;;;;;;;10.433516;4.482406;-3.5859249;;204.7
436.0;278.8;;;;;;;;;;;;;;-0.097720265;-0.8757591;-0.2503128;;;;;204.7
436.0;278.8;;;;;;;;;;;;;;;;;10.765405;4.951628;-4.5510726;;204.7
436.0;278.8;;;;;;;;;;;;;;-0.09009064;-0.8637959;-0.28266242;;;;;204.7
436.0;278.8;;;;;;;;;;;;;;;;;11.787774;5.9587393;-4.909665;;214.2
436.0;278.8;;;;;;;;;;;;;;-0.08471938;-0.8516495;-0.30744347;;;;;214.2
436.0;278.8;;;;;;;;;;;;;;;;;13.325145;6.321146;-5.062258;;214.2
