patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
313.0;213.7;;;;;;;;;;;;;;;;;;;;17;0.1
313.0;213.7;;;;;;;;;;;;;;;;;13.843959;0.29374066;1.0185553;;127.7
313.0;213.7;;;;;;;;;;;;;;-0.911771;-0.08783227;-0.45356607;;;;;127.7
313.0;213.7;;;;;;;;;;;;;;;;;-5.794702;-16.678366;-6.195257;;127.7
313.0;213.7;;;;;;;;;;;;;;-0.9610889;-0.09302042;-0.4544206;;;;;127.7
313.0;213.7;;;;;;;;;;;;;;;;;-65.088356;-84.196754;-58.000427;;137.3
313.0;213.7;;;;;;;;;;;;;;-0.97683644;-0.07458724;-0.4262215;;;;;137.3
313.0;213.7;;;;;;;;;;;;;;;;;-122.459335;-124.988556;-117.82434;;137.3
313.0;213.7;;;;;;;;;;;;;;-0.97091585;-0.05597095;-0.40357676;;;;;137.3
377.0;214.6;;;;;;;;;;;;;;;;;-66.25187;-124.62996;-63.97824;;147.0
377.0;214.6;;;;;;;;;;;;;;-0.95956296;-0.026978362;-0.38013855;;;;;147.0
377.0;214.6;;;;;;;;;;;;;;;;;-14.805292;-124.176;2.5368512;;147.0
377.0;214.6;;;;;;;;;;;;;;-0.9589526;-0.010620441;-0.3416242;;;;;147.0
377.0;214.6;;;;;;;;;;;;;;;;;-31.048769;-94.51582;16.659292;;156.7
377.0;214.6;;;;;;;;;;;;;;-0.94119084;0.010071108;-0.30628377;;;;;156.7
377.0;214.6;;;;;;;;;;;;;;;;;-48.417618;-3.2044435;41.97058;;156.7
377.0;214.6;;;;;;;;;;;;;;-0.91219825;0.019837031;-0.28797266;;;;;156.7
377.0;214.6;;;;;;;;;;;;;;;;;-56.627094;4.032258;41.53569;;166.3
377.0;214.6;;;;;;;;;;;;;;-0.8955352;-0.011658071;-0.28186896;;;;;166.3
377.0;214.6;;;;;;;;;;;;;;;;;-62.70028;3.357036;39.96017;;166.3
377.0;214.6;;;;;;;;;;;;;;-0.89028597;-0.045167394;-0.2826014;;;;;166.3
377.0;273.7;;;;;;;;;;;;;;;;;-67.79687;2.189703;38.785213;;176.0
377.0;273.7;;;;;;;;;;;;;;-0.873928;-0.060304575;-0.2893765;;;;;176.0
377.0;273.7;;;;;;;;;;;;;;;;;-71.977905;1.106296;36.942657;;176.0
377.0;273.7;;;;;;;;;;;;;;-0.86013365;-0.04992828;-0.2943205;;;;;176.0
377.0;273.7;;;;;;;;;;;;;;;;;-75.40361;0.46159247;34.84832;;185.6
