patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
261.0;213.2;;;;;;;;;;;;;;;;;;;;17;0.1
261.0;213.2;;;;;;;;;;;;;;;;;13.580737;-0.2517777;-0.11444441;;127.7
261.0;213.2;;;;;;;;;;;;;;0.72835475;0.11957152;-0.54713583;;;;;127.7
261.0;213.2;;;;;;;;;;;;;;;;;-6.221961;-17.345957;-8.285776;;127.7
261.0;213.2;;;;;;;;;;;;;;0.75820184;0.14069033;-0.5627003;;;;;127.7
261.0;213.2;;;;;;;;;;;;;;;;;-62.482834;-84.55916;-62.40272;;137.3
261.0;213.2;;;;;;;;;;;;;;0.7599719;0.15063937;-0.56196785;;;;;137.3
261.0;213.2;;;;;;;;;;;;;;;;;-121.94051;-124.988556;-120.487076;;137.3
261.0;213.2;;;;;;;;;;;;;;0.760094;0.16168706;-0.5631275;;;;;137.3
320.0;213.8;;;;;;;;;;;;;;;;;-48.589283;-124.65667;-81.167786;;147.0
320.0;213.8;;;;;;;;;;;;;;0.76326793;0.1739555;-0.5597095;;;;;147.0
320.0;213.8;;;;;;;;;;;;;;;;;32.605213;-123.687706;-39.07895;;147.0
320.0;213.8;;;;;;;;;;;;;;0.7626575;0.17780083;-0.55146945;;;;;147.0
320.0;213.8;;;;;;;;;;;;;;;;;32.776882;-91.63182;-32.64336;;156.7
320.0;213.8;;;;;;;;;;;;;;0.76168096;0.18439284;-0.5515305;;;;;156.7
320.0;213.8;;;;;;;;;;;;;;;;;25.15488;2.5444808;-7.969146;;156.7
320.0;213.8;;;;;;;;;;;;;;0.73738825;0.18182927;-0.5670339;;;;;156.7
320.0;213.8;;;;;;;;;;;;;;;;;21.767328;10.204626;-5.077517;;166.2
320.0;213.8;;;;;;;;;;;;;;0.7215186;0.17975402;-0.55739003;;;;;166.2
320.0;213.8;;;;;;;;;;;;;;;;;19.634846;8.865627;-3.9979248;;166.2
320.0;213.8;;;;;;;;;;;;;;0.7167577;0.17542039;-0.55604726;;;;;166.2
320.0;273.3;;;;;;;;;;;;;;;;;17.571032;7.637257;-2.4529252;;175.9
320.0;273.3;;;;;;;;;;;;;;0.71700186;0.17139195;-0.5501877;;;;;175.9
320.0;273.3;;;;;;;;;;;;;;;;;15.816217;6.8170724;-1.2855922;;175.9
320.0;273.3;;;;;;;;;;;;;;0.7046724;0.16748558;-0.54597616;;;;;175.9
320.0;273.3;;;;;;;;;;;;;;;;;14.446699;5.901517;0.16403699;;185.5
320.0;273.3;;;;;;;;;;;;;;0.6983856;0.16254158;-0.55623037;;;;;185.5
320.0;273.3;;;;;;;;;;;;;;;;;13.496811;5.775628;1.7319254;;185.5
320.0;273.3;;;;;;;;;;;;;;0.67665637;0.16162603;-0.56068605;;;;;185.5
320.0;273.3;;;;;;;;;;;;;;;;;12.359997;4.6807766;3.1586657;;195.0
320.0;273.3;;;;;;;;;;;;;;0.662862;0.16919462;-0.5691702;;;;;195.0
320.0;273.3;;;;;;;;;;;;;;;;;10.967589;3.563036;4.50911;;195.0
320.0;273.3;;;;;;;;;;;;;;0.65004426;0.18231757;-0.5778985;;;;;195.0
387.0;274.0;;;;;;;;;;;;;;;;;8.991516;2.4605548;5.94348;;204.7
387.0;274.0;;;;;;;;;;;;;;0.64424574;0.19611195;-0.5851619;;;;;204.7
387.0;274.0;;;;;;;;;;;;;;;;;6.614887;1.4229255;7.2786646;;204.7
387.0;274.0;;;;;;;;;;;;;;0.6466872;0.2097232;-0.5906552;;;;;204.7
387.0;274.0;;;;;;;;;;;;;;;;;3.4981842;1.6975921;8.743553;;214.2
387.0;274.0;;;;;;;;;;;;;;0.6549882;0.227546;-0.6052431;;;;;214.2
387.0;274.0;;;;;;;;;;;;;;;;;0.8888516;2.6360364;10.109256;;214.2
387.0;274.0;;;;;;;;;;;;;;0.6454054;0.23499252;-0.6140934;;;;;214.2
387.0;274.0;;;;;;;;;;;;;;;;;-0.93081456;2.8496659;10.895108;;223.9
387.0;274.0;;;;;;;;;;;;;;0.6506546;0.24488053;-0.62410355;;;;;223.9
387.0;274.0;;;;;;;;;;;;;;;;;-2.5101473;3.1434064;11.402478;;223.9
387.0;274.0;;;;;;;;;;;;;;0.6519364;0.24536882;-0.6267281;;;;;223.9
387.0;348.8;;;;;;;;;;;;;;;;;-3.8644063;3.357036;11.619923;;233.5
387.0;348.8;;;;;;;;;;;;;;0.65895563;0.24353771;-0.6168401;;;;;233.5
387.0;348.8;;;;;;;;;;;;;;;;;-5.4437394;3.8987396;11.535996;;233.5
387.0;348.8;;;;;;;;;;;;;;0.66139716;0.23261207;-0.59279156;;;;;233.5
387.0;348.8;;;;;;;;;;;;;;;;;-7.9615164;4.3031096;11.455885;;243.1
387.0;348.8;;;;;;;;;;;;;;0.66768396;0.22144231;-0.5769219;;;;;243.1
387.0;348.8;;;;;;;;;;;;;;;;;-11.417737;5.53148;11.413922;;243.1
387.0;348.8;;;;;;;;;;;;;;0.65724665;0.22168645;-0.5739311;;;;;243.1
387.0;348.8;;;;;;;;;;;;;;;;;-14.7633295;6.370739;11.234626;;252.8
387.0;348.8;;;;;;;;;;;;;;0.63472396;0.21753594;-0.5592822;;;;;252.8
387.0;348.8;;;;;;;;;;;;;;;;;-16.834774;5.9854426;10.689108;;252.8
387.0;348.8;;;;;;;;;;;;;;0.6358837;0.21607105;-0.5484176;;;;;252.8
445.0;350.0;;;;;;;;;;;;;;;;;-17.494736;5.542924;9.926145;;262.5
445.0;350.0;;;;;;;;;;;;;;0.6434522;0.22650838;-0.54536575;;;;;262.5
445.0;350.0;;;;;;;;;;;;;;;;;-17.3574;5.9129615;8.869442;;262.5
445.0;350.0;;;;;;;;;;;;;;0.63112277;0.23462631;-0.5299234;;;;;262.5
445.0;350.0;;;;;;;;;;;;;;;;;-15.758995;5.394147;7.6029234;;272.0
445.0;350.0;;;;;;;;;;;;;;0.6227607;0.23810542;-0.52705467;;;;;272.0
445.0;350.0;;;;;;;;;;;;;;;;;-13.504441;3.7232583;5.859554;;272.0
445.0;350.0;;;;;;;;;;;;;;0.6092105;0.25421917;-0.5393841;;;;;272.0
445.0;350.0;;;;;;;;;;;;;;;;;-10.692923;1.9951477;3.6774805;;281.7
445.0;350.0;;;;;;;;;;;;;;0.59675896;0.2626423;-0.5512253;;;;;281.7
445.0;350.0;;;;;;;;;;;;;;;;;-7.2443314;-0.20218512;1.5297403;;281.7
445.0;350.0;;;;;;;;;;;;;;0.5912656;0.2763146;-0.5545213;;;;;281.7
445.0;394.0;;;;;;;;;;;;;;;;;-3.746147;-2.0638144;-0.74007386;;291.4
445.0;394.0;;;;;;;;;;;;;;0.5964537;0.30957976;-0.54322946;;;;;291.4
445.0;394.0;;;;;;;;;;;;;;;;;-0.6904813;-3.5134435;-2.746666;;291.4
445.0;394.0;;;;;;;;;;;;;;0.59578234;0.34669027;-0.53444016;;;;;291.4
445.0;394.0;;;;;;;;;;;;;;;;;2.5482955;-4.0475173;-4.799036;;301.0
445.0;394.0;;;;;;;;;;;;;;0.5861385;0.3968627;-0.5067293;;;;;301.0
445.0;394.0;;;;;;;;;;;;;;;;;4.730369;-4.5777764;-6.7903686;;301.0
445.0;394.0;;;;;;;;;;;;;;0.6079287;0.43629262;-0.46388134;;;;;301.0
445.0;394.0;;;;;;;;;;;;;;;;;3.9979248;-4.146703;-8.159886;;310.6
445.0;394.0;;;;;;;;;;;;;;0.6026185;0.4655904;-0.4350719;;;;;310.6
445.0;394.0;;;;;;;;;;;;;;;;;0.46540728;-4.7875915;-9.01822;;310.6
445.0;394.0;;;;;;;;;;;;;;0.5854671;0.47956786;-0.41431928;;;;;310.6
504.0;394.8;;;;;;;;;;;;;;;;;-3.0213325;-4.318369;-10.036775;;320.1
504.0;394.8;;;;;;;;;;;;;;0.62532425;0.46272165;-0.39576402;;;;;320.1
504.0;394.8;;;;;;;;;;;;;;;;;-3.9750361;-1.9379253;-12.012849;;320.1
504.0;394.8;;;;;;;;;;;;;;0.60176396;0.44361705;-0.37995544;;;;;320.1
504.0;394.8;;;;;;;;;;;;;;;;;-3.707999;-2.990814;-14.587848;;329.8
504.0;394.8;;;;;;;;;;;;;;0.60621965;0.4196295;-0.39197972;;;;;329.8
504.0;394.8;;;;;;;;;;;;;;;;;-3.322703;-5.058443;-17.69692;;329.8
504.0;394.8;;;;;;;;;;;;;;0.5910215;0.38624227;-0.4166387;;;;;329.8
504.0;394.8;;;;;;;;;;;;;;;;;-0.3852962;-8.877071;-21.141697;;339.3
504.0;394.8;;;;;;;;;;;;;;0.5874203;0.3651845;-0.45368817;;;;;339.3
504.0;394.8;;;;;;;;;;;;;;;;;2.4681845;-11.944181;-24.197363;;339.3
504.0;394.8;;;;;;;;;;;;;;0.57765436;0.36115605;-0.49665824;;;;;339.3
504.0;454.3;;;;;;;;;;;;;;;;;3.5821102;-13.092441;-26.261177;;349.0
504.0;454.3;;;;;;;;;;;;;;0.53596604;0.3872799;-0.4897;;;;;349.0
504.0;454.3;;;;;;;;;;;;;;;;;1.2665181;-18.429365;-26.635029;;349.0
504.0;454.3;;;;;;;;;;;;;;0.49971008;0.38178656;-0.51442;;;;;349.0
504.0;454.3;;;;;;;;;;;;;;;;;-2.2011476;-24.460587;-26.284067;;358.6
504.0;454.3;;;;;;;;;;;;;;0.50166327;0.40552995;-0.53297526;;;;;358.6
504.0;454.3;;;;;;;;;;;;;;;;;-7.0726647;-28.447065;-24.674215;;358.6
504.0;454.3;;;;;;;;;;;;;;0.5081942;0.39906004;-0.52455217;;;;;358.6
504.0;454.3;;;;;;;;;;;;;;;;;-12.050997;-27.684103;-23.903624;;368.2
504.0;454.3;;;;;;;;;;;;;;0.54628134;0.412183;-0.4695578;;;;;368.2
504.0;454.3;;;;;;;;;;;;;;;;;-19.203773;-19.554733;-23.689993;;368.2
504.0;454.3;;;;;;;;;;;;;;0.57747126;0.40803248;-0.3635975;;;;;368.2
565.0;455.3;;;;;;;;;;;;;;;;;-25.799585;-12.222664;-23.499252;;377.8
565.0;455.3;;;;;;;;;;;;;;0.5601978;0.39399394;-0.25830868;;;;;377.8
565.0;455.3;;;;;;;;;;;;;;;;;-29.786066;-12.798699;-23.060549;;377.8
565.0;455.3;;;;;;;;;;;;;;0.5592822;0.36524552;-0.27100438;;;;;377.8
565.0;455.3;;;;;;;;;;;;;;;;;-29.07651;-11.494034;-23.636585;;387.4
565.0;455.3;;;;;;;;;;;;;;0.621601;0.3725089;-0.30439162;;;;;387.4
565.0;455.3;;;;;;;;;;;;;;;;;-28.099916;-1.2207403;-25.8034;;387.4
565.0;455.3;;;;;;;;;;;;;;0.6756798;0.3505356;-0.23950927;;;;;387.4
565.0;455.3;;;;;;;;;;;;;;;;;-25.963621;6.324961;-29.164251;;397.1
565.0;455.3;;;;;;;;;;;;;;0.6794641;0.2927946;-0.18689536;;;;;397.1
565.0;455.3;;;;;;;;;;;;;;;;;-23.178808;3.6431472;-32.803585;;397.1
565.0;455.3;;;;;;;;;;;;;;0.6392407;0.25080112;-0.33814508;;;;;397.1
565.0;514.3;;;;;;;;;;;;;;;;;-23.66329;1.7433698;-35.664692;;406.7
565.0;514.3;;;;;;;;;;;;;;0.52449113;0.237434;-0.5121616;;;;;406.7
565.0;514.3;;;;;;;;;;;;;;;;;-26.615955;3.276925;-36.576435;;406.7
565.0;514.3;;;;;;;;;;;;;;0.48896757;0.18634602;-0.5343791;;;;;406.7
565.0;514.3;;;;;;;;;;;;;;;;;-27.321697;8.911405;-37.99173;;416.3
565.0;514.3;;;;;;;;;;;;;;0.5328532;0.14307077;-0.4461806;;;;;416.3
565.0;514.3;;;;;;;;;;;;;;;;;-22.846918;14.610737;-40.444653;;416.3
565.0;514.3;;;;;;;;;;;;;;0.5790582;0.120365;-0.41669974;;;;;416.3
565.0;514.3;;;;;;;;;;;;;;;;;-15.171514;18.894773;-43.584248;;425.9
565.0;514.3;;;;;;;;;;;;;;0.59309673;0.08398694;-0.42921233;;;;;425.9
565.0;514.3;;;;;;;;;;;;;;;;;-6.7102575;15.396588;-45.747246;;425.9
565.0;514.3;;;;;;;;;;;;;;0.61110264;0.061708428;-0.511124;;;;;425.9
626.0;515.1;;;;;;;;;;;;;;;;;-0.42344433;10.44496;-45.453503;;435.5
626.0;515.1;;;;;;;;;;;;;;0.6880703;0.08331553;-0.57502973;;;;;435.5
626.0;515.1;;;;;;;;;;;;;;;;;0.61037016;10.963775;-43.645287;;435.5
626.0;515.1;;;;;;;;;;;;;;0.6535234;0.14917448;-0.57020783;;;;;435.5
626.0;515.1;;;;;;;;;;;;;;;;;-0.40818506;13.698996;-41.524246;;445.1
