patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsup;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
306.0;217.9;;;;;;;;;;;;;;;;;;;;17;0.1
306.0;217.9;;;;;;;;;;;;;;;;;17.00644;0.1678518;0.4768517;;127.5
306.0;217.9;;;;;;;;;;;;;;0.969512;-0.18414868;-0.036133915;;;;;127.5
306.0;217.9;;;;;;;;;;;;;;;;;-5.664998;-17.010254;-7.7326274;;127.5
306.0;217.9;;;;;;;;;;;;;;0.99484235;-0.17334513;-0.03338725;;;;;127.5
306.0;217.9;;;;;;;;;;;;;;;;;-64.790794;-84.13572;-64.06979;;137.1
306.0;217.9;;;;;;;;;;;;;;0.9825739;-0.15649892;-0.026490066;;;;;137.1
306.0;217.9;;;;;;;;;;;;;;;;;-122.37159;-124.988556;-121.30726;;137.1
306.0;217.9;;;;;;;;;;;;;;0.9739067;-0.1396527;-0.017090365;;;;;137.1
372.0;218.7;;;;;;;;;;;;;;;;;-61.262093;-123.56944;-89.3086;;146.8
372.0;218.7;;;;;;;;;;;;;;0.96499527;-0.119449444;-0.01147496;;;;;146.8
372.0;218.7;;;;;;;;;;;;;;;;;1.3504441;-118.1486;-61.262093;;146.8
372.0;218.7;;;;;;;;;;;;;;0.95736563;-0.10431226;-0.008239998;;;;;146.8
372.0;218.7;;;;;;;;;;;;;;;;;-3.4981842;-80.751976;-64.45128;;156.4
372.0;218.7;;;;;;;;;;;;;;0.9559007;-0.08899198;-0.017517624;;;;;156.4
372.0;218.7;;;;;;;;;;;;;;;;;-9.392072;14.759515;-46.895504;;156.4
372.0;218.7;;;;;;;;;;;;;;0.94985807;-0.07861568;-0.029541917;;;;;156.4
372.0;218.7;;;;;;;;;;;;;;;;;-8.136998;23.6404;-48.45195;;166.1
372.0;218.7;;;;;;;;;;;;;;0.9462569;-0.068971835;-0.036378063;;;;;166.1
372.0;218.7;;;;;;;;;;;;;;;;;-6.302072;25.078585;-52.030243;;166.1
372.0;218.7;;;;;;;;;;;;;;0.94466996;-0.06946013;-0.043153174;;;;;166.1
