patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
306.0;214.2;;;;;;;;;;;;;;;;;;;;17;0.1
306.0;214.2;;;;;;;;;;;;;;;;;12.779626;0.40055543;0.71718496;;127.4
306.0;214.2;;;;;;;;;;;;;;-0.89522994;0.13373211;-0.3437605;;;;;127.4
306.0;214.2;;;;;;;;;;;;;;;;;-6.263924;-17.971586;-8.087405;;127.4
306.0;214.2;;;;;;;;;;;;;;-0.9254433;0.13611256;-0.3500473;;;;;127.4
306.0;214.2;;;;;;;;;;;;;;;;;-65.382095;-84.55916;-60.96072;;137.1
306.0;214.2;;;;;;;;;;;;;;-0.92190313;0.13776055;-0.34284493;;;;;137.1
306.0;214.2;;;;;;;;;;;;;;;;;-122.531815;-124.988556;-119.74319;;137.1
306.0;214.2;;;;;;;;;;;;;;-0.9238563;0.14111759;-0.33344522;;;;;137.1
427.0;215.4;;;;;;;;;;;;;;;;;-64.80605;-124.86266;-76.10935;;146.8
427.0;215.4;;;;;;;;;;;;;;-0.92477185;0.15015107;-0.32459486;;;;;146.8
427.0;215.4;;;;;;;;;;;;;;;;;-8.053072;-124.90082;-26.161993;;146.8
427.0;215.4;;;;;;;;;;;;;;-0.9322794;0.15869625;-0.3177587;;;;;146.8
427.0;215.4;;;;;;;;;;;;;;;;;-16.28544;-97.33879;-17.303995;;156.5
427.0;215.4;;;;;;;;;;;;;;-0.93960387;0.16864528;-0.31586656;;;;;156.5
427.0;215.4;;;;;;;;;;;;;;;;;-24.952696;-8.526108;7.6105533;;156.5
427.0;215.4;;;;;;;;;;;;;;-0.94998014;0.17688528;-0.32319102;;;;;156.5
427.0;215.4;;;;;;;;;;;;;;;;;-25.89877;-1.0109257;9.895626;;166.1
427.0;215.4;;;;;;;;;;;;;;-0.96102786;0.18585773;-0.33014923;;;;;166.1
427.0;215.4;;;;;;;;;;;;;;;;;-26.047548;-1.3161107;10.391553;;166.1
427.0;215.4;;;;;;;;;;;;;;-0.96676534;0.1920835;-0.33967102;;;;;166.1
427.0;274.5;;;;;;;;;;;;;;;;;-26.108585;-1.7853328;11.326181;;175.7
427.0;274.5;;;;;;;;;;;;;;-0.97396773;0.19226661;-0.3406476;;;;;175.7
427.0;274.5;;;;;;;;;;;;;;;;;-26.10477;-3.2692955;11.616108;;175.7
427.0;274.5;;;;;;;;;;;;;;-0.9717704;0.1911069;-0.33845028;;;;;175.7
427.0;274.5;;;;;;;;;;;;;;;;;-26.161993;-4.4289985;11.814478;;185.3
427.0;274.5;;;;;;;;;;;;;;-0.96261483;0.18146306;-0.34058657;;;;;185.3
427.0;274.5;;;;;;;;;;;;;;;;;-26.005585;-4.890591;12.066256;;185.3
427.0;274.5;;;;;;;;;;;;;;-0.95992917;0.1690115;-0.34968108;;;;;185.3
427.0;274.5;;;;;;;;;;;;;;;;;-25.753807;-5.4399247;11.883144;;194.9
427.0;274.5;;;;;;;;;;;;;;-0.95883054;0.15497299;-0.3568224;;;;;194.9
427.0;274.5;;;;;;;;;;;;;;;;;-25.269325;-5.962554;11.852626;;194.9
427.0;274.5;;;;;;;;;;;;;;-0.9580981;0.13715018;-0.36353648;;;;;194.9
429.0;275.4;;;;;;;;;;;;;;;;;-24.716179;-6.8094425;12.115849;;204.6
429.0;275.4;;;;;;;;;;;;;;-0.9538865;0.12012085;-0.370983;;;;;204.6
429.0;275.4;;;;;;;;;;;;;;;;;-24.20118;-7.4732203;12.215034;;204.6
429.0;275.4;;;;;;;;;;;;;;-0.95327616;0.10431226;-0.37397382;;;;;204.6
429.0;275.4;;;;;;;;;;;;;;;;;-23.529772;-7.614368;12.543107;;214.3
429.0;275.4;;;;;;;;;;;;;;-0.95394754;0.090029605;-0.37812433;;;;;214.3
429.0;275.4;;;;;;;;;;;;;;;;;-22.423473;-7.507553;12.882626;;214.3
429.0;275.4;;;;;;;;;;;;;;-0.95815915;0.076906644;-0.38514358;;;;;214.3
429.0;275.4;;;;;;;;;;;;;;;;;-20.935698;-7.1985536;13.0809965;;224.0
429.0;275.4;;;;;;;;;;;;;;-0.9627369;0.06738487;-0.38953826;;;;;224.0
429.0;275.4;;;;;;;;;;;;;;;;;-19.165625;-6.9277015;13.435774;;224.0
429.0;275.4;;;;;;;;;;;;;;-0.9675588;0.06079287;-0.39387187;;;;;224.0
429.0;334.7;;;;;;;;;;;;;;;;;-17.025513;-6.824702;13.851588;;233.6
