patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
275.0;213.0;;;;;;;;;;;;;;;;;;;;17;0.1
275.0;213.0;;;;;;;;;;;;;;;;;13.336589;0.9537034;0.35859248;;127.6
275.0;213.0;;;;;;;;;;;;;;-1.4156315;0.4213996;-0.42469558;;;;;127.6
275.0;213.0;;;;;;;;;;;;;;;;;-5.8099613;-15.766624;-7.3664055;;127.6
275.0;213.0;;;;;;;;;;;;;;-1.4462111;0.26557207;-0.056764428;;;;;127.6
275.0;213.0;;;;;;;;;;;;;;;;;-68.04483;-83.22016;-59.65606;;137.2
275.0;213.0;;;;;;;;;;;;;;-1.6054567;0.16071047;0.29407635;;;;;137.2
275.0;213.0;;;;;;;;;;;;;;;;;-122.79885;-124.988556;-118.68267;;137.2
275.0;213.0;;;;;;;;;;;;;;-1.7105625;0.015259255;0.5058748;;;;;137.2
337.0;213.8;;;;;;;;;;;;;;;;;-56.455425;-124.931335;-69.83779;;146.8
337.0;213.8;;;;;;;;;;;;;;-1.5396588;-0.19757684;0.37507248;;;;;146.8
337.0;213.8;;;;;;;;;;;;;;;;;0.88503677;-124.988556;-16.0947;;146.8
337.0;213.8;;;;;;;;;;;;;;-1.2436903;-0.4329966;0.015320292;;;;;146.8
337.0;213.8;;;;;;;;;;;;;;;;;-25.234991;-100.46311;-16.144293;;156.5
337.0;213.8;;;;;;;;;;;;;;-1.1137425;-0.6466872;-0.21112704;;;;;156.5
337.0;213.8;;;;;;;;;;;;;;;;;-43.851284;-14.805292;-2.6551104;;156.5
337.0;213.8;;;;;;;;;;;;;;-0.9012726;-0.67824334;-0.35480818;;;;;156.5
337.0;213.8;;;;;;;;;;;;;;;;;-47.11295;2.2659993;-11.196478;;166.0
337.0;213.8;;;;;;;;;;;;;;-0.6455886;-0.66805017;-0.6938688;;;;;166.0
337.0;213.8;;;;;;;;;;;;;;;;;-35.580765;10.151219;-22.274696;;166.0
337.0;213.8;;;;;;;;;;;;;;-0.6106754;-0.53382975;-0.75032806;;;;;166.0
337.0;273.2;;;;;;;;;;;;;;;;;-7.1298866;11.928923;-28.824732;;175.7
337.0;273.2;;;;;;;;;;;;;;-0.6204413;-0.16840114;-0.5379192;;;;;175.7
337.0;273.2;;;;;;;;;;;;;;;;;14.271218;14.709922;-27.939695;;175.7
337.0;273.2;;;;;;;;;;;;;;-0.708945;0.19519639;-0.2618488;;;;;175.7
337.0;273.2;;;;;;;;;;;;;;;;;11.177403;10.288552;-28.893398;;185.4
