patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
278.0;218.9;;;;;;;;;;;;;;;;;;;;17;0.1
278.0;218.9;;;;;;;;;;;;;;;;;12.321849;2.4872584;2.6779993;;127.6
278.0;218.9;;;;;;;;;;;;;;0.79348123;0.52772605;-0.017029328;;;;;127.6
278.0;218.9;;;;;;;;;;;;;;;;;-7.942442;-14.278848;-3.2425916;;127.6
278.0;218.9;;;;;;;;;;;;;;0.86123234;0.60316783;0.03601184;;;;;127.6
278.0;218.9;;;;;;;;;;;;;;;;;-62.57057;-84.90631;-59.785763;;137.2
278.0;218.9;;;;;;;;;;;;;;0.8908353;0.68044066;0.046571247;;;;;137.2
278.0;218.9;;;;;;;;;;;;;;;;;-122.03589;-124.988556;-118.96115;;137.2
278.0;218.9;;;;;;;;;;;;;;0.9011505;0.6975921;0.029236732;;;;;137.2
339.0;219.7;;;;;;;;;;;;;;;;;-52.96869;-124.988556;-70.3299;;146.9
339.0;219.7;;;;;;;;;;;;;;0.89278847;0.7116916;0.038209174;;;;;146.9
339.0;219.7;;;;;;;;;;;;;;;;;20.25666;-124.988556;-10.120701;;146.9
339.0;219.7;;;;;;;;;;;;;;0.87838376;0.70204777;0.040894803;;;;;146.9
339.0;219.7;;;;;;;;;;;;;;;;;19.05118;-103.58363;7.232887;;156.6
339.0;219.7;;;;;;;;;;;;;;0.87710196;0.67989135;0.044007692;;;;;156.6
339.0;219.7;;;;;;;;;;;;;;;;;9.754478;-27.180548;36.320843;;156.6
