patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
306.0;219.1;;;;;;;;;;;;;;;;;;;;17;0.1
306.0;219.1;;;;;;;;;;;;;;;;;13.035218;0.82018495;1.6708884;;127.7
306.0;219.1;;;;;;;;;;;;;;0.776513;0.2760094;0.035767693;;;;;127.7
306.0;219.1;;;;;;;;;;;;;;;;;-6.111332;-18.24244;-6.839961;;127.7
306.0;219.1;;;;;;;;;;;;;;0.8280282;0.25678274;-0.0024414808;;;;;127.7
306.0;219.1;;;;;;;;;;;;;;;;;-60.95309;-84.5706;-59.736168;;137.3
306.0;219.1;;;;;;;;;;;;;;0.82485425;0.23810542;0.015137181;;;;;137.3
306.0;219.1;;;;;;;;;;;;;;;;;-121.53996;-124.988556;-118.97641;;137.3
306.0;219.1;;;;;;;;;;;;;;0.8094119;0.23529771;0.06769005;;;;;137.3
368.0;219.9;;;;;;;;;;;;;;;;;-38.098545;-124.59944;-68.842125;;147.0
368.0;219.9;;;;;;;;;;;;;;0.8006836;0.2405469;0.120670184;;;;;147.0
368.0;219.9;;;;;;;;;;;;;;;;;63.253426;-122.95145;-6.6301465;;147.0
368.0;219.9;;;;;;;;;;;;;;0.84865874;0.21887875;0.17731254;;;;;147.0
368.0;219.9;;;;;;;;;;;;;;;;;80.43534;-91.43727;8.514664;;156.6
368.0;219.9;;;;;;;;;;;;;;0.88467056;0.23664053;0.23071994;;;;;156.6
368.0;219.9;;;;;;;;;;;;;;;;;93.33704;-6.183813;34.87884;;156.6
368.0;219.9;;;;;;;;;;;;;;0.97903377;0.28083134;0.14593951;;;;;156.6
368.0;219.9;;;;;;;;;;;;;;;;;107.77993;0.39674062;38.25495;;166.2
368.0;219.9;;;;;;;;;;;;;;1.0483718;0.2796716;0.093142495;;;;;166.2
368.0;219.9;;;;;;;;;;;;;;;;;120.74267;-0.9193701;38.468582;;166.2
368.0;219.9;;;;;;;;;;;;;;1.0774865;0.27198097;0.056642354;;;;;166.2
368.0;279.8;;;;;;;;;;;;;;;;;124.90463;-1.7509995;38.937805;;175.9
368.0;279.8;;;;;;;;;;;;;;1.1042818;0.29395428;0.07940916;;;;;175.9
368.0;279.8;;;;;;;;;;;;;;;;;124.988556;-0.18311106;37.163914;;175.9
368.0;279.8;;;;;;;;;;;;;;1.1093478;0.31049532;0.13269448;;;;;175.9
368.0;279.8;;;;;;;;;;;;;;;;;124.988556;-6.2448497;32.45262;;185.5
368.0;279.8;;;;;;;;;;;;;;1.0448927;0.29706717;0.07739494;;;;;185.5
368.0;279.8;;;;;;;;;;;;;;;;;124.988556;-35.74862;24.506365;;185.5
368.0;279.8;;;;;;;;;;;;;;1.1068453;0.35261086;-0.2069155;;;;;185.5
368.0;279.8;;;;;;;;;;;;;;;;;124.988556;-60.2092;20.17655;;195.2
368.0;279.8;;;;;;;;;;;;;;1.1941893;0.36152226;-0.43024996;;;;;195.2
368.0;279.8;;;;;;;;;;;;;;;;;124.988556;-75.42268;19.016848;;195.2
368.0;279.8;;;;;;;;;;;;;;1.2207404;0.2849208;-0.37244788;;;;;195.2
427.0;280.6;;;;;;;;;;;;;;;;;124.988556;-99.6086;20.76403;;204.8
427.0;280.6;;;;;;;;;;;;;;1.3855404;0.22974335;-0.42133853;;;;;204.8
427.0;280.6;;;;;;;;;;;;;;;;;124.988556;-105.903046;23.266548;;204.8
427.0;280.6;;;;;;;;;;;;;;1.5105442;0.15546128;-0.51258886;;;;;204.8
427.0;280.6;;;;;;;;;;;;;;;;;124.988556;-98.35353;32.002472;;214.5
427.0;280.6;;;;;;;;;;;;;;1.5491196;-0.079226054;-0.45429853;;;;;214.5
427.0;280.6;;;;;;;;;;;;;;;;;122.760704;-116.46626;43.06925;;214.5
427.0;280.6;;;;;;;;;;;;;;1.5549791;-0.26630452;-0.4532609;;;;;214.5
427.0;280.6;;;;;;;;;;;;;;;;;84.89868;-124.485;52.934357;;224.0
427.0;280.6;;;;;;;;;;;;;;1.7208778;-0.33906063;-0.5542772;;;;;224.0
427.0;280.6;;;;;;;;;;;;;;;;;-8.262887;-79.89364;70.650345;;224.0
427.0;280.6;;;;;;;;;;;;;;1.8869594;-0.38758507;-0.38209173;;;;;224.0
427.0;339.7;;;;;;;;;;;;;;;;;-98.97534;42.497025;81.19068;;233.6
427.0;339.7;;;;;;;;;;;;;;1.7446212;-0.4992828;0.07477035;;;;;233.6
427.0;339.7;;;;;;;;;;;;;;;;;-105.55589;115.29511;63.54335;;233.6
427.0;339.7;;;;;;;;;;;;;;1.2692648;-0.5536668;0.6616413;;;;;233.6
427.0;339.7;;;;;;;;;;;;;;;;;-50.58824;83.796196;20.126957;;243.3
427.0;339.7;;;;;;;;;;;;;;0.76778466;-0.39387187;0.95883054;;;;;243.3
427.0;339.7;;;;;;;;;;;;;;;;;13.2107;-44.568466;-25.940733;;243.3
427.0;339.7;;;;;;;;;;;;;;0.7615589;-0.09076205;0.44807276;;;;;243.3
427.0;339.7;;;;;;;;;;;;;;;;;51.40843;-121.09363;-55.04013;;253.0
427.0;339.7;;;;;;;;;;;;;;0.9043245;0.072206795;-0.46040222;;;;;253.0
427.0;339.7;;;;;;;;;;;;;;;;;78.81405;-124.988556;-71.62694;;253.0
427.0;339.7;;;;;;;;;;;;;;0.96511734;0.30658895;-1.0461745;;;;;253.0
489.0;340.4;;;;;;;;;;;;;;;;;77.21946;-109.519485;-75.121315;;262.6
489.0;340.4;;;;;;;;;;;;;;0.8813135;0.51551867;-1.0368968;;;;;262.6
489.0;340.4;;;;;;;;;;;;;;;;;42.458878;-13.611256;-76.3535;;262.6
489.0;340.4;;;;;;;;;;;;;;0.7137669;0.5442061;-0.49287394;;;;;262.6
489.0;340.4;;;;;;;;;;;;;;;;;11.745811;67.060616;-72.29453;;272.3
489.0;340.4;;;;;;;;;;;;;;0.6833705;0.52430797;0.22235785;;;;;272.3
489.0;340.4;;;;;;;;;;;;;;;;;5.142369;39.876247;-49.623096;;272.3
489.0;340.4;;;;;;;;;;;;;;0.75264746;0.53657645;0.49201941;;;;;272.3
489.0;340.4;;;;;;;;;;;;;;;;;6.7293315;-42.439804;-34.169285;;281.8
489.0;340.4;;;;;;;;;;;;;;1.0868862;0.55439925;-0.06555376;;;;;281.8
489.0;340.4;;;;;;;;;;;;;;;;;13.30607;-55.288094;-16.716515;;281.8
489.0;340.4;;;;;;;;;;;;;;1.4504226;0.342967;-0.60713524;;;;;281.8
489.0;400.0;;;;;;;;;;;;;;;;;27.275919;1.0872219;10.490738;;291.5
489.0;400.0;;;;;;;;;;;;;;1.6924955;0.017578661;-0.49501023;;;;;291.5
489.0;400.0;;;;;;;;;;;;;;;;;24.838251;47.669914;30.560472;;291.5
489.0;400.0;;;;;;;;;;;;;;1.9233375;-0.26044497;-0.05963317;;;;;291.5
489.0;400.0;;;;;;;;;;;;;;;;;22.579882;39.61684;35.10773;;301.2
489.0;400.0;;;;;;;;;;;;;;1.8364208;-0.46687216;0.106753744;;;;;301.2
489.0;400.0;;;;;;;;;;;;;;;;;49.741352;-18.074587;3.1167028;;301.2
489.0;400.0;;;;;;;;;;;;;;1.700003;-0.37269205;-0.18567461;;;;;301.2
489.0;400.0;;;;;;;;;;;;;;;;;61.47191;-63.116096;-47.040466;;310.9
489.0;400.0;;;;;;;;;;;;;;1.7979064;0.07959227;-0.5546434;;;;;310.9
489.0;400.0;;;;;;;;;;;;;;;;;36.81677;-55.34913;-68.97565;;310.9
489.0;400.0;;;;;;;;;;;;;;1.5954466;0.41578418;-0.80251473;;;;;310.9
551.0;400.8;;;;;;;;;;;;;;;;;-13.508256;-12.48207;-77.723015;;320.6
551.0;400.8;;;;;;;;;;;;;;1.3323771;0.65022737;-0.70424515;;;;;320.6
551.0;400.8;;;;;;;;;;;;;;;;;-62.7575;13.264108;-77.894684;;320.6
