patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
289.0;214.5;;;;;;;;;;;;;;;;;;;;17;0.1
289.0;214.5;;;;;;;;;;;;;;;;;13.580737;0.553148;1.4915922;;127.5
289.0;214.5;;;;;;;;;;;;;;-1.4300973;0.67213964;-0.659505;;;;;127.5
289.0;214.5;;;;;;;;;;;;;;;;;-4.974517;-16.49144;-8.430738;;127.5
289.0;214.5;;;;;;;;;;;;;;-1.4783776;0.7149266;-0.77840513;;;;;127.5
289.0;214.5;;;;;;;;;;;;;;;;;-65.218056;-84.467606;-68.02957;;137.1
289.0;214.5;;;;;;;;;;;;;;-1.401532;0.70851773;-0.84664446;;;;;137.1
289.0;214.5;;;;;;;;;;;;;;;;;-122.44026;-124.988556;-122.73019;;137.1
289.0;214.5;;;;;;;;;;;;;;-1.2920316;0.690817;-0.85494554;;;;;137.1
347.0;215.3;;;;;;;;;;;;;;;;;-56.833096;-124.946594;-108.661156;;146.7
347.0;215.3;;;;;;;;;;;;;;-1.1538438;0.64265877;-0.8323618;;;;;146.7
347.0;215.3;;;;;;;;;;;;;;;;;17.09418;-124.73678;-107.00171;;146.7
347.0;215.3;;;;;;;;;;;;;;-1.0831629;0.52290416;-0.78109074;;;;;146.7
347.0;215.3;;;;;;;;;;;;;;;;;22.850733;-92.82967;-117.30552;;156.4
347.0;215.3;;;;;;;;;;;;;;-1.0710166;0.39649647;-0.6936247;;;;;156.4
347.0;215.3;;;;;;;;;;;;;;;;;21.931364;2.2621846;-110.40452;;156.4
347.0;215.3;;;;;;;;;;;;;;-1.0592974;0.31397444;-0.6110416;;;;;156.4
347.0;215.3;;;;;;;;;;;;;;;;;23.621326;9.701072;-112.50267;;166.0
347.0;215.3;;;;;;;;;;;;;;-1.0594805;0.21362957;-0.5199133;;;;;166.0
347.0;215.3;;;;;;;;;;;;;;;;;23.621326;8.90759;-114.84878;;166.0
347.0;215.3;;;;;;;;;;;;;;-1.0790734;0.104739524;-0.42280343;;;;;166.0
347.0;275.2;;;;;;;;;;;;;;;;;21.50792;5.836665;-116.59597;;175.7
347.0;275.2;;;;;;;;;;;;;;-1.1085544;0.012573626;-0.3451033;;;;;175.7
347.0;275.2;;;;;;;;;;;;;;;;;16.979734;2.231666;-118.14478;;175.7
347.0;275.2;;;;;;;;;;;;;;-1.1258278;-0.04589984;-0.29609057;;;;;175.7
347.0;275.2;;;;;;;;;;;;;;;;;9.73159;1.6632588;-118.95734;;185.3
347.0;275.2;;;;;;;;;;;;;;-1.1366314;-0.13147373;-0.2760094;;;;;185.3
347.0;275.2;;;;;;;;;;;;;;;;;0.553148;3.2044435;-119.89959;;185.3
347.0;275.2;;;;;;;;;;;;;;-1.134373;-0.17499313;-0.26514482;;;;;185.3
347.0;275.2;;;;;;;;;;;;;;;;;-9.971923;4.631184;-119.62493;;195.0
347.0;275.2;;;;;;;;;;;;;;-1.1238747;-0.21900083;-0.2847377;;;;;195.0
347.0;275.2;;;;;;;;;;;;;;;;;-20.737328;9.23185;-117.29789;;195.0
347.0;275.2;;;;;;;;;;;;;;-1.1019013;-0.22363964;-0.29786065;;;;;195.0
411.0;276.0;;;;;;;;;;;;;;;;;-28.096102;14.866329;-113.75393;;204.5
411.0;276.0;;;;;;;;;;;;;;-1.0774255;-0.20856349;-0.31586656;;;;;204.5
411.0;276.0;;;;;;;;;;;;;;;;;-30.61388;20.054476;-109.15327;;204.5
411.0;276.0;;;;;;;;;;;;;;-1.0443434;-0.20221564;-0.34369946;;;;;204.5
411.0;276.0;;;;;;;;;;;;;;;;;-28.683584;27.077549;-104.674675;;214.2
411.0;276.0;;;;;;;;;;;;;;-1.0136417;-0.18085268;-0.37586597;;;;;214.2
411.0;276.0;;;;;;;;;;;;;;;;;-23.804438;34.31806;-99.4293;;214.2
411.0;276.0;;;;;;;;;;;;;;-0.9951476;-0.1539964;-0.37739187;;;;;214.2
411.0;276.0;;;;;;;;;;;;;;;;;-17.990662;37.19825;-94.18775;;223.8
411.0;276.0;;;;;;;;;;;;;;-0.9762261;-0.12158574;-0.37617114;;;;;223.8
411.0;276.0;;;;;;;;;;;;;;;;;-13.466292;37.438583;-88.70967;;223.8
411.0;276.0;;;;;;;;;;;;;;-0.95651114;-0.08496353;-0.35578477;;;;;223.8
411.0;335.0;;;;;;;;;;;;;;;;;-10.166478;34.726246;-83.94879;;233.5
411.0;335.0;;;;;;;;;;;;;;-0.92208624;-0.058229316;-0.3509018;;;;;233.5
411.0;335.0;;;;;;;;;;;;;;;;;-6.9963684;34.05484;-78.57753;;233.5
411.0;335.0;;;;;;;;;;;;;;-0.88698995;-0.021851253;-0.33832818;;;;;233.5
411.0;335.0;;;;;;;;;;;;;;;;;-3.9788508;34.703358;-73.51146;;243.2
411.0;335.0;;;;;;;;;;;;;;-0.87331766;0.008850368;-0.3324076;;;;;243.2
411.0;335.0;;;;;;;;;;;;;;;;;0.3318888;35.653248;-68.36146;;243.2
411.0;335.0;;;;;;;;;;;;;;-0.8497574;0.030457472;-0.33472702;;;;;243.2
411.0;335.0;;;;;;;;;;;;;;;;;6.1799984;37.453842;-63.291573;;252.8
411.0;335.0;;;;;;;;;;;;;;-0.83291113;0.051698357;-0.3251442;;;;;252.8
411.0;335.0;;;;;;;;;;;;;;;;;12.783441;39.426098;-58.278908;;252.8
411.0;335.0;;;;;;;;;;;;;;-0.81392866;0.06756798;-0.29493088;;;;;252.8
469.0;335.8;;;;;;;;;;;;;;;;;20.340586;40.41795;-53.01065;;262.5
469.0;335.8;;;;;;;;;;;;;;-0.78597367;0.0733665;-0.2494583;;;;;262.5
469.0;335.8;;;;;;;;;;;;;;;;;28.06177;41.80654;-47.814877;;262.5
469.0;335.8;;;;;;;;;;;;;;-0.7597278;0.06860561;-0.20038453;;;;;262.5
469.0;335.8;;;;;;;;;;;;;;;;;36.286507;42.077396;-42.649616;;272.1
469.0;335.8;;;;;;;;;;;;;;-0.73030794;0.072206795;-0.14825892;;;;;272.1
469.0;335.8;;;;;;;;;;;;;;;;;44.46165;41.066467;-37.289803;;272.1
469.0;335.8;;;;;;;;;;;;;;-0.7037568;0.06439406;-0.09210486;;;;;272.1
469.0;335.8;;;;;;;;;;;;;;;;;53.060246;39.89532;-32.30003;;281.8
469.0;335.8;;;;;;;;;;;;;;-0.6896573;0.046143986;-0.038636435;;;;;281.8
469.0;335.8;;;;;;;;;;;;;;;;;61.18961;38.94162;-27.661213;;281.8
469.0;335.8;;;;;;;;;;;;;;-0.6764122;0.042786952;0.02764977;;;;;281.8
469.0;395.3;;;;;;;;;;;;;;;;;67.93801;35.927914;-23.380993;;291.5
469.0;395.3;;;;;;;;;;;;;;-0.6674398;0.022644734;0.082461014;;;;;291.5
469.0;395.3;;;;;;;;;;;;;;;;;73.60301;31.640064;-19.096958;;291.5
469.0;395.3;;;;;;;;;;;;;;-0.6497391;0.0042725913;0.109073155;;;;;291.5
469.0;395.3;;;;;;;;;;;;;;;;;76.31917;29.549547;-14.828181;;301.1
469.0;395.3;;;;;;;;;;;;;;-0.63686025;-0.0025025178;0.11609241;;;;;301.1
469.0;395.3;;;;;;;;;;;;;;;;;76.84943;28.874325;-10.532701;;301.1
469.0;395.3;;;;;;;;;;;;;;-0.64387953;-0.014770959;0.08905301;;;;;301.1
469.0;395.3;;;;;;;;;;;;;;;;;76.593834;29.4084;-6.126591;;310.7
469.0;395.3;;;;;;;;;;;;;;-0.61836606;-0.012024293;0.09424116;;;;;310.7
469.0;395.3;;;;;;;;;;;;;;;;;76.32298;27.459028;-1.2932218;;310.7
469.0;395.3;;;;;;;;;;;;;;-0.5824152;0.0042115543;0.0745262;;;;;310.7
529.0;395.9;;;;;;;;;;;;;;;;;75.18998;27.451399;3.3951843;;320.3
529.0;395.9;;;;;;;;;;;;;;-0.57960755;0.027344584;0.05896176;;;;;320.3
529.0;395.9;;;;;;;;;;;;;;;;;72.74468;26.425215;7.526627;;320.3
529.0;395.9;;;;;;;;;;;;;;-0.56410414;0.06390576;0.04693747;;;;;320.3
529.0;395.9;;;;;;;;;;;;;;;;;68.57509;23.159733;10.792109;;329.9
529.0;395.9;;;;;;;;;;;;;;-0.5583056;0.108401746;0.037598804;;;;;329.9
