patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
668.0;521.4;;;;;;;;;;;;;;;;;-20.729698;-3.5897398;-18.078402;;378.0
668.0;521.4;;;;;;;;;;;;;;0.7685782;0.2278512;-0.010742515;;;;;378.0
668.0;521.4;;;;;;;;;;;;;;;;;-19.7264;-5.3178506;-11.284219;;378.0
668.0;521.4;;;;;;;;;;;;;;0.7439192;0.22180852;0.010742515;;;;;378.0
668.0;521.4;;;;;;;;;;;;;;;;;-16.453293;-6.3402205;-5.9701834;;387.6
668.0;521.4;;;;;;;;;;;;;;0.7230445;0.20508438;-0.00634785;;;;;387.6
668.0;521.4;;;;;;;;;;;;;;;;;-10.24659;-5.9739985;-2.0371106;;387.6
668.0;521.4;;;;;;;;;;;;;;0.7058931;0.19898069;-0.026917325;;;;;387.6
668.0;521.4;;;;;;;;;;;;;;;;;-3.7232583;-5.516221;1.7204809;;397.2
668.0;521.4;;;;;;;;;;;;;;0.6935026;0.19995728;-0.025025178;;;;;397.2
668.0;521.4;;;;;;;;;;;;;;;;;0.96896267;-6.221961;5.5963316;;397.2
668.0;521.4;;;;;;;;;;;;;;0.70381784;0.19519639;-0.01043733;;;;;397.2
668.0;581.4;;;;;;;;;;;;;;;;;4.3031096;-6.2181463;9.323405;;406.9
668.0;581.4;;;;;;;;;;;;;;0.7264626;0.1904355;-0.0076906644;;;;;406.9
668.0;581.4;;;;;;;;;;;;;;;;;8.552812;-4.581591;12.470626;;406.9
668.0;581.4;;;;;;;;;;;;;;0.7327494;0.17810602;-0.030823695;;;;;406.9
668.0;581.4;;;;;;;;;;;;;;;;;15.243996;-2.1248512;14.736626;;416.5
668.0;581.4;;;;;;;;;;;;;;0.71993166;0.15295877;-0.058656577;;;;;416.5
668.0;581.4;;;;;;;;;;;;;;;;;24.285105;0.40818506;16.369366;;416.5
668.0;581.4;;;;;;;;;;;;;;0.6918546;0.10748619;-0.08789331;;;;;416.5
668.0;581.4;;;;;;;;;;;;;;;;;34.974213;2.3041475;17.647327;;426.2
668.0;581.4;;;;;;;;;;;;;;0.666158;0.055238504;-0.12781152;;;;;426.2
668.0;581.4;;;;;;;;;;;;;;;;;46.525467;3.711814;18.494217;;426.2
668.0;581.4;;;;;;;;;;;;;;0.6527909;0.010315256;-0.15863521;;;;;426.2
728.0;582.2;;;;;;;;;;;;;;;;;58.339947;5.3827024;19.234291;;435.9
