patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
283.0;222.2;;;;;;;;;;;;;;;;;;;;17;0.1
283.0;222.2;;;;;;;;;;;;;;;;;13.451034;-0.1411481;0.8545183;;127.5
283.0;222.2;;;;;;;;;;;;;;0.95773184;0.042725913;-0.0380871;;;;;127.5
283.0;222.2;;;;;;;;;;;;;;;;;-5.603961;-18.185217;-6.3058867;;127.5
283.0;222.2;;;;;;;;;;;;;;0.99325544;0.044679098;-0.0369274;;;;;127.5
283.0;222.2;;;;;;;;;;;;;;;;;-64.75265;-84.35698;-61.555832;;137.1
283.0;222.2;;;;;;;;;;;;;;0.9951476;0.044923246;-0.03460799;;;;;137.1
283.0;222.2;;;;;;;;;;;;;;;;;-122.46315;-124.988556;-120.12848;;137.1
283.0;222.2;;;;;;;;;;;;;;0.9953917;0.047791988;-0.03381451;;;;;137.1
356.0;228.5;;;;;;;;;;;;;;;;;-60.66698;-124.70626;-77.829834;;146.7
356.0;228.5;;;;;;;;;;;;;;0.99905396;0.0507828;-0.028138066;;;;;146.7
356.0;228.5;;;;;;;;;;;;;;;;;2.887814;-123.996704;-30.70162;;146.7
356.0;228.5;;;;;;;;;;;;;;1.0017395;0.05487228;-0.027527696;;;;;146.7
356.0;228.5;;;;;;;;;;;;;;;;;-2.0409255;-92.80297;-22.835474;;156.4
356.0;228.5;;;;;;;;;;;;;;1.0058901;0.05774102;-0.029419843;;;;;156.4
356.0;228.5;;;;;;;;;;;;;;;;;-9.00296;0.59892577;1.6518143;;156.4
356.0;228.5;;;;;;;;;;;;;;1.0054628;0.06079287;-0.031067843;;;;;156.4
356.0;228.5;;;;;;;;;;;;;;;;;-9.041108;8.556626;3.3494065;;166.0
356.0;228.5;;;;;;;;;;;;;;1.0015564;0.06146428;-0.03357036;;;;;166.0
356.0;228.5;;;;;;;;;;;;;;;;;-8.255258;8.972442;3.1586657;;166.0
356.0;228.5;;;;;;;;;;;;;;0.9994812;0.06433302;-0.0369274;;;;;166.0
356.0;281.4;;;;;;;;;;;;;;;;;-7.5228124;9.258553;3.3036287;;175.4
356.0;281.4;;;;;;;;;;;;;;0.99575794;0.066652425;-0.036561176;;;;;175.4
356.0;281.4;;;;;;;;;;;;;;;;;-6.805628;9.277627;2.9335918;;175.4
356.0;281.4;;;;;;;;;;;;;;0.9899594;0.06756798;-0.035584584;;;;;175.4
356.0;281.4;;;;;;;;;;;;;;;;;-6.344035;9.331035;2.784814;;185.0
356.0;281.4;;;;;;;;;;;;;;0.98532057;0.06836146;-0.034730066;;;;;185.0
356.0;281.4;;;;;;;;;;;;;;;;;-5.878628;9.399701;2.784814;;185.0
356.0;281.4;;;;;;;;;;;;;;0.9808649;0.06811731;-0.0314951;;;;;185.0
356.0;281.4;;;;;;;;;;;;;;;;;-5.4780726;9.376812;2.5635548;;194.7
356.0;281.4;;;;;;;;;;;;;;0.9767754;0.069765314;-0.026734214;;;;;194.7
356.0;281.4;;;;;;;;;;;;;;;;;-5.348369;9.392072;2.5521104;;194.7
356.0;281.4;;;;;;;;;;;;;;0.97555465;0.06915494;-0.02130192;;;;;194.7
407.0;288.8;;;;;;;;;;;;;;;;;-5.3025913;9.350108;2.494888;;204.3
407.0;288.8;;;;;;;;;;;;;;0.97579885;0.0695822;-0.01574755;;;;;204.3
407.0;288.8;;;;;;;;;;;;;;;;;-5.455184;9.437849;2.315592;;204.3
407.0;288.8;;;;;;;;;;;;;;0.9774468;0.06921598;-0.009399701;;;;;204.3
407.0;288.8;;;;;;;;;;;;;;;;;-5.7412944;9.628591;2.1782587;;214.0
407.0;288.8;;;;;;;;;;;;;;0.9789117;0.06799524;-0.006042665;;;;;214.0
407.0;288.8;;;;;;;;;;;;;;;;;-6.004517;9.956663;2.0981476;;214.0
407.0;288.8;;;;;;;;;;;;;;0.9792169;0.06769005;-0.0017700735;;;;;214.0
407.0;288.8;;;;;;;;;;;;;;;;;-6.405072;10.258034;1.8959624;;223.6
407.0;288.8;;;;;;;;;;;;;;0.981048;0.06805628;7.324442E-4;;;;;223.6
407.0;288.8;;;;;;;;;;;;;;;;;-6.672109;10.471663;1.6747032;;223.6
407.0;288.8;;;;;;;;;;;;;;0.9807428;0.06946013;0.0015259255;;;;;223.6
407.0;334.1;;;;;;;;;;;;;;;;;-6.931516;10.700553;1.575518;;233.1
407.0;334.1;;;;;;;;;;;;;;0.9821467;0.07025361;0.003540147;;;;;233.1
