patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
283.0;215.2;;;;;;;;;;;;;;;;;;;;17;0.1
283.0;215.2;;;;;;;;;;;;;;;;;13.290812;-0.7019257;3.7270732;;127.4
283.0;215.2;;;;;;;;;;;;;;-0.29950866;1.4834437;-0.3721427;;;;;127.4
283.0;215.2;;;;;;;;;;;;;;;;;-6.164739;-19.211403;-5.031739;;127.4
283.0;215.2;;;;;;;;;;;;;;-0.2612995;1.5910519;-0.3507187;;;;;127.4
283.0;215.2;;;;;;;;;;;;;;;;;-66.08402;-84.746086;-67.86935;;137.0
283.0;215.2;;;;;;;;;;;;;;-0.19403668;1.5652333;-0.3942381;;;;;137.0
283.0;215.2;;;;;;;;;;;;;;;;;-122.646255;-124.988556;-122.73019;;137.0
283.0;215.2;;;;;;;;;;;;;;-0.1445967;1.4650105;-0.43946654;;;;;137.0
343.0;216.0;;;;;;;;;;;;;;;;;-67.98379;-124.08063;-109.17997;;146.6
343.0;216.0;;;;;;;;;;;;;;-0.15051728;1.4087344;-0.4568621;;;;;146.6
343.0;216.0;;;;;;;;;;;;;;;;;-15.816217;-115.050964;-106.16627;;146.6
343.0;216.0;;;;;;;;;;;;;;-0.1850032;1.3960997;-0.44410536;;;;;146.6
343.0;216.0;;;;;;;;;;;;;;;;;-28.611103;-65.76739;-113.48689;;156.3
343.0;216.0;;;;;;;;;;;;;;-0.21680349;1.3943907;-0.44898832;;;;;156.3
343.0;216.0;;;;;;;;;;;;;;;;;-39.185764;46.52928;-101.7716;;156.3
343.0;216.0;;;;;;;;;;;;;;-0.2809534;1.4169134;-0.48860133;;;;;156.3
343.0;216.0;;;;;;;;;;;;;;;;;-35.897396;74.25916;-100.23423;;165.8
343.0;216.0;;;;;;;;;;;;;;-0.4024781;1.4754479;-0.51582384;;;;;165.8
343.0;216.0;;;;;;;;;;;;;;;;;-32.73873;89.72442;-99.99771;;165.8
343.0;216.0;;;;;;;;;;;;;;-0.56532484;1.5321512;-0.4888455;;;;;165.8
343.0;276.0;;;;;;;;;;;;;;;;;-35.592213;94.10382;-99.509415;;175.5
343.0;276.0;;;;;;;;;;;;;;-0.7446516;1.5589465;-0.41639453;;;;;175.5
343.0;276.0;;;;;;;;;;;;;;;;;-39.811394;88.469345;-99.703964;;175.5
343.0;276.0;;;;;;;;;;;;;;-0.90908533;1.5265969;-0.36036256;;;;;175.5
343.0;276.0;;;;;;;;;;;;;;;;;-39.3498;79.26801;-99.42548;;185.1
343.0;276.0;;;;;;;;;;;;;;-1.0224311;1.4645833;-0.30286568;;;;;185.1
343.0;276.0;;;;;;;;;;;;;;;;;-37.736137;69.15875;-96.88864;;185.1
343.0;276.0;;;;;;;;;;;;;;-1.0726036;1.3957945;-0.20728172;;;;;185.1
343.0;276.0;;;;;;;;;;;;;;;;;-39.27732;55.730614;-91.53645;;194.6
343.0;276.0;;;;;;;;;;;;;;-1.0531328;1.3084506;-0.10242012;;;;;194.6
343.0;276.0;;;;;;;;;;;;;;;;;-40.456097;42.775505;-86.02023;;194.6
343.0;276.0;;;;;;;;;;;;;;-1.0019838;1.2251351;-0.0010376293;;;;;194.6
403.0;276.9;;;;;;;;;;;;;;;;;-39.178135;31.983398;-79.931786;;204.3
403.0;276.9;;;;;;;;;;;;;;-0.9358806;1.1498764;0.07159642;;;;;204.3
403.0;276.9;;;;;;;;;;;;;;;;;-36.610767;23.63277;-72.935425;;204.3
