patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
263.0;218.9;;;;;;;;;;;;;;;;;;;;17;0.1
263.0;218.9;;;;;;;;;;;;;;;;;13.61507;0.48066652;1.5869625;;127.6
263.0;218.9;;;;;;;;;;;;;;0.04119999;0.9195227;-0.30286568;;;;;127.6
263.0;218.9;;;;;;;;;;;;;;;;;-5.3292947;-17.77703;-6.637776;;127.6
263.0;218.9;;;;;;;;;;;;;;0.04174932;0.939787;-0.31092256;;;;;127.6
263.0;218.9;;;;;;;;;;;;;;;;;-64.20713;-84.29594;-61.593983;;137.2
263.0;218.9;;;;;;;;;;;;;;0.026795251;0.93527025;-0.31073946;;;;;137.2
263.0;218.9;;;;;;;;;;;;;;;;;-122.18848;-124.988556;-120.01404;;137.2
263.0;218.9;;;;;;;;;;;;;;0.015930662;0.93490404;-0.31025118;;;;;137.2
323.0;219.7;;;;;;;;;;;;;;;;;-59.21354;-124.18745;-77.24616;;146.8
323.0;219.7;;;;;;;;;;;;;;0.00286874;0.9336833;-0.3086642;;;;;146.8
323.0;219.7;;;;;;;;;;;;;;;;;6.023591;-120.616776;-29.232918;;146.8
323.0;219.7;;;;;;;;;;;;;;-0.01208533;0.93826103;-0.3098239;;;;;146.8
323.0;219.7;;;;;;;;;;;;;;;;;1.575518;-84.16242;-20.855587;;156.4
323.0;219.7;;;;;;;;;;;;;;-0.03302103;0.9376507;-0.30579546;;;;;156.4
323.0;219.7;;;;;;;;;;;;;;;;;-5.3140354;11.230811;3.8377025;;156.4
323.0;219.7;;;;;;;;;;;;;;-0.048402358;0.9355144;-0.3073214;;;;;156.4
323.0;219.7;;;;;;;;;;;;;;;;;-6.614887;19.230476;5.6001463;;166.0
323.0;219.7;;;;;;;;;;;;;;-0.07397687;0.9292886;-0.31153294;;;;;166.0
323.0;219.7;;;;;;;;;;;;;;;;;-6.2562943;19.554733;5.4971466;;166.0
323.0;219.7;;;;;;;;;;;;;;-0.106631674;0.93478197;-0.3094577;;;;;166.0
323.0;279.1;;;;;;;;;;;;;;;;;-6.576739;20.088808;5.394147;;175.7
323.0;279.1;;;;;;;;;;;;;;-0.13110752;0.92934966;-0.29737237;;;;;175.7
323.0;279.1;;;;;;;;;;;;;;;;;-7.3664055;20.069735;4.772332;;175.7
323.0;279.1;;;;;;;;;;;;;;-0.15338603;0.9176916;-0.2936491;;;;;175.7
323.0;279.1;;;;;;;;;;;;;;;;;-8.239998;20.279549;3.8605914;;185.3
323.0;279.1;;;;;;;;;;;;;;-0.17590868;0.90499586;-0.29261148;;;;;185.3
323.0;279.1;;;;;;;;;;;;;;;;;-8.964812;20.207067;2.990814;;185.3
323.0;279.1;;;;;;;;;;;;;;-0.1939146;0.89077425;-0.30262154;;;;;185.3
323.0;279.1;;;;;;;;;;;;;;;;;-8.548997;20.027771;2.0409255;;194.8
323.0;279.1;;;;;;;;;;;;;;-0.20954008;0.8791162;-0.31452376;;;;;194.8
323.0;279.1;;;;;;;;;;;;;;;;;-7.316813;19.371624;1.1139256;;194.8
323.0;279.1;;;;;;;;;;;;;;-0.22437209;0.8777123;-0.31891844;;;;;194.8
448.0;279.9;;;;;;;;;;;;;;;;;-7.0345163;18.295847;0.5760369;;204.4
448.0;279.9;;;;;;;;;;;;;;-0.24018067;0.8757591;-0.31177709;;;;;204.4
448.0;279.9;;;;;;;;;;;;;;;;;-6.6072574;16.460922;0.14877774;;204.4
448.0;279.9;;;;;;;;;;;;;;-0.25006866;0.8763085;-0.29474777;;;;;204.4
448.0;279.9;;;;;;;;;;;;;;;;;-6.122776;15.007477;-0.07248146;;214.1
448.0;279.9;;;;;;;;;;;;;;-0.25965148;0.88003176;-0.27710807;;;;;214.1
448.0;279.9;;;;;;;;;;;;;;;;;-5.962554;14.347514;-0.8163701;;214.1
