patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
282.0;170.1;;;;;;;;;;;;;;;;;;;;17;0.1
282.0;170.1;;;;;;;;;;;;;;;;;18.250069;-2.8191473;0.8507035;;127.5
282.0;170.1;;;;;;;;;;;;;;1.1437117;0.07293924;-0.086245306;;;;;127.5
282.0;170.1;;;;;;;;;;;;;;;;;-3.5706656;-16.945402;-9.147923;;127.5
282.0;170.1;;;;;;;;;;;;;;1.2140874;0.08349864;-0.094912566;;;;;127.5
282.0;170.1;;;;;;;;;;;;;;;;;-61.17435;-83.525345;-68.15164;;137.2
282.0;170.1;;;;;;;;;;;;;;1.2540666;0.09363079;-0.109866634;;;;;137.2
282.0;170.1;;;;;;;;;;;;;;;;;-121.60863;-124.988556;-122.71874;;137.2
282.0;170.1;;;;;;;;;;;;;;1.2889798;0.12848292;-0.11487167;;;;;137.2
310.0;200.3;;;;;;;;;;;;;;;;;-45.92654;-118.13334;-106.88727;;146.9
310.0;200.3;;;;;;;;;;;;;;1.3143101;0.16943876;-0.1398358;;;;;146.9
310.0;200.3;;;;;;;;;;;;;;;;;38.911102;-100.131226;-100.41352;;146.9
310.0;200.3;;;;;;;;;;;;;;1.3090609;0.17859432;-0.15057832;;;;;146.9
310.0;200.3;;;;;;;;;;;;;;;;;41.909542;-57.47017;-106.139565;;156.5
310.0;200.3;;;;;;;;;;;;;;1.3168126;0.19019136;-0.15845211;;;;;156.5
310.0;200.3;;;;;;;;;;;;;;;;;37.392803;38.121433;-91.963715;;156.5
310.0;200.3;;;;;;;;;;;;;;1.3181554;0.1998352;-0.1734672;;;;;156.5
310.0;200.3;;;;;;;;;;;;;;;;;36.29032;45.907467;-89.9533;;166.1
310.0;200.3;;;;;;;;;;;;;;1.295938;0.21576586;-0.17481002;;;;;166.1
310.0;200.3;;;;;;;;;;;;;;;;;35.73336;46.78106;-89.02249;;166.1
310.0;200.3;;;;;;;;;;;;;;1.2569964;0.24433118;-0.17096469;;;;;166.1
310.0;230.7;;;;;;;;;;;;;;;;;34.195988;47.124393;-87.36305;;175.8
310.0;230.7;;;;;;;;;;;;;;1.2292856;0.26972258;-0.15124974;;;;;175.8
310.0;230.7;;;;;;;;;;;;;;;;;32.479324;46.739098;-86.24149;;175.8
310.0;230.7;;;;;;;;;;;;;;1.1961424;0.3098239;-0.14764854;;;;;175.8
310.0;230.7;;;;;;;;;;;;;;;;;29.904325;46.704765;-84.83764;;185.5
310.0;230.7;;;;;;;;;;;;;;1.1470687;0.31958982;-0.12537004;;;;;185.5
310.0;230.7;;;;;;;;;;;;;;;;;27.909176;45.194096;-83.174385;;185.5
310.0;230.7;;;;;;;;;;;;;;1.1487777;0.3173925;-0.12158574;;;;;185.5
310.0;230.7;;;;;;;;;;;;;;;;;26.070436;45.453503;-81.57597;;195.2
310.0;230.7;;;;;;;;;;;;;;1.140965;0.30420852;-0.12292856;;;;;195.2
310.0;230.7;;;;;;;;;;;;;;;;;24.37666;47.09006;-80.39338;;195.2
310.0;230.7;;;;;;;;;;;;;;1.0993377;0.27210304;-0.10388501;;;;;195.2
374.0;260.6;;;;;;;;;;;;;;;;;23.56029;47.242653;-79.5999;;204.8
374.0;260.6;;;;;;;;;;;;;;1.0873134;0.24304941;-0.08929716;;;;;204.8
374.0;260.6;;;;;;;;;;;;;;;;;23.834957;47.51732;-78.88271;;204.8
374.0;260.6;;;;;;;;;;;;;;1.0751671;0.2141789;-0.077883236;;;;;204.8
374.0;260.6;;;;;;;;;;;;;;;;;24.784843;48.257393;-77.730644;;214.4
374.0;260.6;;;;;;;;;;;;;;1.0643635;0.20062868;-0.06714072;;;;;214.4
374.0;260.6;;;;;;;;;;;;;;;;;26.257362;48.64269;-76.422165;;214.4
374.0;260.6;;;;;;;;;;;;;;1.0594805;0.18231757;-0.066286206;;;;;214.4
374.0;260.6;;;;;;;;;;;;;;;;;27.657398;48.96695;-75.02594;;224.1
374.0;260.6;;;;;;;;;;;;;;1.0488602;0.16400647;-0.050965913;;;;;224.1
374.0;260.6;;;;;;;;;;;;;;;;;28.813288;48.963135;-73.343605;;224.1
374.0;260.6;;;;;;;;;;;;;;1.0417799;0.15228736;-0.04358043;;;;;224.1
374.0;320.9;;;;;;;;;;;;;;;;;29.90051;49.06232;-71.65746;;233.6
374.0;320.9;;;;;;;;;;;;;;1.0306101;0.12262337;-0.04388562;;;;;233.6
374.0;320.9;;;;;;;;;;;;;;;;;31.544693;49.031803;-69.88738;;233.6
