patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
270.0;216.1;;;;;;;;;;;;;;;;;;;;17;0.1
270.0;216.1;;;;;;;;;;;;;;;;;8.980071;1.5488143;-4.0475173;;127.5
270.0;216.1;;;;;;;;;;;;;;0.8451796;-0.09302042;0.18774988;;;;;127.5
270.0;216.1;;;;;;;;;;;;;;;;;-34.855953;-39.201023;-33.295696;;127.5
270.0;216.1;;;;;;;;;;;;;;0.91683704;-0.09625538;0.19006927;;;;;127.5
270.0;216.1;;;;;;;;;;;;;;;;;-121.8337;-121.77648;-107.29163;;137.1
270.0;216.1;;;;;;;;;;;;;;0.95364237;-0.09039582;0.19104587;;;;;137.1
270.0;216.1;;;;;;;;;;;;;;;;;-124.26374;-124.988556;-110.164185;;137.1
270.0;216.1;;;;;;;;;;;;;;0.98892176;-0.090823084;0.18951994;;;;;137.1
332.0;216.9;;;;;;;;;;;;;;;;;-15.575884;-118.14097;-63.009277;;146.7
332.0;216.9;;;;;;;;;;;;;;1.0183417;-0.08349864;0.18463698;;;;;146.7
332.0;216.9;;;;;;;;;;;;;;;;;81.00375;-47.013763;-25.643177;;146.7
332.0;216.9;;;;;;;;;;;;;;1.0497147;-0.06884976;0.19214454;;;;;146.7
332.0;216.9;;;;;;;;;;;;;;;;;82.731865;-21.675772;-25.776695;;156.4
332.0;216.9;;;;;;;;;;;;;;1.0893887;-0.04364147;0.18518631;;;;;156.4
332.0;216.9;;;;;;;;;;;;;;;;;86.25675;-20.168919;-30.137028;;156.4
332.0;216.9;;;;;;;;;;;;;;1.126194;0.01678518;0.17017122;;;;;156.4
332.0;216.9;;;;;;;;;;;;;;;;;89.2323;-19.062624;-35.584583;;165.9
332.0;216.9;;;;;;;;;;;;;;1.147557;0.07000946;0.16144292;;;;;165.9
332.0;216.9;;;;;;;;;;;;;;;;;91.5746;-18.02118;-38.769955;;165.9
332.0;216.9;;;;;;;;;;;;;;1.1842402;0.11694693;0.15478988;;;;;165.9
332.0;275.8;;;;;;;;;;;;;;;;;93.85967;-18.208105;-40.208134;;175.6
332.0;275.8;;;;;;;;;;;;;;1.2231818;0.14911343;0.13751641;;;;;175.6
332.0;275.8;;;;;;;;;;;;;;;;;95.03464;-19.184698;-41.467026;;175.6
332.0;275.8;;;;;;;;;;;;;;1.2437513;0.21051668;0.1126133;;;;;175.6
332.0;275.8;;;;;;;;;;;;;;;;;92.192604;-17.376476;-42.7221;;185.2
332.0;275.8;;;;;;;;;;;;;;1.1642811;0.26789147;0.106387526;;;;;185.2
