patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
274.0;218.2;;;;;;;;;;;;;;;;;;;;17;0.1
274.0;218.2;;;;;;;;;;;;;;;;;13.706625;1.2207403;1.0338145;;127.5
274.0;218.2;;;;;;;;;;;;;;0.9368572;-0.049073763;-0.14087345;;;;;127.5
274.0;218.2;;;;;;;;;;;;;;;;;-5.283517;-18.063143;-7.507553;;127.5
274.0;218.2;;;;;;;;;;;;;;0.97781307;-0.046571247;-0.14575641;;;;;127.5
274.0;218.2;;;;;;;;;;;;;;;;;-63.947723;-84.360794;-62.326427;;137.1
274.0;218.2;;;;;;;;;;;;;;0.9830012;-0.043946654;-0.14429152;;;;;137.1
274.0;218.2;;;;;;;;;;;;;;;;;-122.19229;-124.988556;-120.51378;;137.1
274.0;218.2;;;;;;;;;;;;;;0.97683644;-0.04364147;-0.14069033;;;;;137.1
339.0;219.0;;;;;;;;;;;;;;;;;-59.049503;-124.6643;-82.46864;;146.7
339.0;219.0;;;;;;;;;;;;;;0.9762261;-0.034363844;-0.13763848;;;;;146.7
339.0;219.0;;;;;;;;;;;;;;;;;6.7484055;-123.57707;-42.76406;;146.7
339.0;219.0;;;;;;;;;;;;;;0.97238076;-0.032227546;-0.13605152;;;;;146.7
339.0;219.0;;;;;;;;;;;;;;;;;2.0256662;-91.83782;-38.403732;;156.4
339.0;219.0;;;;;;;;;;;;;;0.9693289;-0.032837916;-0.14050722;;;;;156.4
339.0;219.0;;;;;;;;;;;;;;;;;-5.1080356;2.3079624;-15.533921;;156.4
339.0;219.0;;;;;;;;;;;;;;0.9731132;-0.02557451;-0.13019197;;;;;156.4
339.0;219.0;;;;;;;;;;;;;;;;;-5.93585;10.040589;-14.179663;;166.0
339.0;219.0;;;;;;;;;;;;;;0.9693899;-0.02722251;-0.13006988;;;;;166.0
339.0;219.0;;;;;;;;;;;;;;;;;-5.878628;10.433516;-14.6641445;;166.0
339.0;219.0;;;;;;;;;;;;;;0.96658224;-0.028321177;-0.13409834;;;;;166.0
339.0;278.4;;;;;;;;;;;;;;;;;-5.9320354;10.883664;-14.988402;;175.7
339.0;278.4;;;;;;;;;;;;;;0.96462905;-0.028687399;-0.1345256;;;;;175.7
339.0;278.4;;;;;;;;;;;;;;;;;-6.145665;11.4978485;-15.66744;;175.7
339.0;278.4;;;;;;;;;;;;;;0.96298105;-0.029236732;-0.13165686;;;;;175.7
339.0;278.4;;;;;;;;;;;;;;;;;-6.424146;11.936552;-16.140476;;185.2
339.0;278.4;;;;;;;;;;;;;;0.9675588;-0.029663991;-0.12982574;;;;;185.2
339.0;278.4;;;;;;;;;;;;;;;;;-6.572924;12.440107;-16.479996;;185.2
339.0;278.4;;;;;;;;;;;;;;0.969573;-0.032837916;-0.1259804;;;;;185.2
339.0;278.4;;;;;;;;;;;;;;;;;-6.7484055;12.691885;-17.19718;;194.7
339.0;278.4;;;;;;;;;;;;;;0.9735404;-0.033753473;-0.1276284;;;;;194.7
339.0;278.4;;;;;;;;;;;;;;;;;-6.599628;13.019959;-17.70455;;194.7
339.0;278.4;;;;;;;;;;;;;;0.9778741;-0.037415694;-0.12506485;;;;;194.7
397.0;279.6;;;;;;;;;;;;;;;;;-6.4813685;13.126774;-18.223366;;204.4
397.0;279.6;;;;;;;;;;;;;;0.98373365;-0.036378063;-0.1259804;;;;;204.4
397.0;279.6;;;;;;;;;;;;;;;;;-5.901517;13.111515;-18.986328;;204.4
397.0;279.6;;;;;;;;;;;;;;0.9904477;-0.03625599;-0.12665181;;;;;204.4
397.0;279.6;;;;;;;;;;;;;;;;;-5.592517;13.19544;-19.581438;;214.0
397.0;279.6;;;;;;;;;;;;;;0.99758905;-0.03320414;-0.12671286;;;;;214.0
397.0;279.6;;;;;;;;;;;;;;;;;-5.272073;13.389997;-20.138401;;214.0
397.0;279.6;;;;;;;;;;;;;;1.0032655;-0.03234962;-0.12872708;;;;;214.0
397.0;279.6;;;;;;;;;;;;;;;;;-4.974517;13.81344;-21.027254;;223.7
397.0;279.6;;;;;;;;;;;;;;1.0082095;-0.026673177;-0.12500381;;;;;223.7
397.0;279.6;;;;;;;;;;;;;;;;;-4.886776;13.962218;-21.671957;;223.7
397.0;279.6;;;;;;;;;;;;;;1.0102848;-0.021423994;-0.124332406;;;;;223.7
397.0;338.7;;;;;;;;;;;;;;;;;-4.6807766;14.263588;-22.373882;;233.3
397.0;338.7;;;;;;;;;;;;;;1.0152898;-0.01660207;-0.12060915;;;;;233.3
397.0;338.7;;;;;;;;;;;;;;;;;-4.482406;14.213996;-22.892696;;233.3
397.0;338.7;;;;;;;;;;;;;;1.0144353;-0.012939848;-0.120303966;;;;;233.3
397.0;338.7;;;;;;;;;;;;;;;;;-4.4289985;14.187292;-23.430586;;242.9
397.0;338.7;;;;;;;;;;;;;;1.0175481;-0.0047608875;-0.11938841;;;;;242.9
397.0;338.7;;;;;;;;;;;;;;;;;-4.623554;14.343699;-23.808252;;242.9
