patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
364.0;215.5;;;;;;;;;;;;;;;;;;;;17;0.1
364.0;215.5;;;;;;;;;;;;;;;;;17.26966;-0.77440715;1.2627033;;127.5
364.0;215.5;;;;;;;;;;;;;;0.8793603;-0.3744621;-0.23078097;;;;;127.5
364.0;215.5;;;;;;;;;;;;;;;;;-6.1151466;-15.625477;-5.8900723;;127.5
364.0;215.5;;;;;;;;;;;;;;0.9043855;-0.38343456;-0.25049594;;;;;127.5
364.0;215.5;;;;;;;;;;;;;;;;;-64.718315;-83.78857;-59.81628;;137.3
364.0;215.5;;;;;;;;;;;;;;0.8955352;-0.37122715;-0.25366986;;;;;137.3
364.0;215.5;;;;;;;;;;;;;;;;;-122.35633;-124.988556;-118.980225;;137.3
364.0;215.5;;;;;;;;;;;;;;0.89541304;-0.35975218;-0.2636189;;;;;137.3
482.0;275.7;;;;;;;;;;;;;;;;;-58.252205;-124.26374;-69.799644;;146.8
482.0;275.7;;;;;;;;;;;;;;0.9036531;-0.32563248;-0.2916349;;;;;146.8
482.0;275.7;;;;;;;;;;;;;;;;;8.7893305;-121.26148;-10.174108;;146.8
482.0;275.7;;;;;;;;;;;;;;0.9083529;-0.31238747;-0.31830806;;;;;146.8
482.0;275.7;;;;;;;;;;;;;;;;;6.1189613;-87.82083;2.822962;;156.5
482.0;275.7;;;;;;;;;;;;;;0.9186071;-0.30835903;-0.3467513;;;;;156.5
482.0;275.7;;;;;;;;;;;;;;;;;1.4419996;5.5200357;28.603474;;156.5
482.0;275.7;;;;;;;;;;;;;;0.9124424;-0.3101291;-0.3655507;;;;;156.5
482.0;275.7;;;;;;;;;;;;;;;;;3.4676657;12.382885;28.283028;;166.1
482.0;275.7;;;;;;;;;;;;;;0.8862575;-0.293466;-0.38264108;;;;;166.1
482.0;275.7;;;;;;;;;;;;;;;;;6.5805535;11.844996;26.226845;;166.1
482.0;275.7;;;;;;;;;;;;;;0.85909605;-0.27845088;-0.37440106;;;;;166.1
482.0;276.4;;;;;;;;;;;;;;;;;9.628591;9.716331;24.857325;;175.8
482.0;276.4;;;;;;;;;;;;;;0.84359264;-0.25702688;-0.37488937;;;;;175.8
482.0;276.4;;;;;;;;;;;;;;;;;12.462996;7.8089237;22.900326;;175.8
482.0;276.4;;;;;;;;;;;;;;0.83535266;-0.24256112;-0.37440106;;;;;175.8
482.0;276.4;;;;;;;;;;;;;;;;;15.457625;5.8671837;20.641956;;185.4
482.0;276.4;;;;;;;;;;;;;;0.84017456;-0.21460617;-0.37519455;;;;;185.4
