patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
281.0;218.7;;;;;;;;;;;;;;;;;;;;17;0.1
281.0;218.7;;;;;;;;;;;;;;;;;13.157292;0.59129614;1.6441847;;127.5
281.0;218.7;;;;;;;;;;;;;;-0.055238504;-0.96169925;-0.19946899;;;;;127.5
281.0;218.7;;;;;;;;;;;;;;;;;-6.267739;-17.010254;-7.976775;;127.5
281.0;218.7;;;;;;;;;;;;;;-0.05749687;-0.9950865;-0.20538957;;;;;127.5
281.0;218.7;;;;;;;;;;;;;;;;;-64.90524;-84.547714;-62.330242;;137.1
281.0;218.7;;;;;;;;;;;;;;-0.05963317;-0.9971618;-0.20465712;;;;;137.1
281.0;218.7;;;;;;;;;;;;;;;;;-122.46315;-124.988556;-120.41459;;137.1
281.0;218.7;;;;;;;;;;;;;;-0.06201361;-0.9980163;-0.20526749;;;;;137.1
343.0;219.9;;;;;;;;;;;;;;;;;-57.950836;-124.64141;-78.15408;;146.8
343.0;219.9;;;;;;;;;;;;;;-0.06646931;-0.99826044;-0.2047792;;;;;146.8
343.0;219.9;;;;;;;;;;;;;;;;;9.628591;-124.24085;-31.357769;;146.8
343.0;219.9;;;;;;;;;;;;;;-0.07025361;-0.995819;-0.20453505;;;;;146.8
343.0;219.9;;;;;;;;;;;;;;;;;6.0579243;-93.39809;-23.884548;;156.5
343.0;219.9;;;;;;;;;;;;;;-0.0717185;-0.9931944;-0.2024598;;;;;156.5
343.0;219.9;;;;;;;;;;;;;;;;;-0.8926664;0.13351847;0.40818506;;156.5
343.0;219.9;;;;;;;;;;;;;;-0.07647938;-0.99233985;-0.20325327;;;;;156.5
343.0;219.9;;;;;;;;;;;;;;;;;-1.5297403;7.621998;2.1591845;;166.1
343.0;219.9;;;;;;;;;;;;;;-0.078981906;-0.9929502;-0.20374157;;;;;166.1
343.0;219.9;;;;;;;;;;;;;;;;;-1.373333;7.530442;1.9226661;;166.1
343.0;219.9;;;;;;;;;;;;;;-0.081362344;-0.99185157;-0.20099491;;;;;166.1
343.0;279.1;;;;;;;;;;;;;;;;;-1.4305551;7.354961;2.1057773;;175.8
343.0;279.1;;;;;;;;;;;;;;-0.084109016;-0.9915464;-0.2036195;;;;;175.8
343.0;279.1;;;;;;;;;;;;;;;;;-1.3008515;6.9505906;1.8272958;;175.8
343.0;279.1;;;;;;;;;;;;;;-0.08630635;-0.9915464;-0.20123905;;;;;175.8
343.0;279.1;;;;;;;;;;;;;;;;;-1.2131108;6.6225166;1.659444;;185.4
