patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
441.0;283.0;;;;;;;;;;;;;;;;;;;;17;0.1
441.0;283.0;;;;;;;;;;;;;;;;;14.282662;0.16022217;0.9193701;;127.5
441.0;283.0;;;;;;;;;;;;;;-0.36329234;-0.84578997;-0.33509323;;;;;127.5
441.0;283.0;;;;;;;;;;;;;;;;;-5.1728873;-18.482773;-7.438887;;127.5
441.0;283.0;;;;;;;;;;;;;;-0.37781915;-0.8713645;-0.34797204;;;;;127.5
441.0;283.0;;;;;;;;;;;;;;;;;-64.29487;-84.704124;-62.303535;;137.2
441.0;283.0;;;;;;;;;;;;;;-0.37861264;-0.8692892;-0.3480941;;;;;137.2
441.0;283.0;;;;;;;;;;;;;;;;;-122.352516;-124.988556;-120.365;;137.2
441.0;283.0;;;;;;;;;;;;;;-0.37910092;-0.868923;-0.3483993;;;;;137.2
500.0;283.7;;;;;;;;;;;;;;;;;-57.821133;-124.87411;-78.65001;;146.9
500.0;283.7;;;;;;;;;;;;;;-0.37885678;-0.86751914;-0.3500473;;;;;146.9
500.0;283.7;;;;;;;;;;;;;;;;;9.338664;-124.95422;-33.162178;;146.9
500.0;283.7;;;;;;;;;;;;;;-0.3810541;-0.86880094;-0.35114598;;;;;146.9
500.0;283.7;;;;;;;;;;;;;;;;;5.6001463;-97.34642;-25.952177;;156.6
500.0;283.7;;;;;;;;;;;;;;-0.38276315;-0.86898404;-0.34846035;;;;;156.6
500.0;283.7;;;;;;;;;;;;;;;;;-1.5564439;-7.572405;-1.6060365;;156.6
500.0;283.7;;;;;;;;;;;;;;-0.38508254;-0.87002164;-0.34644613;;;;;156.6
500.0;283.7;;;;;;;;;;;;;;;;;-2.2049623;-0.28611103;0.18311106;;166.2
500.0;283.7;;;;;;;;;;;;;;-0.38886684;-0.87209696;-0.3475448;;;;;166.2
500.0;283.7;;;;;;;;;;;;;;;;;-2.1858883;-0.4158147;0.038148135;;166.2
500.0;283.7;;;;;;;;;;;;;;-0.39088106;-0.8707541;-0.34717858;;;;;166.2
500.0;336.0;;;;;;;;;;;;;;;;;-2.166814;-0.5874813;0.32044435;;175.8
500.0;336.0;;;;;;;;;;;;;;-0.3935667;-0.8706931;-0.3426008;;;;;175.8
500.0;336.0;;;;;;;;;;;;;;;;;-2.1401105;-0.96133304;0.0839259;;175.8
500.0;336.0;;;;;;;;;;;;;;-0.39234596;-0.8707541;-0.3434553;;;;;175.8
500.0;336.0;;;;;;;;;;;;;;;;;-2.0599995;-1.2321848;0.068666644;;185.5
500.0;336.0;;;;;;;;;;;;;;-0.392407;-0.86983854;-0.34217352;;;;;185.5
500.0;336.0;;;;;;;;;;;;;;;;;-1.9837031;-1.5335552;0.13351847;;185.5
500.0;336.0;;;;;;;;;;;;;;-0.39051485;-0.8699606;-0.34382153;;;;;185.5
500.0;336.0;;;;;;;;;;;;;;;;;-2.0561848;-1.8311106;-0.038148135;;195.1
500.0;336.0;;;;;;;;;;;;;;-0.38874477;-0.8695944;-0.3452254;;;;;195.1
500.0;336.0;;;;;;;;;;;;;;;;;-2.0485551;-2.0638144;-0.08011109;;195.1
500.0;336.0;;;;;;;;;;;;;;-0.38496047;-0.86983854;-0.34504226;;;;;195.1
562.0;343.1;;;;;;;;;;;;;;;;;-2.1362956;-2.2049623;-0.038148135;;204.8
562.0;343.1;;;;;;;;;;;;;;-0.38190863;-0.87002164;-0.3457747;;;;;204.8
562.0;343.1;;;;;;;;;;;;;;;;;-2.1820734;-2.3689995;-0.20218512;;204.8
562.0;343.1;;;;;;;;;;;;;;-0.37879574;-0.87240213;-0.34528643;;;;;204.8
562.0;343.1;;;;;;;;;;;;;;;;;-2.2583697;-2.521592;-0.19074069;;214.5
562.0;343.1;;;;;;;;;;;;;;-0.37678152;-0.8733787;-0.34528643;;;;;214.5
562.0;343.1;;;;;;;;;;;;;;;;;-2.2469254;-2.5902586;-0.1678518;;214.5
562.0;343.1;;;;;;;;;;;;;;-0.37415692;-0.87459946;-0.346202;;;;;214.5
562.0;343.1;;;;;;;;;;;;;;;;;-2.2812586;-2.6055179;-0.28992584;;224.2
562.0;343.1;;;;;;;;;;;;;;-0.3723258;-0.87759024;-0.3454085;;;;;224.2
562.0;343.1;;;;;;;;;;;;;;;;;-2.3041475;-2.55974;-0.25940734;;224.2
562.0;343.1;;;;;;;;;;;;;;-0.3717765;-0.8794824;-0.34650716;;;;;224.2
562.0;395.9;;;;;;;;;;;;;;;;;-2.334666;-2.422407;-0.17548142;;233.6
562.0;395.9;;;;;;;;;;;;;;-0.36970124;-0.88216805;-0.3455916;;;;;233.6
562.0;395.9;;;;;;;;;;;;;;;;;-2.273629;-2.2087772;-0.17548142;;233.6
562.0;395.9;;;;;;;;;;;;;;-0.36921293;-0.88174075;-0.34583575;;;;;233.6
562.0;395.9;;;;;;;;;;;;;;;;;-2.2583697;-2.0752587;-0.049592577;;243.2
562.0;395.9;;;;;;;;;;;;;;-0.36732078;-0.8781396;-0.34650716;;;;;243.2
562.0;395.9;;;;;;;;;;;;;;;;;-2.1973326;-1.9150364;-0.068666644;;243.2
562.0;395.9;;;;;;;;;;;;;;-0.36732078;-0.87759024;-0.34742272;;;;;243.2
562.0;395.9;;;;;;;;;;;;;;;;;-2.2698143;-1.8082217;-0.11444441;;252.9
562.0;395.9;;;;;;;;;;;;;;-0.36860254;-0.87527084;-0.34473708;;;;;252.9
562.0;395.9;;;;;;;;;;;;;;;;;-2.3003328;-1.7090366;-0.0839259;;252.9
562.0;395.9;;;;;;;;;;;;;;-0.36805323;-0.87380594;-0.34229562;;;;;252.9
623.0;396.7;;;;;;;;;;;;;;;;;-2.212592;-1.617481;-0.11444441;;262.6
623.0;396.7;;;;;;;;;;;;;;-0.3688467;-0.8730125;-0.3426008;;;;;262.6
623.0;396.7;;;;;;;;;;;;;;;;;-2.1553698;-1.6060365;-0.20981476;;262.6
623.0;396.7;;;;;;;;;;;;;;-0.3685415;-0.872219;-0.33875546;;;;;262.6
623.0;396.7;;;;;;;;;;;;;;;;;-2.128666;-1.781518;-0.32044435;;272.1
623.0;396.7;;;;;;;;;;;;;;-0.36860254;-0.87026584;-0.33906063;;;;;272.1
623.0;396.7;;;;;;;;;;;;;;;;;-2.1057773;-1.7433698;-0.42344433;;272.1
623.0;396.7;;;;;;;;;;;;;;-0.36573383;-0.87063205;-0.33869442;;;;;272.1
623.0;396.7;;;;;;;;;;;;;;;;;-2.0981476;-1.7548143;-0.5417035;;281.8
623.0;396.7;;;;;;;;;;;;;;-0.36469617;-0.87081516;-0.3388165;;;;;281.8
623.0;396.7;;;;;;;;;;;;;;;;;-2.0218513;-1.5907773;-0.63325906;;281.8
623.0;396.7;;;;;;;;;;;;;;-0.36353648;-0.872158;-0.34119692;;;;;281.8
623.0;463.9;;;;;;;;;;;;;;;;;-1.9951477;-1.4458144;-0.77822196;;291.3
623.0;463.9;;;;;;;;;;;;;;-0.36072877;-0.87398905;-0.34107485;;;;;291.3
623.0;463.9;;;;;;;;;;;;;;;;;-2.0828884;-1.3466293;-0.8659627;;291.3
623.0;463.9;;;;;;;;;;;;;;-0.3604236;-0.875515;-0.34138006;;;;;291.3
623.0;463.9;;;;;;;;;;;;;;;;;-2.0561848;-1.22837;-0.93844414;;301.0
623.0;463.9;;;;;;;;;;;;;;-0.36030152;-0.87856686;-0.34284493;;;;;301.0
623.0;463.9;;;;;;;;;;;;;;;;;-2.0180366;-1.1101108;-0.96896267;;301.0
623.0;463.9;;;;;;;;;;;;;;-0.36011842;-0.8802759;-0.34156317;;;;;301.0
623.0;463.9;;;;;;;;;;;;;;;;;-2.0561848;-0.86214787;-0.98803675;;310.6
623.0;463.9;;;;;;;;;;;;;;-0.36121708;-0.8808252;-0.3437605;;;;;310.6
623.0;463.9;;;;;;;;;;;;;;;;;-2.2278512;-0.7248146;-0.9765923;;310.6
623.0;463.9;;;;;;;;;;;;;;-0.36152226;-0.88265634;-0.3434553;;;;;310.6
684.0;464.7;;;;;;;;;;;;;;;;;-2.2354808;-0.57222205;-0.96896267;;320.2
684.0;464.7;;;;;;;;;;;;;;-0.3642079;-0.8827174;-0.34211248;;;;;320.2
684.0;464.7;;;;;;;;;;;;;;;;;-2.166814;-0.42344433;-0.9346294;;320.2
684.0;464.7;;;;;;;;;;;;;;-0.36695457;-0.8829005;-0.3416242;;;;;320.2
684.0;464.7;;;;;;;;;;;;;;;;;-2.0752587;-0.3013703;-0.92318493;;329.9
684.0;464.7;;;;;;;;;;;;;;-0.36841944;-0.8842433;-0.34052554;;;;;329.9
684.0;464.7;;;;;;;;;;;;;;;;;-1.9646292;-0.1678518;-0.8697775;;329.9
684.0;464.7;;;;;;;;;;;;;;-0.36890775;-0.8829615;-0.34028137;;;;;329.9
684.0;464.7;;;;;;;;;;;;;;;;;-1.9951477;-0.0038148137;-0.77822196;;339.5
684.0;464.7;;;;;;;;;;;;;;-0.3695181;-0.880459;-0.34168524;;;;;339.5
684.0;464.7;;;;;;;;;;;;;;;;;-1.9837031;0.03051851;-0.7553331;;339.5
684.0;464.7;;;;;;;;;;;;;;-0.37110507;-0.87868893;-0.3404645;;;;;339.5
684.0;516.7;;;;;;;;;;;;;;;;;-1.9722588;0.1678518;-0.6866665;;349.1
684.0;516.7;;;;;;;;;;;;;;-0.3703116;-0.8783227;-0.34302804;;;;;349.1
684.0;516.7;;;;;;;;;;;;;;;;;-1.945555;0.28611103;-0.62944424;;349.1
684.0;516.7;;;;;;;;;;;;;;-0.36896878;-0.8766137;-0.34247872;;;;;349.1
684.0;516.7;;;;;;;;;;;;;;;;;-1.9074068;0.26703694;-0.6218146;;358.8
684.0;516.7;;;;;;;;;;;;;;-0.369335;-0.87582016;-0.34333324;;;;;358.8
684.0;516.7;;;;;;;;;;;;;;;;;-1.9150364;0.35859248;-0.6370739;;358.8
684.0;516.7;;;;;;;;;;;;;;-0.36829737;-0.8746605;-0.34076968;;;;;358.8
684.0;516.7;;;;;;;;;;;;;;;;;-1.8883327;0.29374066;-0.6027406;;368.4
684.0;516.7;;;;;;;;;;;;;;-0.3706168;-0.87405014;-0.33875546;;;;;368.4
684.0;516.7;;;;;;;;;;;;;;;;;-1.8807031;0.18311106;-0.65233314;;368.4
684.0;516.7;;;;;;;;;;;;;;-0.37086093;-0.873867;-0.33722952;;;;;368.4
863.0;524.1;;;;;;;;;;;;;;;;;-1.8463699;0.0076296274;-0.6714072;;378.0
863.0;524.1;;;;;;;;;;;;;;-0.37086093;-0.873928;-0.33722952;;;;;378.0
863.0;524.1;;;;;;;;;;;;;;;;;-1.7700735;0.022888882;-0.71337014;;378.0
863.0;524.1;;;;;;;;;;;;;;-0.37006745;-0.8753319;-0.33661917;;;;;378.0
863.0;524.1;;;;;;;;;;;;;;;;;-1.7777032;0.0076296274;-0.6866665;;387.7
863.0;524.1;;;;;;;;;;;;;;-0.36896878;-0.8758812;-0.33893856;;;;;387.7
863.0;524.1;;;;;;;;;;;;;;;;;-1.8272958;0.11444441;-0.7286294;;387.7
863.0;524.1;;;;;;;;;;;;;;-0.36896878;-0.8760033;-0.34003723;;;;;387.7
863.0;524.1;;;;;;;;;;;;;;;;;-1.8807031;0.20218512;-0.7896664;;397.3
863.0;524.1;;;;;;;;;;;;;;-0.36890775;-0.8763085;-0.34034243;;;;;397.3
863.0;524.1;;;;;;;;;;;;;;;;;-1.8768883;0.2822962;-0.7667776;;397.3
863.0;524.1;;;;;;;;;;;;;;-0.3691519;-0.8794824;-0.34302804;;;;;397.3
863.0;584.4;;;;;;;;;;;;;;;;;-1.8578143;0.40437025;-0.7820368;;407.0
863.0;584.4;;;;;;;;;;;;;;-0.36939603;-0.8798486;-0.34400463;;;;;407.0
863.0;584.4;;;;;;;;;;;;;;;;;-1.7738883;0.4730369;-0.77822196;;407.0
863.0;584.4;;;;;;;;;;;;;;-0.3707999;-0.8806421;-0.34321114;;;;;407.0
863.0;584.4;;;;;;;;;;;;;;;;;-1.7777032;0.45777765;-0.7286294;;416.5
863.0;584.4;;;;;;;;;;;;;;-0.37122715;-0.880459;-0.3432722;;;;;416.5
863.0;584.4;;;;;;;;;;;;;;;;;-1.7738883;0.45777765;-0.6981109;;416.5
863.0;584.4;;;;;;;;;;;;;;-0.37256998;-0.880398;-0.33893856;;;;;416.5
863.0;584.4;;;;;;;;;;;;;;;;;-1.781518;0.37385175;-0.7095553;;426.2
863.0;584.4;;;;;;;;;;;;;;-0.37366864;-0.8783227;-0.3374737;;;;;426.2
863.0;584.4;;;;;;;;;;;;;;;;;-1.7433698;0.22507401;-0.6675924;;426.2
863.0;584.4;;;;;;;;;;;;;;-0.3751335;-0.8782617;-0.33729056;;;;;426.2
865.0;585.6;;;;;;;;;;;;;;;;;-1.6708884;0.23270364;-0.63325906;;435.9
865.0;585.6;;;;;;;;;;;;;;-0.3770867;-0.87746817;-0.33698538;;;;;435.9
865.0;585.6;;;;;;;;;;;;;;;;;-1.7090366;0.034333322;-0.6065554;;435.9
865.0;585.6;;;;;;;;;;;;;;-0.37470627;-0.877224;-0.33533737;;;;;435.9
865.0;585.6;;;;;;;;;;;;;;;;;-1.678518;-0.064851835;-0.5302591;;445.5
865.0;585.6;;;;;;;;;;;;;;-0.37647635;-0.877163;-0.3338725;;;;;445.5
865.0;585.6;;;;;;;;;;;;;;;;;-1.701407;-0.22888882;-0.5188147;;445.5
865.0;585.6;;;;;;;;;;;;;;-0.37464523;-0.8764916;-0.33301798;;;;;445.5
865.0;585.6;;;;;;;;;;;;;;;;;-1.7090366;-0.3128147;-0.49211097;;455.2
865.0;585.6;;;;;;;;;;;;;;-0.37372968;-0.87777334;-0.3322245;;;;;455.2
865.0;585.6;;;;;;;;;;;;;;;;;-1.659444;-0.37385175;-0.4158147;;455.2
865.0;585.6;;;;;;;;;;;;;;-0.37415692;-0.8758812;-0.33399457;;;;;455.2
865.0;637.1;;;;;;;;;;;;;;;;;-1.5717032;-0.5302591;-0.41199988;;464.8
865.0;637.1;;;;;;;;;;;;;;-0.37464523;-0.875515;-0.33472702;;;;;464.8
865.0;637.1;;;;;;;;;;;;;;;;;-1.5488143;-0.6866665;-0.35859248;;464.8
865.0;637.1;;;;;;;;;;;;;;-0.3734855;-0.8760033;-0.33741266;;;;;464.8
865.0;637.1;;;;;;;;;;;;;;;;;-1.617481;-0.74007386;-0.27466658;;474.4
865.0;637.1;;;;;;;;;;;;;;-0.37385175;-0.87496567;-0.34028137;;;;;474.4
865.0;637.1;;;;;;;;;;;;;;;;;-1.6708884;-0.59511095;-0.27085176;;474.4
865.0;637.1;;;;;;;;;;;;;;-0.37134922;-0.8743553;-0.3424177;;;;;474.4
865.0;637.1;;;;;;;;;;;;;;;;;-1.6937773;-0.46922207;-0.21744438;;484.0
865.0;637.1;;;;;;;;;;;;;;-0.37018952;-0.87423325;-0.34437087;;;;;484.0
865.0;637.1;;;;;;;;;;;;;;;;;-1.7052218;-0.35859248;-0.17929624;;484.0
865.0;637.1;;;;;;;;;;;;;;-0.36860254;-0.87563705;-0.3441267;;;;;484.0
866.0;637.9;;;;;;;;;;;;;;;;;-1.6518143;-0.3089999;-0.19837031;;493.6
866.0;637.9;;;;;;;;;;;;;;-0.36597797;-0.8746605;-0.3431501;;;;;493.6
866.0;637.9;;;;;;;;;;;;;;;;;-1.5907773;-0.22125919;-0.26322216;;493.6
866.0;637.9;;;;;;;;;;;;;;-0.36335337;-0.87563705;-0.34205145;;;;;493.6
866.0;637.9;;;;;;;;;;;;;;;;;-1.4687033;-0.07629627;-0.33951843;;503.3
866.0;637.9;;;;;;;;;;;;;;-0.36365855;-0.8758812;-0.33960998;;;;;503.3
866.0;637.9;;;;;;;;;;;;;;;;;-1.4687033;-0.022888882;-0.37003693;;503.3
866.0;637.9;;;;;;;;;;;;;;-0.36353648;-0.8761254;-0.33869442;;;;;503.3
866.0;637.9;;;;;;;;;;;;;;;;;-1.3618885;0.12207404;-0.3089999;;513.0
866.0;637.9;;;;;;;;;;;;;;-0.36494035;-0.8768578;-0.3391827;;;;;513.0
866.0;637.9;;;;;;;;;;;;;;;;;-1.3237404;0.18311106;-0.33951843;;513.0
866.0;637.9;;;;;;;;;;;;;;-0.36573383;-0.8793603;-0.3408307;;;;;513.0
