patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
296.0;215.4;;;;;;;;;;;;;;;;;;;;17;0.1
296.0;215.4;;;;;;;;;;;;;;;;;13.576922;-0.18692587;1.4610736;;127.4
296.0;215.4;;;;;;;;;;;;;;0.94967496;0.30176702;-0.30951872;;;;;127.4
296.0;215.4;;;;;;;;;;;;;;;;;-4.642628;-18.51329;-8.011109;;127.4
296.0;215.4;;;;;;;;;;;;;;0.94283885;0.32807398;-0.31562242;;;;;127.4
296.0;215.4;;;;;;;;;;;;;;;;;-62.791832;-84.69268;-64.83658;;136.9
296.0;215.4;;;;;;;;;;;;;;0.8910794;0.3472396;-0.3061617;;;;;136.9
296.0;215.4;;;;;;;;;;;;;;;;;-121.94433;-124.988556;-121.71926;;136.9
296.0;215.4;;;;;;;;;;;;;;0.85580003;0.36988434;-0.30994597;;;;;136.9
359.0;216.2;;;;;;;;;;;;;;;;;-51.587727;-124.988556;-95.87009;;146.5
359.0;216.2;;;;;;;;;;;;;;0.8481704;0.4005249;-0.32129887;;;;;146.5
359.0;216.2;;;;;;;;;;;;;;;;;23.728142;-124.988556;-80.488754;;146.5
359.0;216.2;;;;;;;;;;;;;;0.85024565;0.43836787;-0.3364971;;;;;146.5
359.0;216.2;;;;;;;;;;;;;;;;;18.429365;-101.99286;-92.2689;;156.1
359.0;216.2;;;;;;;;;;;;;;0.85439616;0.4712058;-0.34290597;;;;;156.1
359.0;216.2;;;;;;;;;;;;;;;;;6.469924;-25.856808;-83.27738;;156.1
359.0;216.2;;;;;;;;;;;;;;0.8647725;0.4923246;-0.36640522;;;;;156.1
359.0;216.2;;;;;;;;;;;;;;;;;0.19455549;-19.795067;-91.61656;;165.8
359.0;216.2;;;;;;;;;;;;;;0.8789941;0.52162236;-0.36152226;;;;;165.8
359.0;216.2;;;;;;;;;;;;;;;;;-4.4328136;-20.630512;-100.74923;;165.8
359.0;216.2;;;;;;;;;;;;;;0.89565724;0.54750204;-0.35401472;;;;;165.8
359.0;276.3;;;;;;;;;;;;;;;;;-8.037812;-20.672476;-108.20338;;175.5
359.0;276.3;;;;;;;;;;;;;;0.91091645;0.54414505;-0.3188574;;;;;175.5
359.0;276.3;;;;;;;;;;;;;;;;;-9.586627;-21.233253;-114.993744;;175.5
359.0;276.3;;;;;;;;;;;;;;0.92483294;0.5251625;-0.2713706;;;;;175.5
359.0;276.3;;;;;;;;;;;;;;;;;-10.105441;-18.620106;-121.04785;;185.1
359.0;276.3;;;;;;;;;;;;;;0.93813896;0.5258339;-0.20636617;;;;;185.1
359.0;276.3;;;;;;;;;;;;;;;;;-7.2862945;-12.600329;-124.46593;;185.1
359.0;276.3;;;;;;;;;;;;;;0.9340495;0.51545763;-0.12610248;;;;;185.1
359.0;276.3;;;;;;;;;;;;;;;;;-2.994629;-7.1031833;-124.988556;;194.7
359.0;276.3;;;;;;;;;;;;;;0.94204533;0.47328106;-0.04235969;;;;;194.7
359.0;276.3;;;;;;;;;;;;;;;;;6.1799984;-3.238777;-124.988556;;194.7
359.0;276.3;;;;;;;;;;;;;;0.9609058;0.41889706;0.0038453322;;;;;194.7
418.0;277.1;;;;;;;;;;;;;;;;;18.288218;4.81048;-124.988556;;204.5
418.0;277.1;;;;;;;;;;;;;;0.9831843;0.36878568;0.06311228;;;;;204.5
418.0;277.1;;;;;;;;;;;;;;;;;29.389326;14.969329;-124.988556;;204.5
418.0;277.1;;;;;;;;;;;;;;1.0144353;0.3162328;0.1413007;;;;;204.5
418.0;277.1;;;;;;;;;;;;;;;;;36.194954;23.701437;-124.988556;;214.1
418.0;277.1;;;;;;;;;;;;;;1.0770593;0.24536882;0.21234779;;;;;214.1
418.0;277.1;;;;;;;;;;;;;;;;;37.400433;28.660696;-124.988556;;214.1
418.0;277.1;;;;;;;;;;;;;;1.1793573;0.1861629;0.2287057;;;;;214.1
418.0;277.1;;;;;;;;;;;;;;;;;36.931213;34.737694;-124.988556;;223.8
