patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
274.0;217.8;;;;;;;;;;;;;;;;;;;;17;0.1
274.0;217.8;;;;;;;;;;;;;;;;;13.508256;0.56840724;0.7057405;;127.5
274.0;217.8;;;;;;;;;;;;;;1.2091434;0.2487869;-0.3963744;;;;;127.5
274.0;217.8;;;;;;;;;;;;;;;;;-5.245369;-18.791773;-6.0808134;;127.5
274.0;217.8;;;;;;;;;;;;;;1.2334361;0.46095157;-0.46278268;;;;;127.5
274.0;217.8;;;;;;;;;;;;;;;;;-61.883907;-85.47853;-58.523056;;137.1
274.0;217.8;;;;;;;;;;;;;;1.1606189;0.6358837;-0.49049348;;;;;137.1
274.0;217.8;;;;;;;;;;;;;;;;;-121.860405;-124.988556;-118.251595;;137.1
274.0;217.8;;;;;;;;;;;;;;1.0632038;0.7342143;-0.48548844;;;;;137.1
336.0;218.6;;;;;;;;;;;;;;;;;-46.468246;-124.988556;-67.018654;;146.7
336.0;218.6;;;;;;;;;;;;;;0.95974606;0.7563707;-0.44050416;;;;;146.7
336.0;218.6;;;;;;;;;;;;;;;;;37.07236;-124.988556;-5.3292947;;146.7
336.0;218.6;;;;;;;;;;;;;;0.88216805;0.7571032;-0.3780633;;;;;146.7
336.0;218.6;;;;;;;;;;;;;;;;;36.099583;-98.81131;7.187109;;156.4
336.0;218.6;;;;;;;;;;;;;;0.8373669;0.7404401;-0.32868436;;;;;156.4
336.0;218.6;;;;;;;;;;;;;;;;;25.116734;-13.920255;34.405804;;156.4
336.0;218.6;;;;;;;;;;;;;;0.80751973;0.6950896;-0.3071383;;;;;156.4
336.0;218.6;;;;;;;;;;;;;;;;;16.209145;-11.017182;38.460953;;166.0
336.0;218.6;;;;;;;;;;;;;;0.783227;0.62581253;-0.29981384;;;;;166.0
336.0;218.6;;;;;;;;;;;;;;;;;7.492294;-16.624958;40.948208;;166.0
336.0;218.6;;;;;;;;;;;;;;0.77462083;0.5568407;-0.30323192;;;;;166.0
336.0;277.8;;;;;;;;;;;;;;;;;-0.7705924;-22.43492;43.599506;;175.7
336.0;277.8;;;;;;;;;;;;;;0.78090763;0.49903867;-0.30024108;;;;;175.7
336.0;277.8;;;;;;;;;;;;;;;;;-8.152257;-28.431807;45.89221;;175.7
336.0;277.8;;;;;;;;;;;;;;0.7937864;0.43964964;-0.30048525;;;;;175.7
336.0;277.8;;;;;;;;;;;;;;;;;-14.606922;-34.18073;48.65795;;185.1
336.0;277.8;;;;;;;;;;;;;;0.8124027;0.3822138;-0.3091525;;;;;185.1
336.0;277.8;;;;;;;;;;;;;;;;;-19.699697;-38.819546;51.48854;;185.1
336.0;277.8;;;;;;;;;;;;;;0.8379162;0.3267922;-0.3211768;;;;;185.1
336.0;277.8;;;;;;;;;;;;;;;;;-23.823511;-41.180912;54.0788;;194.6
336.0;277.8;;;;;;;;;;;;;;0.85726494;0.27521592;-0.32789087;;;;;194.6
336.0;277.8;;;;;;;;;;;;;;;;;-26.684622;-41.795097;56.772057;;194.6
336.0;277.8;;;;;;;;;;;;;;0.875576;0.22894986;-0.33460495;;;;;194.6
398.0;278.6;;;;;;;;;;;;;;;;;-28.618732;-41.169468;59.286022;;204.3
398.0;278.6;;;;;;;;;;;;;;0.88412124;0.1902524;-0.34284493;;;;;204.3
398.0;278.6;;;;;;;;;;;;;;;;;-30.259102;-39.46806;61.07898;;204.3
398.0;278.6;;;;;;;;;;;;;;0.8913846;0.1610767;-0.35407576;;;;;204.3
398.0;278.6;;;;;;;;;;;;;;;;;-31.994843;-36.458176;62.467575;;213.9
398.0;278.6;;;;;;;;;;;;;;0.891995;0.13513596;-0.3630482;;;;;213.9
398.0;278.6;;;;;;;;;;;;;;;;;-34.48973;-32.532734;63.245796;;213.9
398.0;278.6;;;;;;;;;;;;;;0.8971831;0.113773;-0.3569445;;;;;213.9
398.0;278.6;;;;;;;;;;;;;;;;;-37.789547;-28.462324;63.497574;;223.6
398.0;278.6;;;;;;;;;;;;;;0.89889216;0.09277627;-0.3388165;;;;;223.6
398.0;278.6;;;;;;;;;;;;;;;;;-41.55095;-25.215918;63.58531;;223.6
398.0;278.6;;;;;;;;;;;;;;0.90298164;0.07373272;-0.3188574;;;;;223.6
398.0;338.4;;;;;;;;;;;;;;;;;-45.274208;-22.92703;63.440353;;233.2
398.0;338.4;;;;;;;;;;;;;;0.90896326;0.059083834;-0.2987762;;;;;233.2
398.0;338.4;;;;;;;;;;;;;;;;;-48.551136;-21.855068;63.131355;;233.2
398.0;338.4;;;;;;;;;;;;;;0.91317487;0.047608875;-0.28595844;;;;;233.2
398.0;338.4;;;;;;;;;;;;;;;;;-51.14139;-21.629993;62.7575;;242.9
398.0;338.4;;;;;;;;;;;;;;0.9157384;0.042542804;-0.27790156;;;;;242.9
398.0;338.4;;;;;;;;;;;;;;;;;-53.273872;-22.164066;62.35313;;242.9
398.0;338.4;;;;;;;;;;;;;;0.91885126;0.040406507;-0.27961057;;;;;242.9
398.0;338.4;;;;;;;;;;;;;;;;;-54.77691;-23.094881;61.887722;;252.6
398.0;338.4;;;;;;;;;;;;;;0.92263556;0.04321421;-0.29023102;;;;;252.6
398.0;338.4;;;;;;;;;;;;;;;;;-55.471203;-24.586475;61.5215;;252.6
398.0;338.4;;;;;;;;;;;;;;0.928312;0.046815395;-0.3035371;;;;;252.6
460.0;339.0;;;;;;;;;;;;;;;;;-55.4445;-26.257362;61.143833;;262.3
460.0;339.0;;;;;;;;;;;;;;0.93343914;0.050965913;-0.32056642;;;;;262.3
460.0;339.0;;;;;;;;;;;;;;;;;-54.799797;-28.088472;60.846275;;262.3
460.0;339.0;;;;;;;;;;;;;;0.9393597;0.054994356;-0.3350322;;;;;262.3
460.0;339.0;;;;;;;;;;;;;;;;;-53.853725;-29.507584;60.73565;;271.9
460.0;339.0;;;;;;;;;;;;;;0.94485307;0.05383465;-0.34595782;;;;;271.9
460.0;339.0;;;;;;;;;;;;;;;;;-52.678764;-30.816065;60.31983;;271.9
460.0;339.0;;;;;;;;;;;;;;0.9454634;0.04791406;-0.35364848;;;;;271.9
460.0;339.0;;;;;;;;;;;;;;;;;-51.47328;-31.91473;59.72091;;281.6
460.0;339.0;;;;;;;;;;;;;;0.94479203;0.038636435;-0.36237678;;;;;281.6
460.0;339.0;;;;;;;;;;;;;;;;;-50.15717;-32.75399;58.896908;;281.6
460.0;339.0;;;;;;;;;;;;;;0.94320506;0.023438215;-0.36347544;;;;;281.6
460.0;398.7;;;;;;;;;;;;;;;;;-48.566395;-33.867916;57.90887;;291.2
460.0;398.7;;;;;;;;;;;;;;0.943083;0.0076296274;-0.36133915;;;;;291.2
460.0;398.7;;;;;;;;;;;;;;;;;-46.555984;-34.95132;56.94372;;291.2
460.0;398.7;;;;;;;;;;;;;;0.9479049;-0.01043733;-0.35425887;;;;;291.2
460.0;398.7;;;;;;;;;;;;;;;;;-44.30906;-35.89358;56.27613;;300.8
460.0;398.7;;;;;;;;;;;;;;0.9532151;-0.02887051;-0.34229562;;;;;300.8
460.0;398.7;;;;;;;;;;;;;;;;;-41.726433;-36.65273;55.696278;;300.8
460.0;398.7;;;;;;;;;;;;;;0.9613941;-0.042298656;-0.33063754;;;;;300.8
460.0;398.7;;;;;;;;;;;;;;;;;-39.18958;-37.37373;55.23087;;310.4
460.0;398.7;;;;;;;;;;;;;;0.9719535;-0.05023347;-0.31861323;;;;;310.4
460.0;398.7;;;;;;;;;;;;;;;;;-36.938843;-37.846767;55.177464;;310.4
460.0;398.7;;;;;;;;;;;;;;0.9837947;-0.05633717;-0.30573443;;;;;310.4
520.0;399.4;;;;;;;;;;;;;;;;;-35.309914;-38.03751;55.536057;;320.0
520.0;399.4;;;;;;;;;;;;;;0.9936827;-0.06060976;-0.2946257;;;;;320.0
520.0;399.4;;;;;;;;;;;;;;;;;-34.66521;-37.64458;55.948055;;320.0
520.0;399.4;;;;;;;;;;;;;;1.0027162;-0.06207465;-0.28400525;;;;;320.0
520.0;399.4;;;;;;;;;;;;;;;;;-34.68047;-36.51921;56.516464;;329.6
520.0;399.4;;;;;;;;;;;;;;1.0055848;-0.06286813;-0.2804651;;;;;329.6
520.0;399.4;;;;;;;;;;;;;;;;;-35.390026;-34.752953;57.02765;;329.6
520.0;399.4;;;;;;;;;;;;;;1.0012512;-0.05627613;-0.272042;;;;;329.6
520.0;399.4;;;;;;;;;;;;;;;;;-36.73284;-32.757805;57.420574;;339.3
520.0;399.4;;;;;;;;;;;;;;0.9924619;-0.047791988;-0.2690512;;;;;339.3
520.0;399.4;;;;;;;;;;;;;;;;;-38.430435;-30.411694;57.660908;;339.3
520.0;399.4;;;;;;;;;;;;;;0.9740898;-0.038331248;-0.26490065;;;;;339.3
520.0;458.9;;;;;;;;;;;;;;;;;-40.379803;-28.687399;57.702873;;348.9
520.0;458.9;;;;;;;;;;;;;;0.9565722;-0.024109622;-0.26966155;;;;;348.9
520.0;458.9;;;;;;;;;;;;;;;;;-42.527542;-27.294992;57.374798;;348.9
520.0;458.9;;;;;;;;;;;;;;0.9377117;-0.013855403;-0.28577533;;;;;348.9
520.0;458.9;;;;;;;;;;;;;;;;;-44.553207;-26.436659;56.94754;;358.6
520.0;458.9;;;;;;;;;;;;;;0.9187902;0.0027466659;-0.2974334;;;;;358.6
520.0;458.9;;;;;;;;;;;;;;;;;-46.845913;-26.448103;56.466873;;358.6
520.0;458.9;;;;;;;;;;;;;;0.89785457;0.013977477;-0.30970183;;;;;358.6
520.0;458.9;;;;;;;;;;;;;;;;;-48.98221;-26.997437;56.073944;;368.2
520.0;458.9;;;;;;;;;;;;;;0.8806421;0.021240883;-0.3227027;;;;;368.2
520.0;458.9;;;;;;;;;;;;;;;;;-51.271095;-28.000732;55.810722;;368.2
520.0;458.9;;;;;;;;;;;;;;0.8692892;0.030823695;-0.34034243;;;;;368.2
579.0;460.1;;;;;;;;;;;;;;;;;-53.437912;-28.954435;55.940426;;377.9
579.0;460.1;;;;;;;;;;;;;;0.86214787;0.03302103;-0.34943694;;;;;377.9
579.0;460.1;;;;;;;;;;;;;;;;;-55.604725;-29.824215;56.54698;;377.9
579.0;460.1;;;;;;;;;;;;;;0.85482347;0.030579546;-0.35444197;;;;;377.9
579.0;460.1;;;;;;;;;;;;;;;;;-57.710503;-30.335398;57.33665;;387.6
579.0;460.1;;;;;;;;;;;;;;0.85189366;0.028199103;-0.34589678;;;;;387.6
579.0;460.1;;;;;;;;;;;;;;;;;-59.549244;-30.995361;58.217873;;387.6
579.0;460.1;;;;;;;;;;;;;;0.8526872;0.024719993;-0.33136997;;;;;387.6
579.0;460.1;;;;;;;;;;;;;;;;;-60.129093;-31.80029;59.3585;;397.2
579.0;460.1;;;;;;;;;;;;;;0.8568987;0.019898068;-0.319834;;;;;397.2
579.0;460.1;;;;;;;;;;;;;;;;;-59.72091;-32.826473;60.583054;;397.2
579.0;460.1;;;;;;;;;;;;;;0.8667257;0.010864589;-0.31446272;;;;;397.2
579.0;519.3;;;;;;;;;;;;;;;;;-58.503983;-33.52077;61.712242;;406.7
579.0;519.3;;;;;;;;;;;;;;0.87563705;-0.002929777;-0.30115664;;;;;406.7
579.0;519.3;;;;;;;;;;;;;;;;;-56.79876;-33.658104;62.68502;;406.7
579.0;519.3;;;;;;;;;;;;;;0.89022493;-0.030030213;-0.28778955;;;;;406.7
579.0;519.3;;;;;;;;;;;;;;;;;-54.250465;-34.066284;63.367874;;416.3
579.0;519.3;;;;;;;;;;;;;;0.9046907;-0.07434309;-0.27423933;;;;;416.3
579.0;519.3;;;;;;;;;;;;;;;;;-51.023132;-34.363842;63.33735;;416.3
579.0;519.3;;;;;;;;;;;;;;0.920011;-0.07129124;-0.27198097;;;;;416.3
579.0;519.3;;;;;;;;;;;;;;;;;-48.06284;-33.68862;62.82998;;425.9
579.0;519.3;;;;;;;;;;;;;;0.92715234;-0.086489454;-0.26911223;;;;;425.9
579.0;519.3;;;;;;;;;;;;;;;;;-45.25132;-32.303844;61.60924;;425.9
579.0;519.3;;;;;;;;;;;;;;0.93099767;-0.117862485;-0.2649617;;;;;425.9
711.0;520.1;;;;;;;;;;;;;;;;;-42.05069;-31.056398;59.686577;;435.6
711.0;520.1;;;;;;;;;;;;;;0.9355144;-0.14380322;-0.26850185;;;;;435.6
711.0;520.1;;;;;;;;;;;;;;;;;-38.850063;-29.705956;57.18787;;435.6
711.0;520.1;;;;;;;;;;;;;;0.9304483;-0.16919462;-0.26557207;;;;;435.6
711.0;520.1;;;;;;;;;;;;;;;;;-35.90121;-29.263435;54.353466;;445.2
711.0;520.1;;;;;;;;;;;;;;0.928312;-0.18762779;-0.26984465;;;;;445.2
711.0;520.1;;;;;;;;;;;;;;;;;-33.268993;-29.633474;51.419872;;445.2
711.0;520.1;;;;;;;;;;;;;;0.92587054;-0.19428083;-0.27130955;;;;;445.2
711.0;520.1;;;;;;;;;;;;;;;;;-30.739769;-30.50325;48.62743;;454.9
711.0;520.1;;;;;;;;;;;;;;0.92440563;-0.20715964;-0.2822962;;;;;454.9
711.0;520.1;;;;;;;;;;;;;;;;;-27.592546;-30.808435;45.842617;;454.9
711.0;520.1;;;;;;;;;;;;;;0.92373425;-0.21460617;-0.2896817;;;;;454.9
711.0;580.2;;;;;;;;;;;;;;;;;-23.384808;-30.873287;43.51558;;464.6
711.0;580.2;;;;;;;;;;;;;;0.92623675;-0.22205268;-0.29389325;;;;;464.6
711.0;580.2;;;;;;;;;;;;;;;;;-18.246254;-30.564287;41.44032;;464.6
711.0;580.2;;;;;;;;;;;;;;0.9350261;-0.2164983;-0.29920346;;;;;464.6
711.0;580.2;;;;;;;;;;;;;;;;;-12.665181;-30.049286;39.91058;;474.2
711.0;580.2;;;;;;;;;;;;;;0.93673515;-0.20673238;-0.31073946;;;;;474.2
711.0;580.2;;;;;;;;;;;;;;;;;-7.3244424;-29.48088;38.792843;;474.2
711.0;580.2;;;;;;;;;;;;;;0.9290445;-0.1854915;-0.33082065;;;;;474.2
711.0;580.2;;;;;;;;;;;;;;;;;-2.212592;-28.866695;38.182472;;483.7
711.0;580.2;;;;;;;;;;;;;;0.92703027;-0.17456588;-0.35084078;;;;;483.7
711.0;580.2;;;;;;;;;;;;;;;;;2.685629;-27.291178;37.430954;;483.7
711.0;580.2;;;;;;;;;;;;;;0.9245277;-0.15131077;-0.3691519;;;;;483.7
713.0;581.4;;;;;;;;;;;;;;;;;7.5189977;-25.040436;36.503952;;493.4
713.0;581.4;;;;;;;;;;;;;;0.9164098;-0.11688589;-0.37586597;;;;;493.4
713.0;581.4;;;;;;;;;;;;;;;;;11.913663;-23.880733;35.309914;;493.4
713.0;581.4;;;;;;;;;;;;;;0.9123203;-0.09149449;-0.38856167;;;;;493.4
713.0;581.4;;;;;;;;;;;;;;;;;16.197699;-22.991882;33.87936;;503.1
713.0;581.4;;;;;;;;;;;;;;0.9135411;-0.057008576;-0.40284434;;;;;503.1
713.0;581.4;;;;;;;;;;;;;;;;;20.325327;-21.71392;32.23899;;503.1
713.0;581.4;;;;;;;;;;;;;;0.9132359;-0.023438215;-0.40815455;;;;;503.1
713.0;581.4;;;;;;;;;;;;;;;;;24.323254;-20.134586;30.369732;;512.8
713.0;581.4;;;;;;;;;;;;;;0.9157384;0.013428144;-0.4049196;;;;;512.8
713.0;581.4;;;;;;;;;;;;;;;;;28.13425;-17.780846;28.33262;;512.8
713.0;581.4;;;;;;;;;;;;;;0.91848505;0.044984285;-0.387463;;;;;512.8
713.0;594.8;;;;;;;;;;;;;;;;;31.55614;-15.099032;26.020844;;522.4
713.0;594.8;;;;;;;;;;;;;;0.92458874;0.09161656;-0.35322124;;;;;522.4
713.0;594.8;;;;;;;;;;;;;;;;;34.00525;-12.665181;23.54503;;522.4
713.0;594.8;;;;;;;;;;;;;;0.9288614;0.12738426;-0.32148197;;;;;522.4
