patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
308.0;219.6;;;;;;;;;;;;;;;;;;;;17;0.1
308.0;219.6;;;;;;;;;;;;;;;;;13.824884;0.12207404;1.0910367;;127.6
308.0;219.6;;;;;;;;;;;;;;0.840846;0.33362836;0.03155614;;;;;127.6
308.0;219.6;;;;;;;;;;;;;;;;;-5.9854426;-17.563402;-8.1827755;;127.6
308.0;219.6;;;;;;;;;;;;;;0.87380594;0.34235665;0.03503525;;;;;127.6
308.0;219.6;;;;;;;;;;;;;;;;;-63.58531;-84.30738;-62.067017;;137.3
308.0;219.6;;;;;;;;;;;;;;0.8695944;0.3388165;0.038209174;;;;;137.3
308.0;219.6;;;;;;;;;;;;;;;;;-122.138885;-124.988556;-120.28489;;137.3
308.0;219.6;;;;;;;;;;;;;;0.86556596;0.3386334;0.039490953;;;;;137.3
363.0;220.4;;;;;;;;;;;;;;;;;-56.890316;-124.347664;-79.653305;;147.0
363.0;220.4;;;;;;;;;;;;;;0.8634907;0.33277383;0.037965026;;;;;147.0
363.0;220.4;;;;;;;;;;;;;;;;;11.959441;-122.474594;-35.256508;;147.0
363.0;220.4;;;;;;;;;;;;;;0.86434525;0.31727043;0.028504288;;;;;147.0
363.0;220.4;;;;;;;;;;;;;;;;;8.968627;-88.28624;-27.802362;;156.5
363.0;220.4;;;;;;;;;;;;;;0.86269724;0.31348613;0.031617176;;;;;156.5
363.0;220.4;;;;;;;;;;;;;;;;;2.3728142;6.9544053;-2.9412215;;156.5
363.0;220.4;;;;;;;;;;;;;;0.8608051;0.32447278;0.03912473;;;;;156.5
363.0;220.4;;;;;;;;;;;;;;;;;1.9722588;14.145329;0.045777764;;166.1
363.0;220.4;;;;;;;;;;;;;;0.85549486;0.3304544;0.044984285;;;;;166.1
363.0;220.4;;;;;;;;;;;;;;;;;2.3041475;12.936033;0.9498886;;166.1
363.0;220.4;;;;;;;;;;;;;;0.8543351;0.33906063;0.044068728;;;;;166.1
363.0;279.6;;;;;;;;;;;;;;;;;2.3194067;11.616108;2.3613698;;175.8
363.0;279.6;;;;;;;;;;;;;;0.8544572;0.3373516;0.03668325;;;;;175.8
363.0;279.6;;;;;;;;;;;;;;;;;2.6093326;10.593738;3.3417768;;175.8
363.0;279.6;;;;;;;;;;;;;;0.85695976;0.33356732;0.035767693;;;;;175.8
363.0;279.6;;;;;;;;;;;;;;;;;2.723777;9.647664;4.291665;;185.4
363.0;279.6;;;;;;;;;;;;;;0.86452836;0.33295694;0.032837916;;;;;185.4
363.0;279.6;;;;;;;;;;;;;;;;;3.2616658;8.529923;5.6573687;;185.4
363.0;279.6;;;;;;;;;;;;;;0.8719138;0.33582568;0.031067843;;;;;185.4
363.0;279.6;;;;;;;;;;;;;;;;;3.5325174;7.3015537;6.504257;;195.0
363.0;279.6;;;;;;;;;;;;;;0.87746817;0.331431;0.023621326;;;;;195.0
363.0;279.6;;;;;;;;;;;;;;;;;4.135258;6.309702;7.328257;;195.0
363.0;279.6;;;;;;;;;;;;;;0.88369393;0.32819605;0.021668142;;;;;195.0
422.0;280.3;;;;;;;;;;;;;;;;;5.130924;5.203406;8.129368;;204.7
422.0;280.3;;;;;;;;;;;;;;0.8847316;0.32428968;0.022278512;;;;;204.7
422.0;280.3;;;;;;;;;;;;;;;;;6.2944427;3.8453321;8.632923;;204.7
422.0;280.3;;;;;;;;;;;;;;0.88876003;0.31861323;0.021851253;;;;;204.7
422.0;280.3;;;;;;;;;;;;;;;;;7.6105533;2.9564807;9.102145;;214.3
422.0;280.3;;;;;;;;;;;;;;0.8860134;0.3114719;0.023987548;;;;;214.3
422.0;280.3;;;;;;;;;;;;;;;;;8.484145;2.2965178;9.517961;;214.3
422.0;280.3;;;;;;;;;;;;;;0.8809473;0.3045137;0.03418073;;;;;214.3
422.0;280.3;;;;;;;;;;;;;;;;;10.021515;0.6256294;9.918515;;224.0
422.0;280.3;;;;;;;;;;;;;;0.8767968;0.30048525;0.042664878;;;;;224.0
422.0;280.3;;;;;;;;;;;;;;;;;11.131626;-0.63325906;10.284738;;224.0
422.0;280.3;;;;;;;;;;;;;;0.87423325;0.29920346;0.042176582;;;;;224.0
422.0;339.8;;;;;;;;;;;;;;;;;12.024293;-1.2779626;10.471663;;233.6
422.0;339.8;;;;;;;;;;;;;;0.87118137;0.30610064;0.042847987;;;;;233.6
422.0;339.8;;;;;;;;;;;;;;;;;11.867886;-1.1558886;10.54796;;233.6
422.0;339.8;;;;;;;;;;;;;;0.86861783;0.31531724;0.032898955;;;;;233.6
422.0;339.8;;;;;;;;;;;;;;;;;12.123478;-0.96896267;11.299478;;243.1
422.0;339.8;;;;;;;;;;;;;;0.86104923;0.3086642;0.033875547;;;;;243.1
422.0;339.8;;;;;;;;;;;;;;;;;12.58507;-1.6098514;11.444441;;243.1
422.0;339.8;;;;;;;;;;;;;;0.8543351;0.3200171;0.02661214;;;;;243.1
422.0;339.8;;;;;;;;;;;;;;;;;13.294626;-3.0442214;11.883144;;252.8
422.0;339.8;;;;;;;;;;;;;;0.8575701;0.33277383;0.012146367;;;;;252.8
422.0;339.8;;;;;;;;;;;;;;;;;13.428144;-4.0093694;12.897885;;252.8
422.0;339.8;;;;;;;;;;;;;;0.8556169;0.33606982;0.003173925;;;;;252.8
482.0;340.6;;;;;;;;;;;;;;;;;13.260293;-4.902035;13.843959;;262.5
