patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
336.0;279.0;;;;;;;;;;;;;;;;;;;;17;0.1
336.0;279.0;;;;;;;;;;;;;;;;;11.604663;4.711295;2.6551104;;127.3
336.0;279.0;;;;;;;;;;;;;;1.2963653;-0.69588304;-0.8654439;;;;;127.3
336.0;279.0;;;;;;;;;;;;;;;;;-10.891294;-10.2732935;-5.2339244;;127.3
336.0;279.0;;;;;;;;;;;;;;1.4028748;-0.6969207;-1.0442213;;;;;127.3
336.0;279.0;;;;;;;;;;;;;;;;;-70.11246;-84.4142;-70.62364;;136.9
336.0;279.0;;;;;;;;;;;;;;1.3706473;-0.6999115;-1.1681265;;;;;136.9
336.0;279.0;;;;;;;;;;;;;;;;;-123.21467;-124.988556;-123.531296;;136.9
336.0;279.0;;;;;;;;;;;;;;1.3729666;-0.44874418;-1.2380139;;;;;136.9
339.0;280.0;;;;;;;;;;;;;;;;;-72.76757;-122.28004;-121.34159;;146.6
339.0;280.0;;;;;;;;;;;;;;1.3771783;-0.094058044;-1.2154301;;;;;146.6
339.0;280.0;;;;;;;;;;;;;;;;;-43.225655;-114.265114;-124.17982;;146.6
339.0;280.0;;;;;;;;;;;;;;1.2808008;0.09485153;-1.1697134;;;;;146.6
339.0;280.0;;;;;;;;;;;;;;;;;-67.95327;-95.1262;-124.988556;;156.2
339.0;280.0;;;;;;;;;;;;;;1.0715048;0.2047792;-1.1072725;;;;;156.2
339.0;280.0;;;;;;;;;;;;;;;;;-65.12269;-28.78277;-124.988556;;156.2
339.0;280.0;;;;;;;;;;;;;;0.9795221;0.29071933;-1.0735801;;;;;156.2
339.0;280.0;;;;;;;;;;;;;;;;;-27.779472;-31.189917;-124.988556;;165.8
339.0;280.0;;;;;;;;;;;;;;0.9854427;0.26551104;-1.0384839;;;;;165.8
339.0;280.0;;;;;;;;;;;;;;;;;6.14948;-30.949583;-124.988556;;165.8
339.0;280.0;;;;;;;;;;;;;;1.0027162;0.19098483;-0.9083529;;;;;165.8
339.0;280.6;;;;;;;;;;;;;;;;;2.4033327;-31.926178;-124.988556;;175.4
339.0;280.6;;;;;;;;;;;;;;1.0813929;0.34418774;-0.7690054;;;;;175.4
339.0;280.6;;;;;;;;;;;;;;;;;-13.958403;-41.024506;-124.988556;;175.4
339.0;280.6;;;;;;;;;;;;;;1.0818812;0.29944763;-0.619953;;;;;175.4
339.0;280.6;;;;;;;;;;;;;;;;;-8.816034;-67.02247;-124.988556;;185.1
