patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
265.0;216.1;;;;;;;;;;;;;;;;;;;;17;0.1
265.0;216.1;;;;;;;;;;;;;;;;;12.993256;1.7624439;0.7248146;;127.5
265.0;216.1;;;;;;;;;;;;;;1.045259;0.0867336;-0.19312114;;;;;127.5
265.0;216.1;;;;;;;;;;;;;;;;;-5.996887;-15.316477;-7.457961;;127.5
265.0;216.1;;;;;;;;;;;;;;1.0769982;0.16821803;-0.20520645;;;;;127.5
265.0;216.1;;;;;;;;;;;;;;;;;-61.330757;-83.460495;-69.227425;;137.1
265.0;216.1;;;;;;;;;;;;;;1.0747398;0.23078097;-0.19080172;;;;;137.1
265.0;216.1;;;;;;;;;;;;;;;;;-121.81463;-124.988556;-123.13074;;137.1
265.0;216.1;;;;;;;;;;;;;;1.0954313;0.2938322;-0.17761773;;;;;137.1
326.0;216.7;;;;;;;;;;;;;;;;;-50.19913;-123.34437;-114.421524;;146.8
326.0;216.7;;;;;;;;;;;;;;1.1241188;0.35200047;-0.14935759;;;;;146.8
326.0;216.7;;;;;;;;;;;;;;;;;29.17951;-118.78186;-115.878784;;146.8
326.0;216.7;;;;;;;;;;;;;;1.1500595;0.39082003;-0.14416943;;;;;146.8
326.0;216.7;;;;;;;;;;;;;;;;;29.969175;-86.12705;-121.57811;;156.4
326.0;216.7;;;;;;;;;;;;;;1.1808221;0.42829677;-0.17011017;;;;;156.4
326.0;216.7;;;;;;;;;;;;;;;;;24.002808;3.913999;-114.177376;;156.4
326.0;216.7;;;;;;;;;;;;;;1.210242;0.47224343;-0.1944029;;;;;156.4
326.0;216.7;;;;;;;;;;;;;;;;;20.893734;6.679739;-113.47926;;166.0
326.0;216.7;;;;;;;;;;;;;;1.2393566;0.48847926;-0.21503341;;;;;166.0
326.0;216.7;;;;;;;;;;;;;;;;;17.971586;4.6197395;-113.18934;;166.0
326.0;216.7;;;;;;;;;;;;;;1.2499771;0.47322002;-0.21570483;;;;;166.0
326.0;276.0;;;;;;;;;;;;;;;;;13.889736;4.5777764;-112.57515;;175.7
326.0;276.0;;;;;;;;;;;;;;1.2523576;0.45350504;-0.19342631;;;;;175.7
326.0;276.0;;;;;;;;;;;;;;;;;8.384961;5.142369;-111.73971;;175.7
326.0;276.0;;;;;;;;;;;;;;1.2347789;0.41645557;-0.1810358;;;;;175.7
326.0;276.0;;;;;;;;;;;;;;;;;2.2164068;6.4470353;-110.30152;;185.2
326.0;276.0;;;;;;;;;;;;;;1.2210456;0.38819546;-0.16730247;;;;;185.2
326.0;276.0;;;;;;;;;;;;;;;;;-3.6965547;7.5914793;-108.04316;;185.2
326.0;276.0;;;;;;;;;;;;;;1.2084719;0.36671042;-0.17548142;;;;;185.2
326.0;276.0;;;;;;;;;;;;;;;;;-9.384442;7.89285;-104.66323;;194.7
326.0;276.0;;;;;;;;;;;;;;1.2022462;0.35047457;-0.20111698;;;;;194.7
326.0;276.0;;;;;;;;;;;;;;;;;-15.102847;7.530442;-99.67345;;194.7
326.0;276.0;;;;;;;;;;;;;;1.1909543;0.32868436;-0.2412183;;;;;194.7
449.0;276.7;;;;;;;;;;;;;;;;;-21.076845;6.4813685;-93.72616;;204.4
449.0;276.7;;;;;;;;;;;;;;1.1733146;0.31287575;-0.28907132;;;;;204.4
449.0;276.7;;;;;;;;;;;;;;;;;-26.844845;5.5352945;-88.2252;;204.4
449.0;276.7;;;;;;;;;;;;;;1.158971;0.31214333;-0.3310648;;;;;204.4
449.0;276.7;;;;;;;;;;;;;;;;;-32.433548;5.138554;-82.10242;;214.1
449.0;276.7;;;;;;;;;;;;;;1.1290017;0.28992584;-0.35895872;;;;;214.1
449.0;276.7;;;;;;;;;;;;;;;;;-36.957916;4.753258;-77.150795;;214.1
449.0;276.7;;;;;;;;;;;;;;1.1015351;0.2779626;-0.36872464;;;;;214.1
449.0;276.7;;;;;;;;;;;;;;;;;-41.58147;4.0246286;-72.53868;;223.7
449.0;276.7;;;;;;;;;;;;;;1.0754722;0.26154363;-0.36475724;;;;;223.7
449.0;276.7;;;;;;;;;;;;;;;;;-45.392467;3.3417768;-68.21268;;223.7
449.0;276.7;;;;;;;;;;;;;;1.0597857;0.25611132;-0.35242775;;;;;223.7
449.0;336.7;;;;;;;;;;;;;;;;;-48.692284;2.826777;-64.24146;;233.4
449.0;336.7;;;;;;;;;;;;;;1.0503861;0.25055698;-0.3274636;;;;;233.4
449.0;336.7;;;;;;;;;;;;;;;;;-51.95395;1.3695182;-61.35365;;233.4
449.0;336.7;;;;;;;;;;;;;;1.0406201;0.23859371;-0.29566333;;;;;233.4
449.0;336.7;;;;;;;;;;;;;;;;;-54.612873;-0.6256294;-59.503464;;243.0
449.0;336.7;;;;;;;;;;;;;;1.042085;0.23419905;-0.26606035;;;;;243.0
449.0;336.7;;;;;;;;;;;;;;;;;-56.566055;-1.6212958;-58.179726;;243.0
449.0;336.7;;;;;;;;;;;;;;1.0356151;0.22827846;-0.23114718;;;;;243.0
449.0;336.7;;;;;;;;;;;;;;;;;-58.29417;-2.6741846;-56.676685;;252.7
449.0;336.7;;;;;;;;;;;;;;1.0311594;0.22540972;-0.20001832;;;;;252.7
449.0;336.7;;;;;;;;;;;;;;;;;-58.893093;-3.4867396;-54.597614;;252.7
449.0;336.7;;;;;;;;;;;;;;1.0197455;0.21332438;-0.16657002;;;;;252.7
510.0;337.5;;;;;;;;;;;;;;;;;-58.503983;-4.627369;-52.999207;;262.2
510.0;337.5;;;;;;;;;;;;;;1.0082705;0.20667134;-0.14038515;;;;;262.2
510.0;337.5;;;;;;;;;;;;;;;;;-57.744835;-5.9854426;-51.56102;;262.2
