patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
260.0;212.3;;;;;;;;;;;;;;;;;;;;17;0.1
260.0;212.3;;;;;;;;;;;;;;;;;15.297402;0.5378887;-1.8387402;;127.5
260.0;212.3;;;;;;;;;;;;;;0.8842433;-0.13623463;-0.5277871;;;;;127.5
260.0;212.3;;;;;;;;;;;;;;;;;-2.437666;-20.489365;-11.833552;;127.5
260.0;212.3;;;;;;;;;;;;;;0.9160436;-0.14136174;-0.5272988;;;;;127.5
260.0;212.3;;;;;;;;;;;;;;;;;-64.790794;-87.405014;-59.09528;;137.0
260.0;212.3;;;;;;;;;;;;;;0.90133363;-0.14886929;-0.46729943;;;;;137.0
260.0;212.3;;;;;;;;;;;;;;;;;-122.48604;-124.988556;-118.41182;;137.0
260.0;212.3;;;;;;;;;;;;;;0.8858913;-0.15033418;-0.38435012;;;;;137.0
314.0;213.2;;;;;;;;;;;;;;;;;-65.5881;-124.988556;-68.66283;;146.6
314.0;213.2;;;;;;;;;;;;;;0.89370406;-0.12982574;-0.34833828;;;;;146.6
314.0;213.2;;;;;;;;;;;;;;;;;-8.587145;-124.988556;-10.460219;;146.6
314.0;213.2;;;;;;;;;;;;;;0.8849147;-0.16559343;-0.37012848;;;;;146.6
314.0;213.2;;;;;;;;;;;;;;;;;-10.074923;-120.86474;-5.859554;;156.3
314.0;213.2;;;;;;;;;;;;;;0.8938261;-0.11383404;-0.39692372;;;;;156.3
314.0;213.2;;;;;;;;;;;;;;;;;-13.458663;-97.472305;15.423291;;156.3
314.0;213.2;;;;;;;;;;;;;;0.8890652;-9.155553E-4;-0.40076905;;;;;156.3
314.0;213.2;;;;;;;;;;;;;;;;;-11.146885;-81.80486;19.54329;;165.9
314.0;213.2;;;;;;;;;;;;;;0.8509171;0.031006806;-0.344615;;;;;165.9
314.0;213.2;;;;;;;;;;;;;;;;;-6.3058867;-72.500534;22.930845;;165.9
314.0;213.2;;;;;;;;;;;;;;0.8141728;0.05981628;-0.24890897;;;;;165.9
