patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
307.0;213.7;;;;;;;;;;;;;;;;;;;;17;0.1
307.0;213.7;;;;;;;;;;;;;;;;;12.783441;1.3351848;0.7324442;;127.6
307.0;213.7;;;;;;;;;;;;;;0.5327311;0.1932432;-0.3287454;;;;;127.6
307.0;213.7;;;;;;;;;;;;;;;;;-5.653554;-16.991179;-7.6715903;;127.6
307.0;213.7;;;;;;;;;;;;;;0.5592822;0.20117801;-0.34949797;;;;;127.6
307.0;213.7;;;;;;;;;;;;;;;;;-61.23539;-84.761345;-61.342205;;137.2
307.0;213.7;;;;;;;;;;;;;;0.56874293;0.2120426;-0.35395366;;;;;137.2
307.0;213.7;;;;;;;;;;;;;;;;;-121.66966;-124.988556;-119.99114;;137.2
307.0;213.7;;;;;;;;;;;;;;0.58162177;0.20337535;-0.35462508;;;;;137.2
358.0;214.8;;;;;;;;;;;;;;;;;-40.29969;-124.72152;-77.78406;;146.9
358.0;214.8;;;;;;;;;;;;;;0.5813776;0.22565386;-0.33753473;;;;;146.9
358.0;214.8;;;;;;;;;;;;;;;;;54.98672;-124.332405;-31.29673;;146.9
358.0;214.8;;;;;;;;;;;;;;0.5724662;0.24610126;-0.3255104;;;;;146.9
358.0;214.8;;;;;;;;;;;;;;;;;63.1428;-94.89731;-24.311808;;156.6
358.0;214.8;;;;;;;;;;;;;;0.5584277;0.2771691;-0.30860317;;;;;156.6
358.0;214.8;;;;;;;;;;;;;;;;;59.812466;-2.6551104;-0.23651844;;156.6
358.0;214.8;;;;;;;;;;;;;;0.5580615;0.3005463;-0.29883724;;;;;156.6
358.0;214.8;;;;;;;;;;;;;;;;;57.252724;5.493332;1.7624439;;166.1
358.0;214.8;;;;;;;;;;;;;;0.56117433;0.3225196;-0.29419842;;;;;166.1
358.0;214.8;;;;;;;;;;;;;;;;;54.898983;6.023591;1.7319254;;166.1
358.0;214.8;;;;;;;;;;;;;;0.55726796;0.33381146;-0.29798272;;;;;166.1
358.0;289.7;;;;;;;;;;;;;;;;;52.37739;6.6759243;2.0523698;;175.8
358.0;289.7;;;;;;;;;;;;;;0.5541551;0.35297707;-0.301706;;;;;175.8
358.0;289.7;;;;;;;;;;;;;;;;;50.168613;6.7636647;1.823481;;175.8
358.0;289.7;;;;;;;;;;;;;;0.54768515;0.36237678;-0.31025118;;;;;175.8
358.0;289.7;;;;;;;;;;;;;;;;;47.860653;6.3325906;1.8501847;;185.4
358.0;289.7;;;;;;;;;;;;;;0.55226296;0.37525558;-0.33002716;;;;;185.4
358.0;289.7;;;;;;;;;;;;;;;;;46.182133;6.76748;2.1973326;;185.4
358.0;289.7;;;;;;;;;;;;;;0.5593432;0.3755608;-0.34357738;;;;;185.4
358.0;289.7;;;;;;;;;;;;;;;;;44.541763;7.122257;2.1591845;;195.1
358.0;289.7;;;;;;;;;;;;;;0.5730155;0.38288522;-0.34998626;;;;;195.1
358.0;289.7;;;;;;;;;;;;;;;;;43.328655;7.087924;2.193518;;195.1
358.0;289.7;;;;;;;;;;;;;;0.59529406;0.3836787;-0.36292613;;;;;195.1
422.0;290.5;;;;;;;;;;;;;;;;;43.488876;8.09122;2.2850735;;204.8
422.0;290.5;;;;;;;;;;;;;;0.6167791;0.3979003;-0.3624378;;;;;204.8
422.0;290.5;;;;;;;;;;;;;;;;;43.939026;8.823664;2.2087772;;204.8
422.0;290.5;;;;;;;;;;;;;;0.64351326;0.42811364;-0.36249885;;;;;204.8
422.0;290.5;;;;;;;;;;;;;;;;;44.972836;9.792626;2.3270364;;214.5
422.0;290.5;;;;;;;;;;;;;;0.6789148;0.440199;-0.36475724;;;;;214.5
422.0;290.5;;;;;;;;;;;;;;;;;47.29606;11.085848;2.3880734;;214.5
422.0;290.5;;;;;;;;;;;;;;0.7109592;0.44770652;-0.361095;;;;;214.5
422.0;290.5;;;;;;;;;;;;;;;;;50.30213;11.806849;1.9722588;;224.1
422.0;290.5;;;;;;;;;;;;;;0.74452955;0.46565142;-0.36695457;;;;;224.1
422.0;290.5;;;;;;;;;;;;;;;;;54.12076;43070;1.1329997;;224.1
422.0;290.5;;;;;;;;;;;;;;0.7731559;0.44953763;-0.3863033;;;;;224.1
422.0;334.5;;;;;;;;;;;;;;;;;59.743797;14.210181;-0.3662221;;233.7
422.0;334.5;;;;;;;;;;;;;;0.7754143;0.4915311;-0.3886227;;;;;233.7
422.0;334.5;;;;;;;;;;;;;;;;;64.11939;13.908811;-1.9760735;;233.7
422.0;334.5;;;;;;;;;;;;;;0.7936033;0.49287394;-0.39674062;;;;;233.7
422.0;334.5;;;;;;;;;;;;;;;;;68.98709;14.564959;-3.8605914;;243.3
422.0;334.5;;;;;;;;;;;;;;0.794702;0.47993407;-0.40687278;;;;;243.3
422.0;334.5;;;;;;;;;;;;;;;;;74.43083;15.65218;-6.7560353;;243.3
422.0;334.5;;;;;;;;;;;;;;0.7660146;0.52339244;-0.40205085;;;;;243.3
422.0;334.5;;;;;;;;;;;;;;;;;79.3939;14.43144;-10.593738;;253.0
422.0;334.5;;;;;;;;;;;;;;0.7230445;0.5264443;-0.38624227;;;;;253.0
422.0;334.5;;;;;;;;;;;;;;;;;83.25449;9.353924;-14.725182;;253.0
422.0;334.5;;;;;;;;;;;;;;0.7183447;0.511124;-0.40479752;;;;;253.0
480.0;335.3;;;;;;;;;;;;;;;;;86.9129;4.5739617;-18.20429;;262.7
480.0;335.3;;;;;;;;;;;;;;0.70992154;0.5019074;-0.41590625;;;;;262.7
480.0;335.3;;;;;;;;;;;;;;;;;88.57616;0.3624073;-20.851772;;262.7
480.0;335.3;;;;;;;;;;;;;;0.66621906;0.47474593;-0.45051423;;;;;262.7
480.0;335.3;;;;;;;;;;;;;;;;;87.15705;-4.440443;-22.148808;;272.3
480.0;335.3;;;;;;;;;;;;;;0.67275;0.46223333;-0.5188147;;;;;272.3
480.0;335.3;;;;;;;;;;;;;;;;;82.060455;-7.354961;-22.103031;;272.3
480.0;335.3;;;;;;;;;;;;;;0.7145604;0.44422743;-0.5620289;;;;;272.3
480.0;335.3;;;;;;;;;;;;;;;;;73.99594;-6.2524796;-21.33244;;282.0
480.0;335.3;;;;;;;;;;;;;;0.76992095;0.48213142;-0.60878325;;;;;282.0
480.0;335.3;;;;;;;;;;;;;;;;;67.27806;0.5798517;-21.011993;;282.0
480.0;335.3;;;;;;;;;;;;;;0.8413953;0.5195471;-0.6537675;;;;;282.0
480.0;395.1;;;;;;;;;;;;;;;;;68.20505;11.112552;-22.099216;;291.6
480.0;395.1;;;;;;;;;;;;;;0.87044895;0.6184271;-0.6944792;;;;;291.6
480.0;395.1;;;;;;;;;;;;;;;;;72.96213;22.194586;-23.457289;;291.6
480.0;395.1;;;;;;;;;;;;;;0.7747429;0.7409894;-0.6855678;;;;;291.6
480.0;395.1;;;;;;;;;;;;;;;;;72.62642;18.902403;-23.728142;;301.2
480.0;395.1;;;;;;;;;;;;;;0.5668508;0.8360851;-0.8231452;;;;;301.2
480.0;395.1;;;;;;;;;;;;;;;;;59.877316;-7.5838494;-18.921476;;301.2
480.0;395.1;;;;;;;;;;;;;;0.42719808;0.8591571;-0.9830622;;;;;301.2
480.0;395.1;;;;;;;;;;;;;;;;;42.409283;-42.233803;-7.0574055;;310.5
480.0;395.1;;;;;;;;;;;;;;0.55061495;0.75936157;-1.0299387;;;;;310.5
480.0;395.1;;;;;;;;;;;;;;;;;28.53099;-57.443466;5.4628134;;310.5
480.0;395.1;;;;;;;;;;;;;;0.72524184;0.5399945;-0.91134375;;;;;310.5
602.0;395.9;;;;;;;;;;;;;;;;;16.945402;-57.924133;15.430922;;320.2
602.0;395.9;;;;;;;;;;;;;;0.91036713;0.32447278;-0.6643269;;;;;320.2
602.0;395.9;;;;;;;;;;;;;;;;;0.49211097;-58.08054;27.085178;;320.2
602.0;395.9;;;;;;;;;;;;;;1.1403546;0.07525864;-0.5593432;;;;;320.2
602.0;395.9;;;;;;;;;;;;;;;;;-13.042848;-60.399944;38.689842;;329.9
602.0;395.9;;;;;;;;;;;;;;1.4049501;-0.14941862;-0.7323832;;;;;329.9
602.0;395.9;;;;;;;;;;;;;;;;;-19.695883;-44.282356;45.392467;;329.9
602.0;395.9;;;;;;;;;;;;;;1.6049684;-0.22321238;-0.69338053;;;;;329.9
602.0;395.9;;;;;;;;;;;;;;;;;-27.478102;-16.155737;48.913544;;339.5
602.0;395.9;;;;;;;;;;;;;;1.5799432;-0.25287637;-0.33698538;;;;;339.5
602.0;395.9;;;;;;;;;;;;;;;;;-18.459883;-12.150182;47.39906;;339.5
602.0;395.9;;;;;;;;;;;;;;1.4379711;-0.03955199;-0.50489825;;;;;339.5
602.0;523.0;;;;;;;;;;;;;;;;;-0.3089999;-21.29429;42.996765;;349.2
602.0;523.0;;;;;;;;;;;;;;1.2504044;0.19757684;-0.8860134;;;;;349.2
602.0;523.0;;;;;;;;;;;;;;;;;11.711478;-39.326912;37.66366;;349.2
602.0;523.0;;;;;;;;;;;;;;1.1626942;0.35236672;-1.0960418;;;;;349.2
602.0;523.0;;;;;;;;;;;;;;;;;14.751884;-55.410168;32.235176;;358.8
602.0;523.0;;;;;;;;;;;;;;1.360332;0.44465467;-1.0427564;;;;;358.8
602.0;523.0;;;;;;;;;;;;;;;;;16.331219;-58.610798;25.788141;;358.8
602.0;523.0;;;;;;;;;;;;;;1.4654378;0.55116427;-0.9284951;;;;;358.8
602.0;523.0;;;;;;;;;;;;;;;;;15.751366;-54.124577;18.444624;;368.5
602.0;523.0;;;;;;;;;;;;;;1.4687948;0.67305523;-0.78884244;;;;;368.5
602.0;523.0;;;;;;;;;;;;;;;;;11.326181;-50.939205;13.649404;;368.5
602.0;523.0;;;;;;;;;;;;;;1.2994171;0.7296976;-0.77498704;;;;;368.5
604.0;523.9;;;;;;;;;;;;;;;;;-0.011444441;-49.073765;12.764366;;378.0
