patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
295.0;218.1;;;;;;;;;;;;;;;;;;;;17;0.1
295.0;218.1;;;;;;;;;;;;;;;;;13.042848;1.3351848;1.1444441;;127.7
295.0;218.1;;;;;;;;;;;;;;0.9604175;-0.089602344;-0.29071933;;;;;127.7
295.0;218.1;;;;;;;;;;;;;;;;;-5.592517;-17.17429;-6.76748;;127.7
295.0;218.1;;;;;;;;;;;;;;0.9962462;-0.086123236;-0.30658895;;;;;127.7
295.0;218.1;;;;;;;;;;;;;;;;;-63.341164;-84.467606;-61.89535;;137.4
295.0;218.1;;;;;;;;;;;;;;0.9797052;-0.095156714;-0.29212317;;;;;137.4
295.0;218.1;;;;;;;;;;;;;;;;;-122.096924;-124.988556;-120.15137;;137.4
295.0;218.1;;;;;;;;;;;;;;0.9707938;-0.10187078;-0.29450363;;;;;137.4
357.0;218.9;;;;;;;;;;;;;;;;;-53.48369;-124.85122;-78.26472;;147.1
357.0;218.9;;;;;;;;;;;;;;0.96407974;-0.100711085;-0.31189916;;;;;147.1
357.0;218.9;;;;;;;;;;;;;;;;;21.553698;-124.938965;-32.036804;;147.1
357.0;218.9;;;;;;;;;;;;;;0.9600513;-0.103396714;-0.3270974;;;;;147.1
357.0;218.9;;;;;;;;;;;;;;;;;21.965698;-97.71264;-24.498734;;156.7
357.0;218.9;;;;;;;;;;;;;;0.9528489;-0.11059908;-0.32026124;;;;;156.7
357.0;218.9;;;;;;;;;;;;;;;;;16.39607;-9.4569235;-0.12588885;;156.7
357.0;218.9;;;;;;;;;;;;;;0.94405955;-0.10937834;-0.3086642;;;;;156.7
357.0;218.9;;;;;;;;;;;;;;;;;15.346995;-3.295999;1.8997772;;166.4
