patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
305.0;217.4;;;;;;;;;;;;;;;;;;;;17;0.1
305.0;217.4;;;;;;;;;;;;;;;;;13.767662;-2.643666;0.5226295;;127.5
305.0;217.4;;;;;;;;;;;;;;-0.8906522;0.14648885;-0.25763726;;;;;127.5
305.0;217.4;;;;;;;;;;;;;;;;;-5.272073;-17.250587;-7.038331;;127.5
305.0;217.4;;;;;;;;;;;;;;-0.92178106;0.16357921;-0.2713706;;;;;127.5
305.0;217.4;;;;;;;;;;;;;;;;;-64.22239;-84.43327;-59.743797;;137.0
305.0;217.4;;;;;;;;;;;;;;-0.9215369;0.1662038;-0.2719199;;;;;137.0
305.0;217.4;;;;;;;;;;;;;;;;;-122.322;-124.988556;-118.766594;;137.0
305.0;217.4;;;;;;;;;;;;;;-0.92306286;0.16119877;-0.27118748;;;;;137.0
365.0;225.2;;;;;;;;;;;;;;;;;-59.556873;-124.931335;-69.02524;;146.6
365.0;225.2;;;;;;;;;;;;;;-0.9208655;0.15082248;-0.26612142;;;;;146.6
365.0;225.2;;;;;;;;;;;;;;;;;5.394147;-124.988556;-7.683035;;146.6
365.0;225.2;;;;;;;;;;;;;;-0.9267861;0.13287759;-0.25782037;;;;;146.6
365.0;225.2;;;;;;;;;;;;;;;;;1.2131108;-99.44074;7.3854795;;156.3
365.0;225.2;;;;;;;;;;;;;;-0.9250771;0.111087374;-0.2511063;;;;;156.3
365.0;225.2;;;;;;;;;;;;;;;;;-5.0927763;-15.926847;35.64562;;156.3
365.0;225.2;;;;;;;;;;;;;;-0.9297769;0.088808864;-0.24182867;;;;;156.3
365.0;225.2;;;;;;;;;;;;;;;;;-4.863888;-9.903256;38.247322;;166.0
365.0;225.2;;;;;;;;;;;;;;-0.9240394;0.06701865;-0.23169653;;;;;166.0
