patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
305.0;220.9;;;;;;;;;;;;;;;;;;;;17;0.1
305.0;220.9;;;;;;;;;;;;;;;;;13.283181;0.6218146;1.3046663;;127.6
305.0;220.9;;;;;;;;;;;;;;-0.86092716;-0.34730065;-0.23395489;;;;;127.6
305.0;220.9;;;;;;;;;;;;;;;;;-6.000702;-17.281105;-6.302072;;127.6
305.0;220.9;;;;;;;;;;;;;;-0.8863796;-0.35901976;-0.23383282;;;;;127.6
305.0;220.9;;;;;;;;;;;;;;;;;-63.85617;-84.646904;-58.805355;;137.2
305.0;220.9;;;;;;;;;;;;;;-0.88991976;-0.36805323;-0.22217475;;;;;137.2
305.0;220.9;;;;;;;;;;;;;;;;;-122.26096;-124.988556;-118.13334;;137.2
305.0;220.9;;;;;;;;;;;;;;-0.88088626;-0.3823359;-0.2169866;;;;;137.2
368.0;221.7;;;;;;;;;;;;;;;;;-53.37306;-124.90082;-65.30198;;146.9
368.0;221.7;;;;;;;;;;;;;;-0.875515;-0.38795128;-0.21216469;;;;;146.9
368.0;221.7;;;;;;;;;;;;;;;;;23.571733;-124.95041;1.3275552;;146.9
368.0;221.7;;;;;;;;;;;;;;-0.86489457;-0.39051485;-0.20136112;;;;;146.9
368.0;221.7;;;;;;;;;;;;;;;;;28.130436;-97.5982;18.303476;;156.6
368.0;221.7;;;;;;;;;;;;;;-0.86269724;-0.39960936;-0.19971313;;;;;156.6
368.0;221.7;;;;;;;;;;;;;;;;;27.974028;-8.40022;47.067173;;156.6
368.0;221.7;;;;;;;;;;;;;;-0.85695976;-0.4034547;-0.20404676;;;;;156.6
368.0;221.7;;;;;;;;;;;;;;;;;31.781212;-0.3357036;49.382767;;166.3
368.0;221.7;;;;;;;;;;;;;;-0.854091;-0.38917205;-0.21161534;;;;;166.3
368.0;221.7;;;;;;;;;;;;;;;;;35.35188;0.14877774;49.80239;;166.3
368.0;221.7;;;;;;;;;;;;;;-0.86410105;-0.31629384;-0.20764793;;;;;166.3
368.0;273.7;;;;;;;;;;;;;;;;;36.626026;0.5417035;49.550613;;175.9
368.0;273.7;;;;;;;;;;;;;;-0.8752098;-0.27985474;-0.23206274;;;;;175.9
368.0;273.7;;;;;;;;;;;;;;;;;37.675102;0.8316294;49.104282;;175.9
368.0;273.7;;;;;;;;;;;;;;-0.9129917;-0.237434;-0.24091311;;;;;175.9
368.0;273.7;;;;;;;;;;;;;;;;;38.003174;0.17166662;48.757133;;185.6
368.0;273.7;;;;;;;;;;;;;;-0.92031616;-0.2038026;-0.25757623;;;;;185.6
368.0;273.7;;;;;;;;;;;;;;;;;37.915436;-0.5378887;49.104282;;185.6
368.0;273.7;;;;;;;;;;;;;;-0.95211643;-0.15747552;-0.26929533;;;;;185.6
368.0;273.7;;;;;;;;;;;;;;;;;36.820583;-1.4915922;49.470505;;195.2
