patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
284.0;217.9;;;;;;;;;;;;;;;;;;;;17;0.1
284.0;217.9;;;;;;;;;;;;;;;;;12.855922;0.77440715;2.006592;;127.6
284.0;217.9;;;;;;;;;;;;;;-0.7322001;-0.45393232;-0.13660085;;;;;127.6
284.0;217.9;;;;;;;;;;;;;;;;;-7.656331;-16.026033;-7.2977386;;127.6
284.0;217.9;;;;;;;;;;;;;;-0.7381207;-0.4643086;-0.13910337;;;;;127.6
284.0;217.9;;;;;;;;;;;;;;;;;-64.283424;-84.94446;-64.01639;;137.3
284.0;217.9;;;;;;;;;;;;;;-0.7195654;-0.46009704;-0.1347087;;;;;137.3
284.0;217.9;;;;;;;;;;;;;;;;;-122.253334;-124.988556;-121.31107;;137.3
284.0;217.9;;;;;;;;;;;;;;-0.70778525;-0.4481338;-0.12549211;;;;;137.3
345.0;218.7;;;;;;;;;;;;;;;;;-58.68328;-124.988556;-84.982605;;147.0
345.0;218.7;;;;;;;;;;;;;;-0.69338053;-0.43012786;-0.12500381;;;;;147.0
345.0;218.7;;;;;;;;;;;;;;;;;7.9119234;-124.988556;-46.636097;;147.0
345.0;218.7;;;;;;;;;;;;;;-0.68086797;-0.40815455;-0.131901;;;;;147.0
345.0;218.7;;;;;;;;;;;;;;;;;4.5587025;-100.33341;-38.827175;;156.5
345.0;218.7;;;;;;;;;;;;;;-0.67268896;-0.38703573;-0.14154485;;;;;156.5
345.0;218.7;;;;;;;;;;;;;;;;;-2.1820734;-18.837551;-11.555071;;156.5
345.0;218.7;;;;;;;;;;;;;;-0.66420484;-0.364391;-0.14679404;;;;;156.5
345.0;218.7;;;;;;;;;;;;;;;;;-3.4333322;-12.020478;-6.2181463;;166.2
345.0;218.7;;;;;;;;;;;;;;-0.6551103;-0.3431501;-0.15430158;;;;;166.2
345.0;218.7;;;;;;;;;;;;;;;;;-5.7908874;-11.833552;-2.8077028;;166.2
345.0;218.7;;;;;;;;;;;;;;-0.6440016;-0.3202002;-0.16589862;;;;;166.2
345.0;278.6;;;;;;;;;;;;;;;;;-9.788812;-11.719108;1.2169256;;175.8
345.0;278.6;;;;;;;;;;;;;;-0.63362527;-0.2954192;-0.17950988;;;;;175.8
345.0;278.6;;;;;;;;;;;;;;;;;-15.4690695;-12.367626;4.902035;;175.8
345.0;278.6;;;;;;;;;;;;;;-0.62843716;-0.27063814;-0.19074069;;;;;175.8
345.0;278.6;;;;;;;;;;;;;;;;;-21.794031;-13.595997;8.381146;;185.4
345.0;278.6;;;;;;;;;;;;;;-0.62117374;-0.2512894;-0.19647816;;;;;185.4
345.0;278.6;;;;;;;;;;;;;;;;;-27.668842;-15.44618;12.234108;;185.4
345.0;278.6;;;;;;;;;;;;;;-0.61201817;-0.23401593;-0.18958098;;;;;185.4
345.0;278.6;;;;;;;;;;;;;;;;;-32.219917;-18.387402;15.686514;;195.1
345.0;278.6;;;;;;;;;;;;;;-0.60408336;-0.2245552;-0.17267373;;;;;195.1
345.0;278.6;;;;;;;;;;;;;;;;;-35.073395;-21.717735;19.066439;;195.1
345.0;278.6;;;;;;;;;;;;;;-0.5938902;-0.21710868;-0.15124974;;;;;195.1
406.0;279.4;;;;;;;;;;;;;;;;;-36.96173;-23.823511;22.240362;;204.6
