patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
277.0;217.8;;;;;;;;;;;;;;;;;;;;17;0.1
277.0;217.8;;;;;;;;;;;;;;;;;13.809626;0.61037016;1.3084811;;127.4
277.0;217.8;;;;;;;;;;;;;;0.56642354;1.9960326;0.19611195;;;;;127.4
277.0;217.8;;;;;;;;;;;;;;;;;-4.5930357;-17.47566;-7.9348125;;127.4
277.0;217.8;;;;;;;;;;;;;;0.58339185;1.9979857;0.06878872;;;;;127.4
277.0;217.8;;;;;;;;;;;;;;;;;-67.98379;-86.3712;-64.06598;;137.0
277.0;217.8;;;;;;;;;;;;;;0.6138493;1.9979857;-0.022339549;;;;;137.0
277.0;217.8;;;;;;;;;;;;;;;;;-123.21085;-124.988556;-121.42933;;137.0
277.0;217.8;;;;;;;;;;;;;;0.652913;1.9671621;-0.046143986;;;;;137.0
336.0;218.6;;;;;;;;;;;;;;;;;-87.95816;-124.988556;-91.799675;;146.6
336.0;218.6;;;;;;;;;;;;;;0.7239601;1.7069002;-0.011658071;;;;;146.6
336.0;218.6;;;;;;;;;;;;;;;;;-78.44782;-124.988556;-65.85132;;146.6
336.0;218.6;;;;;;;;;;;;;;0.7608875;1.4324778;0.089358196;;;;;146.6
336.0;218.6;;;;;;;;;;;;;;;;;-116.47008;-103.339485;-67.36961;;156.2
336.0;218.6;;;;;;;;;;;;;;0.7613758;1.1966918;0.20160528;;;;;156.2
336.0;218.6;;;;;;;;;;;;;;;;;-124.988556;-23.636585;-47.44484;;156.2
336.0;218.6;;;;;;;;;;;;;;0.7597888;0.97897273;0.27576524;;;;;156.2
336.0;218.6;;;;;;;;;;;;;;;;;-124.988556;-8.167517;-45.6328;;165.8
336.0;218.6;;;;;;;;;;;;;;0.7591174;0.7807245;0.3045137;;;;;165.8
336.0;218.6;;;;;;;;;;;;;;;;;-124.988556;-0.5378887;-45.422985;;165.8
336.0;218.6;;;;;;;;;;;;;;0.78127384;0.55561996;0.28632465;;;;;165.8
336.0;278.5;;;;;;;;;;;;;;;;;-124.988556;7.362591;-43.6491;;175.4
336.0;278.5;;;;;;;;;;;;;;0.8440199;0.45301676;0.35724968;;;;;175.4
336.0;278.5;;;;;;;;;;;;;;;;;-124.16837;10.738701;-38.77377;;175.4
336.0;278.5;;;;;;;;;;;;;;0.9565722;0.55189675;0.4741966;;;;;175.4
336.0;278.5;;;;;;;;;;;;;;;;;-103.354744;-13.035218;-25.196844;;185.1
336.0;278.5;;;;;;;;;;;;;;1.287637;0.66438794;0.2548906;;;;;185.1
336.0;278.5;;;;;;;;;;;;;;;;;-48.62743;-64.07361;-3.688925;;185.1
336.0;278.5;;;;;;;;;;;;;;1.7316202;0.7431868;-0.1398358;;;;;185.1
336.0;278.5;;;;;;;;;;;;;;;;;12.215034;-116.90115;16.026033;;194.8
336.0;278.5;;;;;;;;;;;;;;1.9849238;0.67293316;-0.86574906;;;;;194.8
336.0;278.5;;;;;;;;;;;;;;;;;38.41899;-109.721664;34.928432;;194.8
336.0;278.5;;;;;;;;;;;;;;1.9973754;0.28467667;-1.4164251;;;;;194.8
399.0;279.3;;;;;;;;;;;;;;;;;31.762138;-39.67406;47.90643;;204.2
399.0;279.3;;;;;;;;;;;;;;1.9973754;-0.15778069;-1.1234474;;;;;204.2
399.0;279.3;;;;;;;;;;;;;;;;;15.129551;14.8587;58.950317;;204.2
399.0;279.3;;;;;;;;;;;;;;1.9530625;-0.44129765;-0.72402114;;;;;204.2
399.0;279.3;;;;;;;;;;;;;;;;;2.2011476;44.381542;66.1298;;213.9
399.0;279.3;;;;;;;;;;;;;;1.7930845;-0.6207465;-0.46449172;;;;;213.9
399.0;279.3;;;;;;;;;;;;;;;;;-5.7832575;51.931057;65.603355;;213.9
399.0;279.3;;;;;;;;;;;;;;1.5142674;-0.7101047;-0.31653798;;;;;213.9
399.0;279.3;;;;;;;;;;;;;;;;;-11.566515;38.834805;57.428204;;223.6
399.0;279.3;;;;;;;;;;;;;;1.1567736;-0.7054048;-0.23755608;;;;;223.6
399.0;279.3;;;;;;;;;;;;;;;;;-15.499588;17.193365;45.5298;;223.6
399.0;279.3;;;;;;;;;;;;;;0.9099399;-0.6781823;-0.1820124;;;;;223.6
399.0;338.4;;;;;;;;;;;;;;;;;-21.38966;5.939665;33.50551;;233.3
399.0;338.4;;;;;;;;;;;;;;0.8454848;-0.59663683;-0.08856472;;;;;233.3
399.0;338.4;;;;;;;;;;;;;;;;;-26.444288;5.714591;23.342844;;233.3
399.0;338.4;;;;;;;;;;;;;;0.88265634;-0.4674215;0.040650655;;;;;233.3
399.0;338.4;;;;;;;;;;;;;;;;;-28.75988;8.175146;16.586811;;242.9
399.0;338.4;;;;;;;;;;;;;;0.8822901;-0.3653676;0.20386365;;;;;242.9
399.0;338.4;;;;;;;;;;;;;;;;;-27.966398;5.348369;11.951812;;242.9
399.0;338.4;;;;;;;;;;;;;;0.88247323;-0.3109836;0.2738731;;;;;242.9
399.0;338.4;;;;;;;;;;;;;;;;;-20.57329;2.494888;8.831293;;252.5
399.0;338.4;;;;;;;;;;;;;;0.8665426;-0.2327952;0.26850185;;;;;252.5
399.0;338.4;;;;;;;;;;;;;;;;;-4.203925;-0.8964812;8.270516;;252.5
399.0;338.4;;;;;;;;;;;;;;0.84035766;-0.14960173;0.23645741;;;;;252.5
460.0;339.3;;;;;;;;;;;;;;;;;18.421736;-6.4546647;11.078218;;262.2
460.0;339.3;;;;;;;;;;;;;;0.8683737;-0.07818842;0.148381;;;;;262.2
460.0;339.3;;;;;;;;;;;;;;;;;42.687767;-7.930998;17.296364;;262.2
460.0;339.3;;;;;;;;;;;;;;0.9328898;-0.03418073;-0.0075685903;;;;;262.2
460.0;339.3;;;;;;;;;;;;;;;;;65.86276;-3.566851;26.23066;;271.8
460.0;339.3;;;;;;;;;;;;;;0.96493423;-0.016052736;-0.17188025;;;;;271.8
460.0;339.3;;;;;;;;;;;;;;;;;86.283455;0.22507401;36.973175;;271.8
460.0;339.3;;;;;;;;;;;;;;0.95706046;6.714072E-4;-0.27838984;;;;;271.8
460.0;339.3;;;;;;;;;;;;;;;;;102.44682;-2.6818142;48.432877;;281.5
460.0;339.3;;;;;;;;;;;;;;0.9297769;0.010742515;-0.32886747;;;;;281.5
460.0;339.3;;;;;;;;;;;;;;;;;113.956116;-11.314737;59.88113;;281.5
460.0;339.3;;;;;;;;;;;;;;0.9159215;-0.0046388134;-0.3648793;;;;;281.5
460.0;398.8;;;;;;;;;;;;;;;;;120.34211;-20.298624;71.39805;;291.1
460.0;398.8;;;;;;;;;;;;;;0.906888;-0.011597034;-0.39838862;;;;;291.1
460.0;398.8;;;;;;;;;;;;;;;;;120.97155;-26.596882;82.56401;;291.1
460.0;398.8;;;;;;;;;;;;;;0.89400923;6.103702E-4;-0.43305764;;;;;291.1
460.0;398.8;;;;;;;;;;;;;;;;;115.93219;-30.07599;92.28797;;300.8
460.0;398.8;;;;;;;;;;;;;;0.90676594;0.026184881;-0.44660786;;;;;300.8
460.0;398.8;;;;;;;;;;;;;;;;;106.61642;-30.762657;99.9939;;300.8
460.0;398.8;;;;;;;;;;;;;;0.92934966;0.073549606;-0.44709617;;;;;300.8
460.0;398.8;;;;;;;;;;;;;;;;;93.550674;-27.41325;104.68993;;310.4
460.0;398.8;;;;;;;;;;;;;;0.96133304;0.1225013;-0.42628255;;;;;310.4
460.0;398.8;;;;;;;;;;;;;;;;;79.02005;-20.500809;107.303085;;310.4
460.0;398.8;;;;;;;;;;;;;;0.9862972;0.17316203;-0.3916135;;;;;310.4
520.0;399.9;;;;;;;;;;;;;;;;;66.26713;-12.073886;107.51289;;320.1
520.0;399.9;;;;;;;;;;;;;;0.9753105;0.23535874;-0.3310648;;;;;320.1
520.0;399.9;;;;;;;;;;;;;;;;;55.35676;-8.064516;105.88016;;320.1
520.0;399.9;;;;;;;;;;;;;;0.9330729;0.29779962;-0.31202126;;;;;320.1
520.0;399.9;;;;;;;;;;;;;;;;;47.559284;-8.50322;101.67241;;329.7
520.0;399.9;;;;;;;;;;;;;;0.87350076;0.34302804;-0.3408307;;;;;329.7
520.0;399.9;;;;;;;;;;;;;;;;;41.93625;-11.104922;93.13486;;329.7
520.0;399.9;;;;;;;;;;;;;;0.814478;0.42988372;-0.41834772;;;;;329.7
520.0;399.9;;;;;;;;;;;;;;;;;37.015137;-12.405774;81.625565;;339.3
520.0;399.9;;;;;;;;;;;;;;0.7506943;0.52986234;-0.492996;;;;;339.3
520.0;399.9;;;;;;;;;;;;;;;;;32.818844;-13.851588;69.77294;;339.3
520.0;399.9;;;;;;;;;;;;;;0.69197667;0.59828484;-0.5183874;;;;;339.3
520.0;458.9;;;;;;;;;;;;;;;;;28.836176;-16.8157;57.79061;;349.0
520.0;458.9;;;;;;;;;;;;;;0.66585284;0.71053195;-0.50325024;;;;;349.0
520.0;458.9;;;;;;;;;;;;;;;;;24.746696;-19.333477;49.30647;;349.0
520.0;458.9;;;;;;;;;;;;;;0.66927093;0.75374615;-0.47492903;;;;;349.0
520.0;458.9;;;;;;;;;;;;;;;;;20.737328;-18.986328;43.72921;;358.6
